0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
6,Commercial Services & Supplies,9444,0,0,9444,1332,0,0,1332,11,0,0,11,2,0,0,2,-15,0,0,-15,-2,0,0,-2,9438,0,0,9438,1320,0,0,1320
7,Construction Materials,60141,419,0,60560,8485,59,0,8544,65,0,0,65,9,0,0,9,-61,0,0,-61,-9,0,0,-9,59282,419,0,59701,8290,59,0,8349
8,Consumer Durables,53428,0,0,53428,7538,0,0,7538,-181,0,0,-181,-25,0,0,-25,-15,0,0,-15,-2,0,0,-2,53811,0,0,53811,7525,0,0,7525
9,Diversified2,6728,0,0,6728,949,0,0,949,-108,0,0,-108,-15,0,0,-15,-55,0,0,-55,-8,0,0,-8,7054,0,0,7054,986,0,0,986
10,Diversified Consumer Services,2178,0,0,2178,307,0,0,307,-1,0,0,-1,0,0,0,0,-66,0,0,-66,-9,0,0,-9,2815,0,0,2815,394,0,0,394
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",110671,692,0,111363,15615,98,0,15713,-258,-1,0,-259,-36,0,0,-36,-986,1,0,-985,-138,0,0,-138,109785,692,0,110477,15352,97,0,15449
13,Forest Materials,997,434,0,1431,141,61,0,202,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1002,434,0,1436,140,61,0,201
14,General Industrials,15624,0,0,15624,2204,0,0,2204,143,0,0,143,20,0,0,20,57,0,0,57,8,0,0,8,15865,0,0,15865,2219,0,0,2219
15,Hardware Technology & Equipment,45,0,0,45,6,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,55,0,0,55,8,0,0,8
16,Healthcare Equipment & Supplies,74,0,0,74,10,0,0,10,-4,0,0,-4,-1,0,0,-1,0,0,0,0,0,0,0,0,84,0,0,84,12,0,0,12
17,Healthcare Services,21421,0,0,21421,3022,0,0,3022,-26,0,0,-26,-4,0,0,-4,-207,0,0,-207,-29,0,0,-29,22962,0,0,22962,3211,0,0,3211
18,"Hotels, Restaurants & Tourism",13596,104,0,13700,1918,15,0,1933,69,0,0,69,10,0,0,10,86,0,0,86,12,0,0,12,14471,104,0,14575,2024,14,0,2038
19,Household & Personal Products,113486,0,0,113486,16012,0,0,16012,-463,0,0,-463,-65,0,0,-65,-62,0,0,-62,-9,0,0,-9,109603,0,0,109603,15327,0,0,15327
20,Insurance,79609,0,0,79609,11232,0,0,11232,120,0,0,120,17,0,0,17,-41,0,0,-41,-6,0,0,-6,78561,0,0,78561,10986,0,0,10986
21,Media,24712,208,0,24920,3487,29,0,3516,-37,0,0,-37,-5,0,0,-5,292,0,0,292,41,0,0,41,24813,208,0,25021,3470,29,0,3499
22,Metals & Mining,50275,543,0,50818,7094,77,0,7171,-133,0,0,-133,-19,0,0,-19,-684,5,0,-679,-96,1,0,-95,43798,558,0,44356,6125,78,0,6203
23,Oil & Gas,299841,4629,0,304470,42305,653,0,42958,925,38,0,963,130,5,0,135,2021,-186,0,1835,283,-26,0,257,280198,4439,0,284637,39183,621,0,39804
24,Pharmaceuticals & Biotechnology,103845,0,0,103845,14652,0,0,14652,-115,0,0,-115,-16,0,0,-16,107,0,0,107,15,0,0,15,104431,150,0,104581,14604,21,0,14625
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,34831,571,0,35402,4914,81,0,4995,136,0,0,136,19,0,0,19,-106,0,0,-106,-15,0,0,-15,35668,566,0,36234,4988,79,0,5067
27,Retailing,35265,300,0,35565,4976,42,0,5018,-47,0,0,-47,-7,0,0,-7,158,0,0,158,22,0,0,22,37787,300,0,38087,5284,42,0,5326
28,Software & Services,350719,0,0,350719,49484,0,0,49484,678,0,0,678,96,0,0,96,1423,0,0,1423,199,0,0,199,344504,0,0,344504,48176,0,0,48176
29,Telecom Services,66462,380,0,66842,9377,54,0,9431,887,0,0,887,125,0,0,125,925,0,0,925,129,0,0,129,80570,380,0,80950,11267,53,0,11320
30,Telecommunications Equipment,159,0,0,159,22,0,0,22,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,151,0,0,151,21,0,0,21
31,"Textiles, Apparels & Accessories",39610,0,0,39610,5589,0,0,5589,-666,0,0,-666,-94,0,0,-94,81,0,0,81,11,0,0,11,39736,0,0,39736,5557,0,0,5557
32,Transportation,41496,1399,0,42895,5855,197,0,6052,-100,0,0,-100,-14,0,0,-14,-186,0,0,-186,-26,0,0,-26,40034,1399,0,41433,5598,196,0,5794
32 a,Airlines,8847,699,0,9546,1248,99,0,1347,5,0,0,5,1,0,0,1,-150,0,0,-150,-21,0,0,-21,8272,699,0,8971,1157,98,0,1255
32 b,Logistics,1770,0,0,1770,250,0,0,250,-6,0,0,-6,-1,0,0,-1,-40,0,0,-40,-6,0,0,-6,1802,0,0,1802,252,0,0,252
32 c,Marine Port & Services,15767,0,0,15767,2225,0,0,2225,-63,0,0,-63,-9,0,0,-9,33,0,0,33,5,0,0,5,14845,0,0,14845,2076,0,0,2076
32 d,Roads & Highways,1668,700,0,2368,235,99,0,334,-104,0,0,-104,-15,0,0,-15,28,0,0,28,4,0,0,4,1788,700,0,2488,250,98,0,348
32 e,Shipping,1335,0,0,1335,188,0,0,188,9,0,0,9,1,0,0,1,-40,0,0,-40,-6,0,0,-6,1190,0,0,1190,166,0,0,166
32 f,Surface Transportation,39,0,0,39,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,5,0,0,5
32 g,Transport Related Services,9263,0,0,9263,1307,0,0,1307,14,0,0,14,2,0,0,2,-37,0,0,-37,-5,0,0,-5,9403,0,0,9403,1315,0,0,1315
32 h,Airport Services,2807,0,0,2807,396,0,0,396,45,0,0,45,6,0,0,6,20,0,0,20,3,0,0,3,2697,0,0,2697,377,0,0,377
33,Utilities3,89495,3665,0,93160,12627,517,0,13144,-269,-60,0,-329,-38,-8,0,-46,-622,-48,0,-670,-87,-7,0,-94,86336,3123,0,89459,12073,437,0,12510
34,Sovereign,0,212628,0,212628,0,30000,0,30000,0,-8752,0,-8752,0,-1235,0,-1235,0,-3740,0,-3740,0,-523,0,-523,0,207524,0,207524,0,29020,0,29020
35,Others4,12006,149744,2961,164711,1694,21128,418,23240,397,701,0,1098,56,99,0,155,9857,1188,0,11045,1378,166,0,1544,12180,145461,2961,160602,1703,20341,414,22458
,Grand Total,3137216,420304,12293,3569813,442639,59302,1734,503675,405,-7986,-20,-7601,57,-1127,-3,-1073,11717,-3662,-26,8029,1639,-512,-4,1123,3078129,409679,12426,3500234,430450,57290,1738,489478
