0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
6,Commercial Services & Supplies,7902,200,0,8102,1068,27,0,1095,47,0,0,47,6,0,0,6,67,0,0,67,9,0,0,9,8158,200,0,8358,1103,27,0,1130
7,Construction Materials,58928,679,0,59607,7966,92,0,8058,-1235,-97,0,-1332,-167,-13,0,-180,-1121,0,0,-1121,-152,0,0,-152,53970,679,0,54649,7294,92,0,7386
8,Consumer Durables,34152,0,0,34152,4617,0,0,4617,-180,0,0,-180,-24,0,0,-24,-36,0,0,-36,-5,0,0,-5,34190,0,0,34190,4621,0,0,4621
9,Diversified2,2566,0,0,2566,347,0,0,347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2437,0,0,2437,329,0,0,329
10,Diversified Consumer Services,2525,0,0,2525,341,0,0,341,1,0,0,1,0,0,0,0,-5,0,0,-5,-1,0,0,-1,2609,0,0,2609,353,0,0,353
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",100321,612,0,100933,13562,83,0,13645,-959,0,0,-959,-130,0,0,-130,-360,0,0,-360,-49,0,0,-49,100329,662,0,100991,13559,89,0,13648
13,Forest Materials,1481,0,0,1481,200,0,0,200,2,0,0,2,0,0,0,0,-5,0,0,-5,-1,0,0,-1,1476,0,0,1476,200,0,0,200
14,General Industrials,18554,385,0,18939,2508,52,0,2560,41,0,0,41,6,0,0,6,98,0,0,98,13,0,0,13,18777,385,0,19162,2538,52,0,2590
15,Hardware Technology & Equipment,51,0,0,51,7,0,0,7,5,0,0,5,1,0,0,1,1,0,0,1,0,0,0,0,49,0,0,49,7,0,0,7
16,Healthcare Equipment & Supplies,99,0,0,99,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,98,13,0,0,13
17,Healthcare Services,14176,0,0,14176,1916,0,0,1916,56,0,0,56,8,0,0,8,20,0,0,20,3,0,0,3,14230,0,0,14230,1923,0,0,1923
18,"Hotels, Restaurants & Tourism",12109,4,0,12113,1637,0,0,1637,-3,0,0,-3,0,0,0,0,-29,0,0,-29,-4,0,0,-4,11671,4,0,11675,1577,0,0,1577
19,Household & Personal Products,94851,0,0,94851,12823,0,0,12823,-744,0,0,-744,-101,0,0,-101,228,0,0,228,31,0,0,31,96549,0,0,96549,13048,0,0,13048
20,Insurance,6846,0,0,6846,925,0,0,925,-91,0,0,-91,-12,0,0,-12,-3,0,0,-3,0,0,0,0,7030,0,0,7030,950,0,0,950
21,Media,28142,330,0,28472,3804,45,0,3849,137,0,0,137,19,0,0,19,206,0,0,206,28,0,0,28,27220,250,0,27470,3679,34,0,3713
22,Metals & Mining,65075,650,0,65725,8797,88,0,8885,-122,0,0,-122,-16,0,0,-16,-129,-102,0,-231,-17,-14,0,-31,62040,540,0,62580,8384,73,0,8457
23,Oil & Gas,220237,1674,0,221911,29773,226,0,29999,-2235,-103,0,-2338,-302,-14,0,-316,-1346,326,0,-1020,-182,44,0,-138,207126,2012,0,209138,27992,272,0,28264
24,Pharmaceuticals & Biotechnology,122493,0,0,122493,16560,0,0,16560,222,0,0,222,30,0,0,30,766,0,0,766,104,0,0,104,122956,0,0,122956,16617,0,0,16617
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,20033,590,0,20623,2708,80,0,2788,-144,69,0,-75,-19,9,0,-10,116,0,0,116,16,0,0,16,20858,590,0,21448,2819,80,0,2899
27,Retailing,24355,300,0,24655,3292,41,0,3333,-372,0,0,-372,-50,0,0,-50,-67,0,0,-67,-9,0,0,-9,24789,300,0,25089,3350,41,0,3391
28,Software & Services,338966,0,0,338966,45824,0,0,45824,-3948,0,0,-3948,-534,0,0,-534,-2847,0,0,-2847,-385,0,0,-385,334867,0,0,334867,45256,0,0,45256
29,Telecom Services,49709,1826,0,51535,6720,247,0,6967,-1608,0,0,-1608,-217,0,0,-217,410,0,0,410,55,0,0,55,49996,1826,0,51822,6757,247,0,7004
30,Telecommunications Equipment,197,0,0,197,27,0,0,27,-2,0,0,-2,0,0,0,0,-4,0,0,-4,-1,0,0,-1,197,0,0,197,27,0,0,27
31,"Textiles, Apparels & Accessories",39178,0,0,39178,5296,0,0,5296,-636,0,0,-636,-86,0,0,-86,58,0,0,58,8,0,0,8,40327,0,0,40327,5450,0,0,5450
32,Transportation,26656,699,0,27355,3604,94,0,3698,-216,0,0,-216,-29,0,0,-29,-264,0,0,-264,-36,0,0,-36,26508,699,0,27207,3583,94,0,3677
32 a,Airlines,5022,699,0,5721,679,94,0,773,0,0,0,0,0,0,0,0,-8,0,0,-8,-1,0,0,-1,5437,699,0,6136,735,94,0,829
32 b,Logistics,1577,0,0,1577,213,0,0,213,-15,0,0,-15,-2,0,0,-2,-32,0,0,-32,-4,0,0,-4,1426,0,0,1426,193,0,0,193
32 c,Marine Port & Services,16119,0,0,16119,2179,0,0,2179,-177,0,0,-177,-24,0,0,-24,-147,0,0,-147,-20,0,0,-20,15801,0,0,15801,2135,0,0,2135
32 d,Roads & Highways,2590,0,0,2590,350,0,0,350,6,0,0,6,1,0,0,1,-36,0,0,-36,-5,0,0,-5,2487,0,0,2487,336,0,0,336
32 e,Shipping,1187,0,0,1187,160,0,0,160,0,0,0,0,0,0,0,0,-42,0,0,-42,-6,0,0,-6,1214,0,0,1214,164,0,0,164
32 f,Surface Transportation,44,0,0,44,6,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,0,0,46,6,0,0,6
32 g,Transport Related Services,117,0,0,117,16,0,0,16,-32,0,0,-32,-4,0,0,-4,-1,0,0,-1,0,0,0,0,97,0,0,97,13,0,0,13
33,Utilities3,80383,5316,0,85699,10867,719,0,11586,202,-440,0,-238,27,-59,0,-32,392,-66,0,326,53,-9,0,44,82345,5251,0,87596,11129,710,0,11839
34,Sovereign,0,200976,0,200976,0,27170,0,27170,0,-6140,0,-6140,0,-830,0,-830,0,2614,0,2614,0,353,0,353,0,204231,0,204231,0,27601,0,27601
35,Others4,61010,124954,2200,188164,8248,16892,297,25437,529,-1797,-4,-1272,72,-243,-1,-172,244,-503,-2,-261,33,-68,0,-35,61425,124875,2135,188435,8301,16876,289,25466
,Grand Total,2622840,395724,2200,3020764,354578,53497,297,408372,-19043,-10201,-4,-29248,-2574,-1379,-1,-3954,-9878,223,-2,-9657,-1335,30,0,-1305,2583205,396984,2135,2982324,349112,53651,289,403052
