0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
13,Information Technology,520205,0,385,0,520590,62919,0,47,0,62966,3717,0,0,0,3717,450,0,0,0,450,1438,0,0,0,1438,173,0,0,0,173,555824,0,385,0,556209,66922,0,46,0,66968
14,"Media, Entertainment & Publication",21230,0,115,0,21345,2568,0,14,0,2582,200,0,0,0,200,24,0,0,0,24,-246,0,0,0,-246,-30,0,0,0,-30,21324,0,115,0,21439,2567,0,14,0,2581
15,Metals & Mining,159347,21,1512,0,160880,19273,2,183,0,19458,-5930,5,0,0,-5925,-717,1,0,0,-716,-4556,0,0,0,-4556,-549,0,0,0,-549,164687,21,1512,0,166220,19828,2,182,0,20012
16,"Oil, Gas & Consumable Fuels",468411,394,49,0,468854,56655,48,6,0,56709,-1779,-7,-148,0,-1934,-215,-1,-18,0,-234,-2687,0,-50,0,-2737,-324,0,-6,0,-330,480491,395,0,0,480886,57852,48,0,0,57900
17,Power,187379,3821,205,7191,198596,22664,462,25,870,24021,9357,1634,0,-25,10966,1132,198,0,-3,1327,-4153,-100,0,-26,-4279,-500,-12,0,-3,-515,184077,3722,205,7118,195122,22163,448,25,857,23493
18,Realty,76449,124,699,13209,90481,9247,15,85,1598,10945,346,0,0,13,359,42,0,0,2,44,789,0,-29,32,792,95,0,-3,4,96,81577,124,670,13380,95751,9822,15,81,1611,11529
19,Services,95095,1172,0,4045,100312,11502,142,0,489,12133,-641,0,0,8,-633,-78,0,0,1,-77,-3706,-150,0,8,-3848,-446,-18,0,1,-463,93819,1022,0,4092,98933,11296,123,0,493,11912
20,Telecommunication,135343,253,0,2546,138142,16370,31,0,308,16709,-1192,26,0,0,-1166,-144,3,0,0,-141,-1204,-50,0,50,-1204,-145,-6,0,6,-145,146164,203,0,3984,150351,17598,24,0,480,18102
21,Textiles,19140,363,0,0,19503,2315,44,0,0,2359,-58,0,0,0,-58,-7,0,0,0,-7,-55,0,0,0,-55,-7,0,0,0,-7,19323,363,0,0,19686,2327,44,0,0,2371
22,Utilities,859,100,0,0,959,104,12,0,0,116,0,100,0,0,100,0,12,0,0,12,-32,0,0,0,-32,-4,0,0,0,-4,793,100,0,0,893,96,12,0,0,108
23,Sovereign,0,155926,1358,0,157284,0,18859,164,0,19023,0,801,-509,0,292,0,97,-62,0,35,0,2631,151,0,2782,0,317,18,0,335,0,159065,1508,0,160573,0,19152,182,0,19334
24,Others,15623,72304,133346,4561,225834,1890,8745,16128,552,27315,2068,923,-953,681,2719,250,112,-115,82,329,127,-552,-113,0,-538,15,-66,-14,0,-65,16378,71676,133233,4561,225848,1972,8630,16041,549,27192
,Grand Total,5328349,256017,147529,31551,5763446,644467,30965,17844,3816,697092,11525,3611,-2391,677,13422,1394,437,-289,82,1624,-4768,2022,-286,64,-2968,-574,243,-34,8,-357,5533884,258515,147199,33136,5972734,666286,31126,17723,3990,719125
