0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
31,"Textiles, Apparels & Accessories",69294,0,0,0,69294,9266,0,0,0,9266,-674,0,0,0,-674,-90,0,0,0,-90,586,0,0,0,586,79,0,0,0,79,74202,0,0,0,74202,9980,0,0,0,9980
32,Transportation,62722,1399,2928,0,67049,8387,187,392,0,8966,-462,0,0,0,-462,-62,0,0,0,-62,133,0,0,0,133,18,0,0,0,18,66646,1399,2928,0,70973,8963,188,394,0,9545
32 a,Airlines,15721,699,0,0,16420,2102,93,0,0,2195,47,0,0,0,47,6,0,0,0,6,154,0,0,0,154,21,0,0,0,21,17108,699,0,0,17807,2301,94,0,0,2395
32 b,Logistics,3102,0,0,0,3102,415,0,0,0,415,-147,0,0,0,-147,-20,0,0,0,-20,124,0,0,0,124,17,0,0,0,17,3692,0,0,0,3692,497,0,0,0,497
32 c,Marine Port & Services,22718,150,0,0,22868,3038,20,0,0,3058,-276,0,0,0,-276,-37,0,0,0,-37,-83,0,0,0,-83,-11,0,0,0,-11,24201,150,0,0,24351,3255,20,0,0,3275
32 d,Roads & Highways,2792,550,2928,0,6270,373,74,392,0,839,-217,0,0,0,-217,-29,0,0,0,-29,-6,0,0,0,-6,-1,0,0,0,-1,2811,550,2928,0,6289,378,74,394,0,846
32 e,Shipping,1267,0,0,0,1267,169,0,0,0,169,10,0,0,0,10,1,0,0,0,1,10,0,0,0,10,1,0,0,0,1,1301,0,0,0,1301,175,0,0,0,175
32 f,Surface Transportation,131,0,0,0,131,18,0,0,0,18,6,0,0,0,6,1,0,0,0,1,12,0,0,0,12,2,0,0,0,2,160,0,0,0,160,22,0,0,0,22
32 g,Transport Related Services,10392,0,0,0,10392,1390,0,0,0,1390,125,0,0,0,125,17,0,0,0,17,-102,0,0,0,-102,-14,0,0,0,-14,10752,0,0,0,10752,1446,0,0,0,1446
32 h,Airport Services,6599,0,0,0,6599,882,0,0,0,882,-10,0,0,0,-10,-1,0,0,0,-1,24,0,0,0,24,3,0,0,0,3,6620,0,0,0,6620,890,0,0,0,890
33,Utilities3,166468,1610,250,5410,173738,22259,215,33,723,23230,855,0,0,0,855,114,0,0,0,114,-1000,0,0,41,-959,-134,0,0,6,-128,175428,1610,250,8104,185392,23593,217,34,1090,24934
34,Sovereign,0,155041,6998,0,162039,0,20731,936,0,21667,0,1611,2465,0,4076,0,215,330,0,545,0,-398,2876,0,2478,0,-54,387,0,333,0,154434,9882,0,164316,0,20770,1329,0,22099
35,Others4,33634,90301,102189,4166,230290,4497,12075,13664,557,30793,-247,-628,9,0,-866,-33,-84,1,0,-116,-124,2747,-4,0,2619,-17,369,-1,0,351,33508,89875,104388,4166,231937,4506,12087,14039,560,31192
,Grand Total,4936691,271261,121541,30807,5360300,660111,36272,16252,4119,716754,-13776,675,2295,-20,-10826,-1842,90,307,-3,-1448,-2246,2211,2852,211,3028,-302,297,384,28,407,5106876,270038,126651,31449,5535014,686825,36318,17033,4230,744406
