0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
8,Diversified,5971,168,0,0,6139,716,20,0,0,736,125,-12,0,0,113,15,-1,0,0,14,17,0,0,0,17,2,0,0,0,2,5983,168,0,0,6151,717,20,0,0,737
9,Fast Moving Consumer Goods,403421,133,285,0,403839,48387,16,34,0,48437,-4939,0,0,0,-4939,-593,0,0,0,-593,-4351,0,0,0,-4351,-521,0,0,0,-521,392846,133,285,0,393264,47080,16,34,0,47130
10,Financial Services,1860055,21471,11463,0,1892989,223098,2575,1375,0,227048,-1900,-357,1484,0,-773,-228,-43,178,0,-93,3212,138,859,0,4209,385,17,103,0,505,1885646,21708,12223,0,1919577,225982,2602,1465,0,230049
11,Forest Materials,2704,467,0,0,3171,324,56,0,0,380,-49,-20,0,0,-69,-6,-2,0,0,-8,-4,0,0,0,-4,-1,0,0,0,-1,2876,467,0,0,3343,345,56,0,0,401
12,Healthcare,378195,183,0,0,378378,45361,22,0,0,45383,627,-222,0,0,405,75,-27,0,0,48,61,0,0,0,61,7,0,0,0,7,375427,183,0,0,375610,44992,22,0,0,45014
13,Information Technology,586165,0,361,0,586526,70306,0,43,0,70349,-555,0,-21,0,-576,-67,0,-3,0,-70,-4658,0,0,0,-4658,-558,0,0,0,-558,590231,0,361,0,590592,70735,0,43,0,70778
14,"Media, Entertainment & Publication",12059,0,90,0,12149,1446,0,11,0,1457,-145,0,0,0,-145,-17,0,0,0,-17,-127,0,0,0,-127,-15,0,0,0,-15,12322,0,90,0,12412,1477,0,11,0,1488
15,Metals & Mining,194684,71,0,0,194755,23351,9,0,0,23360,931,0,0,0,931,112,0,0,0,112,279,0,-1500,0,-1221,33,0,-180,0,-147,204400,71,0,0,204471,24496,8,0,0,24504
16,"Oil, Gas & Consumable Fuels",603522,439,0,0,603961,72387,53,0,0,72440,-1169,0,0,0,-1169,-140,0,0,0,-140,-923,0,0,0,-923,-111,0,0,0,-111,602737,439,0,0,603176,72234,53,0,0,72287
17,Power,279712,3560,105,6611,289988,33549,427,13,793,34782,-227,-11,0,-1,-239,-27,-1,0,0,-28,5143,0,0,29,5172,617,0,0,4,621,291821,3560,105,6773,302259,34973,427,13,812,36225
18,Realty,129254,190,707,20553,150704,15503,23,85,2465,18076,846,0,0,44,890,102,0,0,5,107,616,0,0,53,669,74,0,0,6,80,136921,190,701,20059,157871,16409,23,84,2404,18920
19,Services,135131,1056,0,4050,140237,16208,127,0,486,16821,357,0,0,-3,354,43,0,0,0,43,746,0,0,-4,742,89,0,0,0,89,136669,1056,0,4058,141783,16379,127,0,486,16992
20,Telecommunication,202417,278,0,6934,209629,24278,33,0,832,25143,1319,0,0,0,1319,158,0,0,0,158,1659,0,0,0,1659,199,0,0,0,199,205142,278,0,6934,212354,24585,33,0,831,25449
21,Textiles,18716,460,0,0,19176,2245,55,0,0,2300,-51,97,0,0,46,-6,12,0,0,6,-134,0,0,0,-134,-16,0,0,0,-16,19438,460,0,0,19898,2330,55,0,0,2385
22,Utilities,1566,100,0,0,1666,188,12,0,0,200,7,0,0,0,7,1,0,0,0,1,6,0,0,0,6,1,0,0,0,1,1713,100,0,0,1813,205,12,0,0,217
23,Sovereign,0,239081,1425,0,240506,0,28676,171,0,28847,0,291,-272,0,19,0,35,-33,0,2,0,-6477,1081,0,-5396,0,-776,130,0,-646,0,230745,2486,0,233231,0,27653,298,0,27951
24,Others,33369,76796,131719,5127,247011,4002,9211,15799,615,29627,173,3437,2144,563,6317,21,413,257,68,759,373,4841,1533,0,6747,44,580,184,0,808,22911,81999,133469,4793,243172,2746,9827,15995,574,29142
,Grand Total,6415723,346936,147956,43373,6953988,769512,41612,17746,5202,834072,-5612,3219,3335,583,1525,-673,386,400,70,183,5408,-244,1973,74,7211,648,-29,236,9,864,6476964,345293,151520,42707,7016484,776222,41381,18159,5118,840880
