0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
28,"Textiles, Apparels & Accessories",28038,9,28047,4350,1,4351,-1,0,-1,0,0,0,22,0,22,3,0,3,28177,9,28186,4397,1,4399
29,Transportation,36534,719,37253,5668,112,5780,-175,0,-175,-27,0,-27,-766,0,-766,-120,0,-120,36598,719,37318,5712,112,5824
29 a,Airlines,858,699,1557,133,108,242,27,0,27,4,0,4,20,0,20,3,0,3,889,699,1588,139,109,248
29 b,Logistics,2697,0,2697,418,0,418,-9,0,-9,-1,0,-1,0,0,0,0,0,0,2642,0,2642,412,0,412
29 c,Marine Port & Services,21259,0,21259,3298,0,3298,-189,0,-189,-29,0,-29,-732,0,-732,-114,0,-114,21584,0,21584,3368,0,3368
29 d,Roads & Highways,2388,20,2408,371,3,374,-24,0,-24,-4,0,-4,-43,0,-43,-7,0,-7,2385,20,2405,372,3,375
29 e,Shipping,1614,0,1614,250,0,250,26,0,26,4,0,4,0,0,0,0,0,0,1583,0,1583,247,0,247
29 f,Surface Transportation,60,0,60,9,0,9,0,0,0,0,0,0,7,0,7,1,0,1,61,0,61,10,0,10
29 g,Transport Related Services,7657,0,7657,1188,0,1188,-6,0,-6,-1,0,-1,-18,0,-18,-3,0,-3,7455,0,7455,1164,0,1164
30,Utilities3,86511,5954,92465,13422,924,14346,8,98,106,1,15,16,437,152,589,68,24,92,88220,6105,94326,13768,953,14721
31,Sovereign,0,229627,229627,0,35627,35627,0,9966,9966,0,1546,1546,0,1840,1840,0,287,287,0,230226,230226,0,35929,35929
32,Others4,465657,116532,582189,72246,18080,90326,876,1335,2211,136,207,343,728,5357,6085,114,836,950,470707,121371,592078,73459,18941,92401
,Grand Total,2548283,413090,2961373,395365,64091,459456,498,10405,10903,77,1614,1692,4663,8462,13126,728,1321,2048,2636260,419724,3055983,411419,65503,476921
