0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
9,Fast Moving Consumer Goods,343937,157,128,0,344222,42055,19,16,0,42090,802,-1,0,0,801,98,0,0,0,98,1664,0,0,0,1664,202,0,0,0,202,359793,157,128,0,360078,43726,19,15,0,43760
10,Financial Services,1595764,16214,7088,0,1619066,195122,1982,867,0,197971,3280,395,710,0,4385,401,49,87,0,537,8382,341,-347,0,8376,1019,42,-42,0,1019,1640061,16156,6778,0,1662995,199317,1964,824,0,202105
11,Forest Materials,2028,410,0,0,2438,248,50,0,0,298,7,0,0,0,7,1,0,0,0,1,6,0,0,0,6,1,0,0,0,1,2180,410,0,0,2590,265,50,0,0,315
12,Healthcare,232435,439,0,0,232874,28421,54,0,0,28475,-49,0,0,0,-49,-6,0,0,0,-6,1957,0,0,0,1957,238,0,0,0,238,238328,439,0,0,238767,28964,53,0,0,29017
13,Information Technology,462248,0,340,0,462588,56521,0,42,0,56563,-5910,0,0,0,-5910,-723,0,0,0,-723,-145,0,0,0,-145,-18,0,0,0,-18,469808,0,340,0,470148,57096,0,41,0,57137
14,"Media, Entertainment & Publication",16792,0,135,0,16927,2053,0,16,0,2069,-153,0,0,0,-153,-19,0,0,0,-19,-335,0,0,0,-335,-41,0,0,0,-41,16377,0,135,0,16512,1990,0,16,0,2006
15,Metals & Mining,142877,16,1512,0,144405,17470,2,185,0,17657,745,0,0,0,745,91,0,0,0,91,323,0,0,0,323,39,0,0,0,39,140598,16,1512,0,142126,17087,2,184,0,17273
16,"Oil, Gas & Consumable Fuels",470227,300,285,0,470812,57497,37,35,0,57569,936,0,0,0,936,114,0,0,0,114,2319,0,0,0,2319,282,0,0,0,282,480895,300,285,0,481480,58443,37,35,0,58515
17,Power,156898,2155,205,7688,166946,19185,264,25,940,20414,406,1100,0,6,1512,50,134,0,1,185,-177,50,0,3,-124,-22,6,0,0,-16,152669,2206,205,7718,162798,18554,268,25,938,19785
18,Realty,58247,126,510,16970,75853,7122,15,62,2075,9274,62,-147,207,0,122,8,-18,25,0,15,385,0,0,-162,223,47,0,0,-20,27,62413,126,510,16280,79329,7585,15,62,1978,9640
19,Services,82099,150,0,2753,85002,10039,18,0,337,10394,187,0,0,60,247,23,0,0,7,30,743,0,0,-6,737,90,0,0,-1,89,86322,150,0,2747,89219,10491,18,0,334,10843
20,Telecommunication,119202,162,0,0,119364,14575,20,0,0,14595,-2,0,0,0,-2,0,0,0,0,0,594,0,0,0,594,72,0,0,0,72,119241,162,0,0,119403,14491,20,0,0,14511
21,Textiles,17028,342,0,0,17370,2082,42,0,0,2124,8,0,0,0,8,1,0,0,0,1,29,0,0,0,29,3,0,0,0,3,17554,342,0,0,17896,2133,42,0,0,2175
22,Utilities,612,0,0,0,612,75,0,0,0,75,-13,0,0,0,-13,-2,0,0,0,-2,7,0,0,0,7,1,0,0,0,1,667,0,0,0,667,81,0,0,0,81
23,Sovereign,0,145336,3631,0,148967,0,17771,444,0,18216,0,1608,-583,0,1025,0,197,-71,0,126,0,637,597,0,1234,0,77,73,0,150,0,145783,4257,0,150040,0,17717,517,0,18234
24,Others,10518,70941,125638,4237,211334,1286,8674,15362,518,25841,126,-1149,1109,0,86,15,-141,136,0,7,864,-2081,-23,0,-1240,105,-253,-3,0,-151,10803,69311,125261,4237,209612,1313,8424,15223,515,25475
,Grand Total,4670771,239303,143002,31649,5084725,571118,29261,17486,3870,621735,2864,1830,1434,67,6195,350,224,175,8,757,24739,-1083,227,-165,23718,3007,-132,28,-20,2883,4798718,238136,143008,30983,5210845,583189,28941,17380,3765,633275
