0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
13,General Industrials,17348,385,17733,2602,58,2660,255,0,255,38,0,38,109,0,109,16,0,16,17786,385,18171,2661,58,2718
14,Hardware Technology & Equipment,38,0,38,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,6,0,6
15,Healthcare Equipment & Supplies,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
16,Healthcare Services,9301,0,9301,1395,0,1395,-27,0,-27,-4,0,-4,-34,0,-34,-5,0,-5,9341,0,9341,1397,0,1397
17,"Hotels, Restaurants & Tourism",6120,125,6245,918,19,937,-54,0,-54,-8,0,-8,12,0,12,2,0,2,6264,125,6389,937,19,956
18,Household & Personal Products,74760,0,74760,11215,0,11215,-123,0,-123,-18,0,-18,-452,0,-452,-68,0,-68,73730,0,73730,11030,0,11030
19,Media,36339,765,37104,5451,115,5566,128,0,128,19,0,19,-96,0,-96,-14,0,-14,35875,766,36641,5367,115,5481
20,Metals & Mining,38224,587,38811,5734,88,5822,169,-84,85,25,-13,13,160,65,225,24,10,34,40589,654,41243,6072,98,6170
21,Oil & Gas,128499,74,128573,19277,11,19288,2348,26,2374,352,4,356,880,0,880,132,0,132,133963,74,134036,20040,11,20051
22,Pharmaceuticals & Biotechnology,152296,0,152296,22847,0,22847,-148,0,-148,-22,0,-22,-308,0,-308,-46,0,-46,149082,0,149082,22302,0,22302
23,Realty,16018,164,16182,2403,25,2428,-92,-48,-139,-14,-7,-21,51,308,359,8,46,54,16516,475,16991,2471,71,2542
24,Retailing,5910,0,5910,887,0,887,42,0,42,6,0,6,-10,0,-10,-2,0,-2,6064,0,6064,907,0,907
25,Software & Services,237857,0,237857,35682,0,35682,-261,0,-261,-39,0,-39,-617,0,-617,-92,0,-92,235385,0,235385,35212,0,35212
26,Telecom Services,30640,2401,33041,4596,360,4957,-41,0,-41,-6,0,-6,140,0,140,21,0,21,30106,2401,32507,4504,359,4863
27,Telecommunications Equipment,298,0,298,45,0,45,-3,0,-3,0,0,0,-16,0,-16,-2,0,-2,341,0,341,51,0,51
28,"Textiles, Apparels & Accessories",33865,0,33865,5080,0,5080,1,0,1,0,0,0,-101,0,-101,-15,0,-15,24088,0,24088,3603,0,3603
29,Transportation,33502,770,34272,5026,116,5141,-323,-5,-329,-49,-1,-49,-334,-61,-395,-50,-9,-59,32963,719,33682,4931,108,5039
29 a,Airlines,336,699,1035,50,105,155,-72,0,-72,-11,0,-11,-15,0,-15,-2,0,-2,292,699,991,44,105,148
29 b,Logistics,2857,1,2858,429,0,429,33,0,33,5,0,5,31,0,30,5,0,5,2849,1,2850,426,0,426
29 c,Marine Port & Services,18183,50,18233,2728,8,2735,-380,-5,-385,-57,-1,-58,-323,-60,-383,-48,-9,-57,17828,0,17828,2667,0,2667
29 d,Roads & Highways,2910,20,2930,437,3,440,122,0,122,18,0,18,-25,0,-25,-4,0,-4,2866,20,2886,429,3,432
29 e,Shipping,1414,0,1414,212,0,212,-12,0,-12,-2,0,-2,-11,0,-11,-2,0,-2,1473,0,1473,220,0,220
29 f,Surface Transportation,33,0,33,5,0,5,2,0,2,0,0,0,-1,0,-1,0,0,0,32,0,32,5,0,5
29 g,Transport Related Services,7768,0,7768,1165,0,1165,-17,0,-17,-2,0,-2,10,0,10,1,0,1,7622,0,7622,1140,0,1140
30,Utilities3,73719,6796,80515,11059,1019,12078,285,-54,231,43,-8,35,157,-81,76,23,-12,11,76235,6735,82970,11404,1008,12412
31,Sovereign,0,188021,188021,0,28206,28206,0,3071,3071,0,461,461,0,-4031,-4031,0,-603,-603,0,187024,187024,0,27977,27977
32,Others4,350435,107913,458349,52571,16189,68760,2222,2263,4484,333,339,673,1053,808,1860,157,121,278,364406,107987,472393,54513,16154,70667
,Grand Total,2207096,349354,2556450,331100,52409,383508,8667,5438,14104,1300,816,2116,180,-5946,-5766,27,-889,-863,2218147,346930,2565077,331819,51898,383717
