0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
8,Diversified,2800,203,0,0,3003,339,25,0,0,364,4,0,0,0,4,0,0,0,0,0,3,-12,0,0,-9,0,-1,0,0,-1,2761,191,0,0,2952,336,23,0,0,359
9,Fast Moving Consumer Goods,320226,160,128,0,320514,38817,19,15,0,38851,662,-1,0,0,661,80,0,0,0,80,1103,-2,0,0,1101,134,0,0,0,134,332767,158,128,0,333053,40474,19,16,0,40509
10,Financial Services,1448187,16392,5820,0,1470399,175547,1987,705,0,178239,2790,-40,-536,0,2214,338,-5,-65,0,268,-3346,276,114,0,-2956,-407,34,14,0,-359,1495819,16569,6149,0,1518537,181936,2016,748,0,184700
11,Forest Materials,1787,425,0,0,2212,217,51,0,0,268,24,0,0,0,24,3,0,0,0,3,82,-15,0,0,67,10,-2,0,0,8,1897,410,0,0,2307,231,50,0,0,281
12,Healthcare,218278,364,0,0,218642,26459,44,0,0,26503,-1637,0,0,0,-1637,-198,0,0,0,-198,50,75,0,0,125,6,9,0,0,15,220571,439,0,0,221010,26828,53,0,0,26881
13,Information Technology,491209,0,340,0,491549,59544,0,41,0,59585,-3777,0,0,0,-3777,-458,0,0,0,-458,-3133,0,0,0,-3133,-381,0,0,0,-381,489322,0,340,0,489662,59516,0,41,0,59557
14,"Media, Entertainment & Publication",16821,0,135,0,16956,2039,0,16,0,2055,-221,0,0,0,-221,-27,0,0,0,-27,-97,0,0,0,-97,-12,0,0,0,-12,17472,0,135,0,17607,2125,0,16,0,2141
15,Metals & Mining,134240,16,12,0,134268,16272,2,1,0,16275,2678,0,0,0,2678,325,0,0,0,325,260,0,1500,0,1760,32,0,182,0,214,130571,16,1512,0,132099,15881,2,184,0,16067
16,"Oil, Gas & Consumable Fuels",442430,316,282,0,443028,53631,38,34,0,53703,-2300,0,0,0,-2300,-279,0,0,0,-279,-4524,-13,0,0,-4537,-550,-2,0,0,-552,450559,300,283,0,451142,54801,36,34,0,54871
17,Power,146019,1093,205,7222,154539,17700,133,25,875,18733,3198,-11,0,-4,3183,388,-1,0,-1,386,16,-3,0,-2,11,2,0,0,0,2,149148,1090,205,7489,157932,18141,133,25,911,19210
18,Realty,50104,126,304,16000,66534,6074,15,37,1939,8065,152,0,0,1175,1327,18,0,0,142,160,-48,146,0,35,133,-6,18,0,4,16,51177,276,304,16759,68516,6225,34,37,2038,8334
19,Services,78395,150,0,2698,81243,9503,18,0,327,9848,6607,0,0,3,6610,801,0,0,0,801,639,0,0,-11,628,78,0,0,-1,77,77127,150,0,2649,79926,9381,18,0,322,9721
20,Telecommunication,113247,162,0,0,113409,13728,20,0,0,13748,-191,0,0,0,-191,-23,0,0,0,-23,-268,137,0,0,-131,-33,17,0,0,-16,111860,297,0,0,112157,13605,36,0,0,13641
21,Textiles,16355,0,0,0,16355,1983,0,0,0,1983,-163,0,0,0,-163,-20,0,0,0,-20,-173,0,0,0,-173,-21,0,0,0,-21,15516,0,0,0,15516,1887,0,0,0,1887
22,Utilities,543,0,0,0,543,66,0,0,0,66,5,0,0,0,5,1,0,0,0,1,7,0,0,0,7,1,0,0,0,1,572,0,0,0,572,70,0,0,0,70
23,Sovereign,0,139348,4736,0,144084,0,16892,574,0,17466,0,936,861,0,1797,0,113,104,0,218,0,3314,73,0,3387,0,403,9,0,413,0,143662,4817,0,148479,0,17474,586,0,18060
24,Others,10069,75551,120416,4235,210271,1221,9158,14596,513,25489,218,-3493,-4341,0,-7616,26,-423,-526,0,-924,-184,-3777,1606,0,-2355,-22,-459,196,0,-285,11559,74501,123298,4177,213535,1406,9062,14997,508,25972
,Grand Total,4379667,236714,136007,30155,4782543,530898,28694,16487,3655,579734,12575,-2627,-4016,1173,7105,1524,-318,-487,142,861,-4640,122,3290,22,-1206,-564,15,400,3,-146,4458528,240482,140708,31074,4870792,542288,29250,17114,3780,592432
