0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,Commercial Services & Supplies,5660,0,0,0,5660,749,0,0,0,749,9,0,0,0,9,1,0,0,0,1,-17,0,0,0,-17,-2,0,0,0,-2,5861,0,0,0,5861,775,0,0,0,775
7,Construction Materials,41633,409,10,0,42052,5510,54,1,0,5565,-162,0,0,0,-162,-21,0,0,0,-21,19,0,0,0,19,3,0,0,0,3,45192,409,10,0,45611,5975,54,1,0,6030
8,Consumer Durables,43633,0,0,0,43633,5774,0,0,0,5774,-108,0,0,0,-108,-14,0,0,0,-14,378,0,0,0,378,50,0,0,0,50,47112,0,0,0,47112,6229,0,0,0,6229
9,Diversified2,5253,0,0,0,5253,695,0,0,0,695,10,0,0,0,10,1,0,0,0,1,-32,0,0,0,-32,-4,0,0,0,-4,5254,0,0,0,5254,695,0,0,0,695
10,Diversified Consumer Services,1743,0,0,0,1743,231,0,0,0,231,-4,0,0,0,-4,-1,0,0,0,-1,-6,0,0,0,-6,-1,0,0,0,-1,1758,0,0,0,1758,232,0,0,0,232
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",86185,286,0,0,86471,11406,38,0,0,11444,-29,0,0,0,-29,-4,0,0,0,-4,867,-1,0,0,866,115,0,0,0,115,96545,285,0,0,96830,12764,38,0,0,12802
13,Forest Materials,589,434,0,0,1023,78,57,0,0,135,-15,0,0,0,-15,-2,0,0,0,-2,-15,0,0,0,-15,-2,0,0,0,-2,535,434,0,0,969,71,57,0,0,128
14,General Industrials,10027,0,0,0,10027,1327,0,0,0,1327,32,0,0,0,32,4,0,0,0,4,-26,0,0,0,-26,-3,0,0,0,-3,10855,0,0,0,10855,1435,0,0,0,1435
15,Hardware Technology & Equipment,38,0,0,0,38,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,6,0,0,0,6
16,Healthcare Equipment & Supplies,64,0,0,0,64,8,0,0,0,8,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,9,0,0,0,9
17,Healthcare Services,18357,0,0,0,18357,2429,0,0,0,2429,26,0,0,0,26,3,0,0,0,3,26,0,0,0,26,3,0,0,0,3,18415,0,0,0,18415,2435,0,0,0,2435
18,"Hotels, Restaurants & Tourism",9815,104,0,0,9919,1299,14,0,0,1313,74,0,0,0,74,10,0,0,0,10,272,0,0,0,272,36,0,0,0,36,10186,104,0,0,10290,1347,14,0,0,1361
19,Household & Personal Products,122545,0,0,0,122545,16217,0,0,0,16217,16253,0,0,0,16253,2151,0,0,0,2151,-1938,0,0,0,-1938,-256,0,0,0,-256,125437,0,0,0,125437,16584,0,0,0,16584
20,Insurance,64015,0,0,0,64015,8472,0,0,0,8472,-144,0,0,0,-144,-19,0,0,0,-19,24,0,0,0,24,3,0,0,0,3,66936,0,0,0,66936,8850,0,0,0,8850
21,Media,16037,113,0,0,16150,2122,15,0,0,2137,-56,0,0,0,-56,-7,0,0,0,-7,27,0,0,0,27,4,0,0,0,4,17456,114,0,0,17570,2308,15,0,0,2323
22,Metals & Mining,25830,434,0,0,26264,3418,57,0,0,3475,-103,-129,0,0,-232,-14,-17,0,0,-31,-253,-54,0,0,-307,-33,-7,0,0,-40,27356,379,0,0,27735,3617,50,0,0,3667
23,Oil & Gas,267870,3585,495,0,271950,35450,474,66,0,35990,5501,26,0,0,5527,728,3,0,0,731,-249,50,24,0,-175,-33,7,3,0,-23,271292,3611,521,0,275424,35868,477,69,0,36414
24,Pharmaceuticals & Biotechnology,110824,0,2140,0,112964,14666,0,283,0,14949,380,0,-6,0,374,50,0,-1,0,49,-38,0,0,0,-38,-5,0,0,0,-5,116816,0,2140,0,118956,15444,0,283,0,15727
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,18849,560,600,0,20009,2494,74,79,0,2647,-30,0,0,0,-30,-4,0,0,0,-4,68,0,0,0,68,9,0,0,0,9,19807,560,600,0,20967,2619,74,79,0,2772
27,Retailing,34244,150,0,0,34394,4532,20,0,0,4552,191,0,0,0,191,25,0,0,0,25,136,0,0,0,136,18,0,0,0,18,34738,150,0,0,34888,4593,20,0,0,4613
28,Software & Services,282406,0,0,0,282406,37373,0,0,0,37373,-289,0,0,0,-289,-38,0,0,0,-38,-1233,0,0,0,-1233,-163,0,0,0,-163,296499,0,0,0,296499,39200,0,0,0,39200
29,Telecom Services,81719,380,0,0,82099,10815,50,0,0,10865,-591,0,0,0,-591,-78,0,0,0,-78,5297,0,0,0,5297,700,0,0,0,700,89120,380,0,0,89500,11783,50,0,0,11833
30,Telecommunications Equipment,86,0,0,0,86,11,0,0,0,11,-1,0,0,0,-1,0,0,0,0,0,-6,0,0,0,-6,-1,0,0,0,-1,76,0,0,0,76,10,0,0,0,10
31,"Textiles, Apparels & Accessories",25770,0,0,0,25770,3410,0,0,0,3410,-235,0,0,0,-235,-31,0,0,0,-31,-34,0,0,0,-34,-4,0,0,0,-4,26629,0,0,0,26629,3521,0,0,0,3521
32,Transportation,27835,699,160,0,28694,3684,92,21,0,3797,196,0,0,0,196,26,0,0,0,26,99,0,0,0,99,13,0,0,0,13,28356,699,160,0,29215,3749,92,21,0,3862
32 a,Airlines,5241,699,0,0,5940,694,92,0,0,786,220,0,0,0,220,29,0,0,0,29,66,0,0,0,66,9,0,0,0,9,5194,699,0,0,5893,687,92,0,0,779
32 b,Logistics,1087,0,160,0,1247,144,0,21,0,165,14,0,0,0,14,2,0,0,0,2,-4,0,0,0,-4,-1,0,0,0,-1,1056,0,160,0,1216,140,0,21,0,161
32 c,Marine Port & Services,11225,0,0,0,11225,1486,0,0,0,1486,-59,0,0,0,-59,-8,0,0,0,-8,78,0,0,0,78,10,0,0,0,10,11823,0,0,0,11823,1563,0,0,0,1563
32 d,Roads & Highways,942,0,0,0,942,125,0,0,0,125,-23,0,0,0,-23,-3,0,0,0,-3,3,0,0,0,3,0,0,0,0,0,911,0,0,0,911,120,0,0,0,120
32 e,Shipping,809,0,0,0,809,107,0,0,0,107,-6,0,0,0,-6,-1,0,0,0,-1,-10,0,0,0,-10,-1,0,0,0,-1,770,0,0,0,770,102,0,0,0,102
32 f,Surface Transportation,22,0,0,0,22,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,3,0,0,0,3
32 g,Transport Related Services,6237,0,0,0,6237,825,0,0,0,825,8,0,0,0,8,1,0,0,0,1,-40,0,0,0,-40,-5,0,0,0,-5,6199,0,0,0,6199,820,0,0,0,820
32 h,Airport Services,2273,0,0,0,2273,301,0,0,0,301,43,0,0,0,43,6,0,0,0,6,5,0,0,0,5,1,0,0,0,1,2382,0,0,0,2382,315,0,0,0,315
33,Utilities3,65000,2359,0,0,67359,8602,312,0,0,8914,-347,-219,0,0,-566,-46,-29,0,0,-75,-629,-15,0,0,-644,-83,-2,0,0,-85,65767,2345,0,0,68112,8695,310,0,0,9005
34,Sovereign,0,143366,2258,0,145624,0,18973,299,0,19272,0,-17617,-10,0,-17627,0,-2331,-1,0,-2332,0,-1581,6,0,-1575,0,-209,1,0,-208,0,139413,2338,0,141751,0,18432,309,0,18741
35,Others4,10661,113464,52328,14197,190650,1411,15016,6925,1879,25231,-19,-431,290,0,-160,-2,-57,38,0,-21,-739,-3244,-113,0,-4096,-98,-429,-15,0,-542,12545,110030,53198,5360,181133,1659,14547,7033,709,23948
,Grand Total,2286754,300322,65649,14197,2666922,302627,39744,8688,1879,352938,17363,-18840,485,3,-989,2298,-2493,64,0,-131,-2794,-4095,515,7,-6367,-369,-541,68,1,-841,2368500,293773,67348,14113,2743734,313141,38840,8904,1866,362751
