0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
13,Forest Materials,2836,440,0,0,3276,374,58,0,0,432,139,-10,0,0,129,18,-1,0,0,17,4,0,0,0,4,1,0,0,0,1,2865,440,0,0,3305,376,58,0,0,434
14,General Industrials,36122,262,0,0,36384,4765,35,0,0,4800,-180,0,0,0,-180,-24,0,0,0,-24,-28,0,0,0,-28,-4,0,0,0,-4,38225,262,0,0,38487,5015,34,0,0,5049
15,Hardware Technology & Equipment,87,0,0,0,87,11,0,0,0,11,3,0,0,0,3,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,90,0,0,0,90,12,0,0,0,12
16,Healthcare Equipment & Supplies,1884,0,0,0,1884,249,0,0,0,249,40,0,0,0,40,5,0,0,0,5,6,0,0,0,6,1,0,0,0,1,1858,0,0,0,1858,244,0,0,0,244
17,Healthcare Services,57513,0,0,0,57513,7587,0,0,0,7587,-1022,0,0,0,-1022,-135,0,0,0,-135,2946,0,0,0,2946,386,0,0,0,386,62024,0,0,0,62024,8137,0,0,0,8137
18,"Hotels, Restaurants & Tourism",29349,0,125,0,29474,3872,0,16,0,3888,450,0,0,0,450,60,0,0,0,60,-184,0,0,0,-184,-24,0,0,0,-24,30196,0,125,0,30321,3961,0,16,0,3977
19,Household & Personal Products,132967,0,0,0,132967,17540,0,0,0,17540,-1361,0,0,0,-1361,-180,0,0,0,-180,1138,0,0,0,1138,149,0,0,0,149,139767,0,0,0,139767,18336,0,0,0,18336
20,Insurance,96512,95,0,0,96607,12731,13,0,0,12744,-534,0,0,0,-534,-71,0,0,0,-71,813,0,0,0,813,107,0,0,0,107,101052,95,0,0,101147,13257,12,0,0,13269
21,Media,20775,0,165,0,20940,2741,0,22,0,2763,143,0,0,0,143,19,0,0,0,19,-1150,0,0,0,-1150,-151,0,0,0,-151,19667,0,165,0,19832,2580,0,22,0,2602
22,Metals & Mining,126792,295,0,0,127087,16726,39,0,0,16765,1623,16,0,0,1639,214,2,0,0,216,1284,-2,0,0,1282,168,0,0,0,168,129292,294,0,0,129586,16962,39,0,0,17001
23,Oil & Gas,533125,461,487,0,534073,70327,61,64,0,70452,3127,-26,0,0,3101,412,-3,0,0,409,-780,0,0,0,-780,-102,0,0,0,-102,532586,457,487,0,533530,69870,60,64,0,69994
24,Pharmaceuticals & Biotechnology,161649,135,0,0,161784,21324,18,0,0,21342,894,0,0,0,894,118,0,0,0,118,784,0,0,0,784,103,0,0,0,103,165675,135,0,0,165810,21735,18,0,0,21753
25,Real Estate Investment,0,0,0,21034,21034,0,0,0,2775,2775,0,-40,0,-23,-63,0,-5,0,-3,-8,0,75,0,-61,14,0,10,0,-8,2,0,75,0,21140,21215,0,10,0,2773,2783
26,Realty,60751,99,108,0,60958,8014,13,14,0,8041,64,-35,-140,0,-111,8,-5,-18,0,-15,-268,0,0,0,-268,-35,0,0,0,-35,60843,99,108,0,61050,7982,13,14,0,8009
27,Retailing,80601,210,0,0,80811,10632,28,0,0,10660,-1109,0,0,0,-1109,-146,0,0,0,-146,398,0,0,0,398,52,0,0,0,52,83506,210,0,0,83716,10955,28,0,0,10983
28,Software & Services,689838,0,340,0,690178,90999,0,45,0,91044,-741,0,0,0,-741,-98,0,0,0,-98,-647,0,0,0,-647,-85,0,0,0,-85,655965,0,340,0,656305,86057,0,45,0,86102
29,Telecom Services,118186,132,0,0,118318,15590,17,0,0,15607,561,0,0,0,561,74,0,0,0,74,513,0,0,0,513,67,0,0,0,67,117487,132,0,0,117619,15413,17,0,0,15430
30,Telecommunications Equipment,779,0,0,0,779,103,0,0,0,103,-19,0,0,0,-19,-2,0,0,0,-2,-3,0,0,0,-3,0,0,0,0,0,789,0,0,0,789,104,0,0,0,104
31,"Textiles, Apparels & Accessories",75713,0,0,0,75713,9988,0,0,0,9988,-116,0,0,0,-116,-15,0,0,0,-15,178,0,0,0,178,23,0,0,0,23,75910,0,0,0,75910,9959,0,0,0,9959
32,Transportation,60647,1290,2178,0,64115,8000,170,287,0,8457,-78,0,0,0,-78,-10,0,0,0,-10,346,0,0,0,346,45,0,0,0,45,63203,1290,2178,0,66671,8292,169,286,0,8747
32 a,Airlines,13772,699,0,0,14471,1817,92,0,0,1909,131,0,0,0,131,17,0,0,0,17,-84,0,0,0,-84,-11,0,0,0,-11,12961,699,0,0,13660,1700,92,0,0,1792
32 b,Logistics,3161,0,0,0,3161,417,0,0,0,417,-12,0,0,0,-12,-2,0,0,0,-2,-14,0,0,0,-14,-2,0,0,0,-2,3297,0,0,0,3297,433,0,0,0,433
32 c,Marine Port & Services,24158,150,0,0,24308,3187,20,0,0,3207,-314,0,0,0,-314,-41,0,0,0,-41,399,0,0,0,399,52,0,0,0,52,26794,150,0,0,26944,3515,20,0,0,3535
32 d,Roads & Highways,2067,441,2178,0,4686,273,58,287,0,618,25,0,0,0,25,3,0,0,0,3,-15,0,0,0,-15,-2,0,0,0,-2,2084,441,2178,0,4703,273,58,286,0,617
32 e,Shipping,1413,0,0,0,1413,186,0,0,0,186,11,0,0,0,11,1,0,0,0,1,4,0,0,0,4,1,0,0,0,1,1510,0,0,0,1510,198,0,0,0,198
32 f,Surface Transportation,124,0,0,0,124,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,142,0,0,0,142,19,0,0,0,19
32 g,Transport Related Services,9787,0,0,0,9787,1291,0,0,0,1291,12,0,0,0,12,2,0,0,0,2,69,0,0,0,69,9,0,0,0,9,9915,0,0,0,9915,1301,0,0,0,1301
32 h,Airport Services,6164,0,0,0,6164,813,0,0,0,813,69,0,0,0,69,9,0,0,0,9,-11,0,0,0,-11,-1,0,0,0,-1,6500,0,0,0,6500,853,0,0,0,853
33,Utilities3,208308,1470,250,8389,218417,27479,194,33,1107,28813,365,0,0,-26,339,48,0,0,-3,45,500,0,0,-1,499,66,0,0,0,66,250902,1470,250,8447,261069,32916,193,33,1108,34250
34,Sovereign,0,141191,6653,0,147844,0,18625,878,0,19503,0,-3243,-1230,0,-4473,0,-428,-162,0,-590,0,279,512,0,791,0,37,67,0,104,0,141108,7168,0,148276,0,18512,940,0,19452
35,Others4,12693,89167,101439,4175,207474,1674,11762,13381,551,27368,95,2376,-966,0,1505,12,313,-127,0,198,198,759,-2093,0,-1136,26,100,-275,0,-149,12385,90484,103249,4175,210293,1625,11871,13545,548,27589
,Grand Total,4690514,253533,119367,33597,5097011,618743,33445,15746,4432,672366,393,-1193,-2784,-49,-3633,52,-157,-367,-6,-478,3189,987,-1562,-62,2552,418,130,-205,-8,335,4789140,254713,121714,33762,5199329,628292,33416,15968,4429,682105
