0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
7,Construction Materials,57700,679,0,58379,7996,94,0,8090,-415,0,0,-415,-58,0,0,-58,90,0,0,90,13,0,0,13,58929,679,0,59608,8460,97,0,8557
8,Consumer Durables,36872,0,0,36872,5110,0,0,5110,293,0,0,293,41,0,0,41,259,0,0,259,37,0,0,37,37922,0,0,37922,5444,0,0,5444
9,Diversified2,4099,0,0,4099,568,0,0,568,3,0,0,3,0,0,0,0,-18,0,0,-18,-3,0,0,-3,4010,0,0,4010,576,0,0,576
10,Diversified Consumer Services,2801,0,0,2801,388,0,0,388,22,0,0,22,3,0,0,3,20,0,0,20,3,0,0,3,2800,0,0,2800,402,0,0,402
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",112838,662,0,113500,15637,92,0,15729,156,0,0,156,22,0,0,22,633,0,0,633,91,0,0,91,112374,662,0,113036,16132,95,0,16227
13,Forest Materials,1526,0,0,1526,212,0,0,212,-13,0,0,-13,-2,0,0,-2,-4,335,0,331,-1,48,0,47,1491,335,0,1826,214,48,0,262
14,General Industrials,19316,385,0,19701,2677,53,0,2730,27,0,0,27,4,0,0,4,11,0,0,11,2,0,0,2,18724,385,0,19109,2688,55,0,2743
15,Hardware Technology & Equipment,50,0,0,50,7,0,0,7,1,0,0,1,0,0,0,0,-3,0,0,-3,0,0,0,0,46,0,0,46,7,0,0,7
16,Healthcare Equipment & Supplies,96,0,0,96,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,95,14,0,0,14
17,Healthcare Services,15576,0,0,15576,2158,0,0,2158,69,0,0,69,10,0,0,10,52,0,0,52,7,0,0,7,15610,0,0,15610,2241,0,0,2241
18,"Hotels, Restaurants & Tourism",13110,4,0,13114,1817,0,0,1817,-25,0,0,-25,-4,0,0,-4,44,0,0,44,6,0,0,6,13626,4,0,13630,1956,1,0,1957
19,Household & Personal Products,100103,0,0,100103,13872,0,0,13872,-62,0,0,-62,-9,0,0,-9,268,0,0,268,39,0,0,39,103612,0,0,103612,14875,0,0,14875
20,Insurance,21087,0,0,21087,2922,0,0,2922,55,0,0,55,8,0,0,8,-63,0,0,-63,-9,0,0,-9,21161,0,0,21161,3038,0,0,3038
21,Media,26294,238,0,26532,3644,33,0,3677,146,-93,0,53,20,-13,0,7,-114,0,0,-114,-16,0,0,-16,27969,246,0,28215,4015,35,0,4050
22,Metals & Mining,63360,540,0,63900,8780,75,0,8855,-258,0,0,-258,-36,0,0,-36,-554,0,0,-554,-80,0,0,-80,57980,540,0,58520,8324,78,0,8402
23,Oil & Gas,213739,2070,0,215809,29620,287,0,29907,-842,53,0,-789,-117,7,0,-110,539,280,0,819,77,40,0,117,222344,2357,0,224701,31920,338,0,32258
24,Pharmaceuticals & Biotechnology,119605,0,0,119605,16575,0,0,16575,348,0,0,348,48,0,0,48,878,450,0,1328,126,65,0,191,120955,450,0,121405,17364,65,0,17429
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,21397,590,0,21987,2965,82,0,3047,-63,0,0,-63,-9,0,0,-9,55,0,0,55,8,0,0,8,22296,590,0,22886,3201,85,0,3286
27,Retailing,24409,300,0,24709,3383,42,0,3425,-220,0,0,-220,-30,0,0,-30,-307,0,0,-307,-44,0,0,-44,25534,300,0,25834,3666,43,0,3709
28,Software & Services,322200,0,0,322200,44651,0,0,44651,-361,0,0,-361,-50,0,0,-50,589,0,0,589,85,0,0,85,330572,0,0,330572,47457,0,0,47457
29,Telecom Services,49912,1826,0,51738,6917,253,0,7170,187,0,0,187,26,0,0,26,366,0,0,366,53,0,0,53,50877,1823,0,52700,7304,262,0,7566
30,Telecommunications Equipment,192,0,0,192,27,0,0,27,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,181,26,0,0,26
31,"Textiles, Apparels & Accessories",41251,0,0,41251,5717,0,0,5717,373,0,0,373,52,0,0,52,-50,0,0,-50,-7,0,0,-7,40921,0,0,40921,5875,0,0,5875
32,Transportation,38311,699,0,39010,5309,97,0,5406,-61,0,0,-61,-8,0,0,-8,278,0,0,278,40,0,0,40,39363,699,0,40062,5651,100,0,5751
32 a,Airlines,6444,699,0,7143,893,97,0,990,69,0,0,69,10,0,0,10,0,0,0,0,0,0,0,0,6471,699,0,7170,929,100,0,1029
32 b,Logistics,2185,0,0,2185,303,0,0,303,-1,0,0,-1,0,0,0,0,-7,0,0,-7,-1,0,0,-1,2147,0,0,2147,308,0,0,308
32 c,Marine Port & Services,16798,0,0,16798,2328,0,0,2328,-142,0,0,-142,-20,0,0,-20,228,0,0,228,33,0,0,33,17897,0,0,17897,2569,0,0,2569
32 d,Roads & Highways,2599,0,0,2599,360,0,0,360,-16,0,0,-16,-2,0,0,-2,21,0,0,21,3,0,0,3,2622,0,0,2622,376,0,0,376
32 e,Shipping,1105,0,0,1105,153,0,0,153,-12,0,0,-12,-2,0,0,-2,-15,0,0,-15,-2,0,0,-2,1086,0,0,1086,156,0,0,156
32 f,Surface Transportation,44,0,0,44,6,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,7,0,0,7
32 g,Transport Related Services,9136,0,0,9136,1266,0,0,1266,40,0,0,40,6,0,0,6,50,0,0,50,7,0,0,7,9095,0,0,9095,1306,0,0,1306
33,Utilities3,83214,5147,0,88361,11532,713,0,12245,268,-101,0,167,37,-14,0,23,466,0,0,466,67,0,0,67,81557,5148,0,86705,11708,739,0,12447
34,Sovereign,0,208137,0,208137,0,28844,0,28844,0,4265,0,4265,0,591,0,591,0,1574,0,1574,0,226,0,226,0,210561,0,210561,0,30228,0,30228
35,Others4,14193,126197,0,140390,1967,17488,0,19455,-341,-13,0,-354,-47,-2,0,-49,-416,-1690,0,-2106,-60,-243,0,-303,14214,125243,0,139457,2041,17980,0,20021
,Grand Total,2649133,400901,2104,3052138,367119,55557,292,422968,1015,4313,3,5331,141,598,0,739,4965,1297,0,6262,713,186,0,899,2703613,403193,2080,3108886,388130,57882,299,446311
