0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
21,Media,17984,104,0,0,18088,2408,14,0,0,2422,60,0,0,0,60,8,0,0,0,8,-68,0,0,0,-68,-9,0,0,0,-9,18037,107,0,0,18144,2444,15,0,0,2459
22,Metals & Mining,41229,355,80,0,41664,5521,48,11,0,5580,969,-51,0,0,918,130,-7,0,0,123,1575,0,0,0,1575,213,0,0,0,213,46604,355,80,0,47039,6315,48,11,0,6374
23,Oil & Gas,366462,2672,350,0,369484,49077,358,47,0,49482,1289,0,0,0,1289,173,0,0,0,173,-176,-6,0,0,-182,-24,-1,0,0,-25,356750,2667,350,0,359767,48341,361,47,0,48749
24,Pharmaceuticals & Biotechnology,149968,0,4416,0,154384,20084,0,591,0,20675,-96,0,0,0,-96,-13,0,0,0,-13,4405,0,0,0,4405,597,0,0,0,597,157320,0,4416,0,161736,21318,0,598,0,21916
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,27579,105,0,0,27684,3693,14,0,0,3707,-284,-4,0,0,-288,-38,-1,0,0,-39,-149,-2,0,0,-151,-20,0,0,0,-20,29159,103,0,0,29262,3951,14,0,0,3965
27,Retailing,47249,150,0,0,47399,6328,20,0,0,6348,585,0,0,0,585,78,0,0,0,78,758,0,0,0,758,103,0,0,0,103,49746,300,0,0,50046,6741,41,0,0,6782
28,Software & Services,456768,0,0,0,456768,61171,0,0,0,61171,711,0,0,0,711,95,0,0,0,95,-1479,0,0,0,-1479,-200,0,0,0,-200,454506,0,0,0,454506,61588,0,0,0,61588
29,Telecom Services,68956,395,0,0,69351,9235,53,0,0,9288,817,-10,0,0,807,109,-1,0,0,108,139,0,0,0,139,19,0,0,0,19,70913,395,0,0,71308,9609,53,0,0,9662
30,Telecommunications Equipment,68,0,0,0,68,9,0,0,0,9,-5,0,0,0,-5,-1,0,0,0,-1,-7,0,0,0,-7,-1,0,0,0,-1,62,0,0,0,62,8,0,0,0,8
31,"Textiles, Apparels & Accessories",34638,0,0,0,34638,4639,0,0,0,4639,-117,0,0,0,-117,-16,0,0,0,-16,331,0,0,0,331,45,0,0,0,45,36620,0,0,0,36620,4962,0,0,0,4962
32,Transportation,36927,699,750,0,38376,4945,94,100,0,5139,594,0,0,0,594,80,0,0,0,80,549,0,0,0,549,74,0,0,0,74,38935,699,750,0,40384,5276,95,102,0,5473
32 a,Airlines,10279,699,0,0,10978,1377,94,0,0,1471,710,0,0,0,710,95,0,0,0,95,219,0,0,0,219,30,0,0,0,30,9911,699,0,0,10610,1343,95,0,0,1438
32 b,Logistics,1602,0,0,0,1602,215,0,0,0,215,24,0,0,0,24,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,1611,0,0,0,1611,218,0,0,0,218
32 c,Marine Port & Services,13676,0,0,0,13676,1832,0,0,0,1832,-65,0,0,0,-65,-9,0,0,0,-9,261,0,0,0,261,35,0,0,0,35,15645,0,0,0,15645,2120,0,0,0,2120
32 d,Roads & Highways,1363,0,750,0,2113,183,0,100,0,283,-9,0,0,0,-9,-1,0,0,0,-1,27,0,0,0,27,4,0,0,0,4,1449,0,750,0,2199,196,0,102,0,298
32 e,Shipping,841,0,0,0,841,113,0,0,0,113,-9,0,0,0,-9,-1,0,0,0,-1,9,0,0,0,9,1,0,0,0,1,904,0,0,0,904,123,0,0,0,123
32 f,Surface Transportation,29,0,0,0,29,4,0,0,0,4,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,4,0,0,0,4
32 g,Transport Related Services,6065,0,0,0,6065,812,0,0,0,812,-65,0,0,0,-65,-9,0,0,0,-9,12,0,0,0,12,2,0,0,0,2,5977,0,0,0,5977,810,0,0,0,810
32 h,Airport Services,3072,0,0,0,3072,411,0,0,0,411,8,0,0,0,8,1,0,0,0,1,18,0,0,0,18,2,0,0,0,2,3407,0,0,0,3407,462,0,0,0,462
33,Utilities3,71361,2256,250,0,73867,9557,302,33,0,9892,682,10,0,0,692,91,1,0,0,92,990,0,0,0,990,134,0,0,0,134,77075,2256,250,0,79581,10444,306,34,0,10784
34,Sovereign,0,156489,3252,0,159741,0,20957,436,0,21393,0,371,-238,0,133,0,50,-32,0,18,0,-2718,36,0,-2682,0,-368,5,0,-363,0,153682,3593,0,157275,0,20825,487,0,21312
35,Others4,21088,97520,63736,10997,193341,2824,13060,8536,1473,25893,-25,1708,4112,-126,5669,-3,229,551,-17,760,1113,169,174,56,1512,151,23,24,8,206,19782,97365,63958,22413,203518,2680,13193,8667,3037,27577
,Grand Total,3345954,290165,83891,22142,3742152,448091,38859,11235,2965,501150,29436,1570,4103,-225,34884,3942,210,549,-30,4671,30921,-3376,296,56,27897,4190,-457,40,8,3781,3457463,286387,84580,22413,3850843,468502,38807,11461,3037,521807
