0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
14,Hardware Technology & Equipment,47,0,0,47,7,0,0,7,-4,0,0,-4,-1,0,0,-1,1,0,0,1,0,0,0,0,45,0,0,45,7,0,0,7
15,Healthcare Equipment & Supplies,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16,Healthcare Services,10307,0,0,10307,1625,0,0,1625,-9,0,0,-9,-1,0,0,-1,-93,0,0,-93,-15,0,0,-15,9975,0,0,9975,1566,0,0,1566
17,"Hotels, Restaurants & Tourism",10351,57,0,10409,1632,9,0,1641,8,0,0,8,1,0,0,1,279,0,0,279,44,0,0,44,10653,57,0,10711,1673,9,0,1682
18,Household & Personal Products,93993,0,0,93993,14823,0,0,14823,-84,0,0,-84,-13,0,0,-13,347,0,0,347,54,0,0,54,94235,0,0,94235,14796,0,0,14796
19,Media,37590,574,0,38165,5928,91,0,6019,-898,-8,0,-906,-142,-1,0,-143,457,-44,0,412,72,-7,0,65,36347,530,0,36877,5707,83,0,5790
20,Metals & Mining,69276,720,0,69995,10925,113,0,11038,932,-1,0,930,147,0,0,147,965,-6,0,959,152,-1,0,151,67085,709,0,67794,10533,111,0,10645
21,Oil & Gas,209945,1922,0,211867,33108,303,0,33411,648,44,0,692,102,7,0,109,-80,119,0,38,-13,19,0,6,212510,2040,0,214550,33367,320,0,33688
22,Pharmaceuticals & Biotechnology,109384,0,0,109384,17250,0,0,17250,233,0,0,233,37,0,0,37,651,0,0,651,102,0,0,102,107846,0,0,107846,16934,0,0,16934
23,Realty,27927,551,0,28478,4404,87,0,4491,-470,0,0,-470,-74,0,0,-74,-84,0,0,-84,-13,0,0,-13,26283,551,0,26834,4127,87,0,4213
24,Retailing,9186,0,0,9186,1449,0,0,1449,34,0,0,34,5,0,0,5,251,0,0,251,39,0,0,39,9416,0,0,9416,1478,0,0,1478
25,Software & Services,240459,0,0,240459,37920,0,0,37920,682,0,0,682,108,0,0,108,2233,0,0,2233,351,0,0,351,263960,0,0,263960,41446,0,0,41446
26,Telecom Services,51977,2328,0,54305,8197,367,0,8564,10,-25,0,-14,2,-4,0,-2,-856,25,0,-831,-134,4,0,-131,44843,2353,0,47196,7041,369,0,7410
27,Telecommunications Equipment,594,0,0,594,94,0,0,94,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,503,79,0,0,79
28,"Textiles, Apparels & Accessories",41139,9,0,41148,6488,1,0,6489,-174,0,0,-174,-27,0,0,-27,-186,0,0,-186,-29,0,0,-29,38253,9,0,38262,6006,1,0,6008
29,Transportation,35375,717,0,36092,5579,113,0,5692,-136,0,0,-136,-21,0,0,-21,-26,0,0,-26,-4,0,0,-4,34671,717,0,35387,5444,113,0,5556
29 a,Airlines,1038,699,0,1737,164,110,0,274,-23,0,0,-23,-4,0,0,-4,-60,0,0,-60,-9,0,0,-9,909,699,0,1608,143,110,0,252
29 b,Logistics,2835,0,0,2835,447,0,0,447,-10,0,0,-10,-1,0,0,-1,1,0,0,1,0,0,0,0,2650,0,0,2650,416,0,0,416
29 c,Marine Port & Services,18303,0,0,18303,2886,0,0,2886,-152,0,0,-152,-24,0,0,-24,-9,0,0,-9,-1,0,0,-1,18339,0,0,18339,2880,0,0,2880
29 d,Roads & Highways,2276,18,0,2293,359,3,0,362,8,0,0,8,1,0,0,1,-7,0,0,-7,-1,0,0,-1,2167,18,0,2184,340,3,0,343
29 e,Shipping,1799,0,0,1799,284,0,0,284,10,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,1623,0,0,1623,255,0,0,255
29 f,Surface Transportation,59,0,0,59,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,55,9,0,0,9
29 g,Transport Related Services,9066,0,0,9066,1430,0,0,1430,30,0,0,30,5,0,0,5,50,0,0,50,8,0,0,8,8927,0,0,8927,1402,0,0,1402
30,Utilities3,92872,6151,0,99023,14646,970,0,15616,144,-10,0,134,23,-2,0,21,-1172,400,0,-771,-184,63,0,-121,88351,6555,0,94906,13872,1029,0,14902
31,Sovereign,0,247203,0,247203,0,38983,0,38983,0,2067,0,2067,0,326,0,326,0,2520,0,2520,0,396,0,396,0,248320,0,248320,0,38990,0,38990
32,Others4,620579,135977,2617,759173,97864,21443,413,119720,965,940,-23,1882,152,148,-4,297,4194,1970,-9,6157,659,309,-1,967,622673,138201,2595,763469,97770,21700,407,119875
,Grand Total,2896729,457137,2617,3356484,456811,72089,413,529312,2143,3241,-23,5361,340,511,-4,848,11638,5282,-9,16912,1827,830,-1,2655,2917325,461757,2595,3381677,458064,72502,407,530974
