0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
6,Commercial Services & Supplies,7837,200,0,8037,1103,28,0,1131,21,0,0,21,3,0,0,3,9,0,0,9,1,0,0,1,7159,200,0,7359,1008,28,0,1036
7,Construction Materials,56078,679,0,56757,7895,96,0,7991,185,0,0,185,26,0,0,26,-314,0,0,-314,-44,0,0,-44,50440,679,0,51119,7101,96,0,7197
8,Consumer Durables,39530,0,0,39530,5565,0,0,5565,-135,0,0,-135,-19,0,0,-19,199,0,0,199,28,0,0,28,39366,0,0,39366,5542,0,0,5542
9,Diversified2,3818,0,0,3818,538,0,0,538,-11,0,0,-11,-1,0,0,-1,-13,0,0,-13,-2,0,0,-2,3553,0,0,3553,500,0,0,500
10,Diversified Consumer Services,2801,0,0,2801,394,0,0,394,-6,0,0,-6,-1,0,0,-1,-3,0,0,-3,0,0,0,0,2602,0,0,2602,366,0,0,366
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",107908,662,0,108570,15192,93,0,15285,431,0,0,431,61,0,0,61,-38,0,0,-38,-5,0,0,-5,102873,662,0,103535,14482,93,0,14575
13,Forest Materials,1334,335,0,1669,188,47,0,235,-48,0,0,-48,-7,0,0,-7,-5,0,0,-5,-1,0,0,-1,1204,335,0,1539,169,47,0,216
14,General Industrials,17987,385,0,18372,2532,54,0,2586,3,0,0,3,0,0,0,0,54,0,0,54,8,0,0,8,17426,385,0,17811,2453,54,0,2507
15,Hardware Technology & Equipment,43,0,0,43,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,6,0,0,6
16,Healthcare Equipment & Supplies,98,0,0,98,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,96,14,0,0,14
17,Healthcare Services,15994,0,0,15994,2252,0,0,2252,-18,0,0,-18,-3,0,0,-3,62,0,0,62,9,0,0,9,15986,0,0,15986,2250,0,0,2250
18,"Hotels, Restaurants & Tourism",13249,4,0,13253,1865,0,0,1865,-101,0,0,-101,-14,0,0,-14,-206,0,0,-206,-29,0,0,-29,13041,4,0,13045,1836,0,0,1836
19,Household & Personal Products,107966,0,0,107966,15200,0,0,15200,291,0,0,291,41,0,0,41,132,0,0,132,19,0,0,19,104895,0,0,104895,14767,0,0,14767
20,Insurance,22690,0,0,22690,3194,0,0,3194,157,0,0,157,22,0,0,22,-64,0,0,-64,-9,0,0,-9,20956,0,0,20956,2950,0,0,2950
21,Media,26395,233,0,26628,3716,33,0,3749,-278,0,0,-278,-39,0,0,-39,949,0,0,949,134,0,0,134,23428,232,0,23660,3298,33,0,3331
22,Metals & Mining,54200,506,0,54706,7631,71,0,7702,-828,-20,0,-848,-117,-3,0,-120,-128,-95,0,-223,-18,-13,0,-31,52690,411,0,53101,7418,58,0,7476
23,Oil & Gas,216596,2625,0,219221,30494,370,0,30864,108,-121,0,-13,15,-17,0,-2,1891,2,0,1893,266,0,0,266,232534,2624,0,235158,32736,369,0,33105
24,Pharmaceuticals & Biotechnology,118395,950,0,119345,16668,134,0,16802,281,0,0,281,40,0,0,40,600,0,0,600,84,0,0,84,116571,950,0,117521,16411,134,0,16545
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,22837,590,0,23427,3215,83,0,3298,-107,0,0,-107,-15,0,0,-15,22,0,0,22,3,0,0,3,21903,590,0,22493,3084,83,0,3167
27,Retailing,26454,300,0,26754,3724,42,0,3766,104,0,0,104,15,0,0,15,-89,0,0,-89,-13,0,0,-13,26510,300,0,26810,3732,42,0,3774
28,Software & Services,329106,0,0,329106,46333,0,0,46333,-688,0,0,-688,-97,0,0,-97,494,0,0,494,70,0,0,70,346505,0,0,346505,48781,0,0,48781
29,Telecom Services,54452,1823,0,56275,7666,257,0,7923,346,0,0,346,49,0,0,49,123,0,0,123,17,0,0,17,52350,1823,0,54173,7370,257,0,7627
30,Telecommunications Equipment,210,0,0,210,30,0,0,30,-1,0,0,-1,0,0,0,0,3,0,0,3,0,0,0,0,192,0,0,192,27,0,0,27
31,"Textiles, Apparels & Accessories",40055,0,0,40055,5639,0,0,5639,-65,0,0,-65,-9,0,0,-9,-303,0,0,-303,-43,0,0,-43,39695,0,0,39695,5588,0,0,5588
32,Transportation,40110,699,0,40809,5647,98,0,5745,-60,0,0,-60,-8,0,0,-8,-512,0,0,-512,-72,0,0,-72,37424,699,0,38123,5268,98,0,5366
32 a,Airlines,6500,699,0,7199,915,98,0,1013,-2,0,0,-2,0,0,0,0,-32,0,0,-32,-5,0,0,-5,7086,699,0,7785,998,98,0,1096
32 b,Logistics,1894,0,0,1894,267,0,0,267,0,0,0,0,0,0,0,0,-27,0,0,-27,-4,0,0,-4,1788,0,0,1788,252,0,0,252
32 c,Marine Port & Services,18573,0,0,18573,2615,0,0,2615,-50,0,0,-50,-7,0,0,-7,-353,0,0,-353,-50,0,0,-50,16193,0,0,16193,2280,0,0,2280
32 d,Roads & Highways,2658,0,0,2658,374,0,0,374,-4,0,0,-4,-1,0,0,-1,0,0,0,0,0,0,0,0,2377,0,0,2377,335,0,0,335
32 e,Shipping,1148,0,0,1148,162,0,0,162,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1105,0,0,1105,156,0,0,156
32 f,Surface Transportation,48,0,0,48,7,0,0,7,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,43,0,0,43,6,0,0,6
32 g,Transport Related Services,9290,0,0,9290,1308,0,0,1308,-2,0,0,-2,0,0,0,0,-98,0,0,-98,-14,0,0,-14,8833,0,0,8833,1243,0,0,1243
33,Utilities3,83772,5157,0,88929,11794,726,0,12520,136,11,0,147,19,2,0,21,5,-391,0,-386,1,-55,0,-54,81958,4768,0,86726,11538,671,0,12209
34,Sovereign,0,208198,0,208198,0,29311,0,29311,0,-3093,0,-3093,0,-436,0,-436,0,-1749,0,-1749,0,-246,0,-246,0,206260,0,206260,0,29037,0,29037
35,Others4,31870,130166,0,162036,4487,18326,0,22813,-601,4484,0,3883,-85,631,0,546,-694,1184,0,490,-98,167,0,69,35004,132336,0,167340,4928,18630,0,23558
,Grand Total,2716172,408120,2061,3126353,382399,57458,290,440147,-4166,685,1,-3480,-586,96,0,-490,-96,-1986,6,-2076,-14,-280,1,-293,2681533,406918,2056,3090507,377504,57286,289,435079
