0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",116706,612,0,117318,17282,91,0,17373,-245,0,0,-245,-36,0,0,-36,-575,0,0,-575,-85,0,0,-85,111107,612,0,111719,16346,90,0,16436
13,Forest Materials,1964,0,0,1964,291,0,0,291,-38,0,0,-38,-6,0,0,-6,-11,0,0,-11,-2,0,0,-2,1860,0,0,1860,274,0,0,274
14,General Industrials,22065,385,0,22450,3267,57,0,3324,-120,0,0,-120,-18,0,0,-18,-167,0,0,-167,-25,0,0,-25,21396,385,0,21781,3148,57,0,3205
15,Hardware Technology & Equipment,66,0,0,66,10,0,0,10,-1,0,0,-1,0,0,0,0,-3,0,0,-3,0,0,0,0,62,0,0,62,9,0,0,9
16,Healthcare Equipment & Supplies,104,0,0,104,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,101,15,0,0,15
17,Healthcare Services,13057,0,0,13057,1934,0,0,1934,131,0,0,131,19,0,0,19,101,0,0,101,15,0,0,15,13473,0,0,13473,1982,0,0,1982
18,"Hotels, Restaurants & Tourism",13365,4,0,13369,1979,1,0,1980,99,-51,0,48,15,-8,0,7,162,0,0,162,24,0,0,24,13891,4,0,13895,2044,1,0,2045
19,Household & Personal Products,101075,0,0,101075,14968,0,0,14968,-260,0,0,-260,-39,0,0,-39,-900,0,0,-900,-132,0,0,-132,101422,0,0,101422,14921,0,0,14921
20,Insurance,8346,0,0,8346,1236,0,0,1236,-10,0,0,-10,-1,0,0,-1,593,0,0,593,87,0,0,87,7993,0,0,7993,1176,0,0,1176
21,Media,35586,341,0,35927,5270,50,0,5320,-67,0,0,-67,-10,0,0,-10,-109,0,0,-109,-16,0,0,-16,35278,340,0,35618,5190,50,0,5240
22,Metals & Mining,69984,675,0,70659,10364,100,0,10464,-427,-2,0,-429,-63,0,0,-63,-391,-1,0,-392,-58,0,0,-58,68982,674,0,69656,10148,99,0,10247
23,Oil & Gas,202738,1866,0,204604,30022,276,0,30298,-1870,-47,0,-1917,-277,-7,0,-284,293,0,0,293,43,0,0,43,215428,1858,0,217286,31693,273,0,31966
24,Pharmaceuticals & Biotechnology,107706,0,0,107706,15950,0,0,15950,22,0,0,22,3,0,0,3,-487,0,0,-487,-72,0,0,-72,118226,0,0,118226,17393,0,0,17393
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,25603,522,0,26125,3791,77,0,3868,70,0,0,70,10,0,0,10,0,0,0,0,0,0,0,0,25106,522,0,25628,3693,77,0,3770
27,Retailing,26244,300,0,26544,3886,44,0,3930,1371,0,0,1371,203,0,0,203,245,0,0,245,36,0,0,36,26221,300,0,26521,3858,44,0,3902
28,Software & Services,263945,0,0,263945,39086,0,0,39086,-1144,0,0,-1144,-169,0,0,-169,-1744,0,0,-1744,-257,0,0,-257,330779,0,0,330779,48663,0,0,48663
29,Telecom Services,62413,2265,0,64678,9242,335,0,9577,-30,0,0,-30,-4,0,0,-4,200,0,0,200,29,0,0,29,62142,2265,0,64407,9142,333,0,9475
30,Telecommunications Equipment,295,0,0,295,44,0,0,44,4,0,0,4,1,0,0,1,18,0,0,18,3,0,0,3,367,0,0,367,54,0,0,54
31,"Textiles, Apparels & Accessories",42568,0,0,42568,6304,0,0,6304,-58,0,0,-58,-9,0,0,-9,-138,0,0,-138,-20,0,0,-20,42877,0,0,42877,6308,0,0,6308
32,Transportation,40515,699,0,41214,6000,104,0,6104,101,0,0,101,15,0,0,15,501,0,0,501,74,0,0,74,39268,699,0,39967,5777,103,0,5880
32 a,Airlines,7134,699,0,7833,1056,104,0,1160,62,0,0,62,9,0,0,9,413,0,0,413,61,0,0,61,7521,699,0,8220,1106,103,0,1209
32 b,Logistics,2131,0,0,2131,316,0,0,316,14,0,0,14,2,0,0,2,-73,0,0,-73,-11,0,0,-11,1981,0,0,1981,291,0,0,291
32 c,Marine Port & Services,16817,0,0,16817,2490,0,0,2490,65,0,0,65,10,0,0,10,134,0,0,134,20,0,0,20,16189,0,0,16189,2382,0,0,2382
32 d,Roads & Highways,4176,0,0,4176,618,0,0,618,-80,0,0,-80,-12,0,0,-12,-109,0,0,-109,-16,0,0,-16,3941,0,0,3941,580,0,0,580
32 e,Shipping,1462,0,0,1462,217,0,0,217,2,0,0,2,0,0,0,0,-1,0,0,-1,0,0,0,0,1414,0,0,1414,208,0,0,208
32 f,Surface Transportation,58,0,0,58,9,0,0,9,0,0,0,0,0,0,0,0,-2,0,0,-2,0,0,0,0,57,0,0,57,8,0,0,8
32 g,Transport Related Services,8736,0,0,8736,1294,0,0,1294,38,0,0,38,6,0,0,6,139,0,0,139,20,0,0,20,8163,0,0,8163,1201,0,0,1201
33,Utilities3,80888,6753,0,87641,11978,1000,0,12978,813,-65,0,748,120,-10,0,110,1402,-14,0,1388,206,-2,0,204,78838,6724,0,85562,11598,989,0,12587
34,Sovereign,0,221805,0,221805,0,32846,0,32846,0,-5937,0,-5937,0,-879,0,-879,0,-2637,0,-2637,0,-388,0,-388,0,218804,0,218804,0,32189,0,32189
35,Others4,45219,123502,2517,171238,6696,18289,373,25358,268,-503,-40,-275,40,-73,-6,-33,132,-545,-8,-421,19,-80,-1,-62,45082,123145,2463,170690,6632,18117,362,25111
,Grand Total,2751122,424046,2517,3177685,407399,62794,373,470566,-6546,-8394,-40,-14980,-969,-1242,-6,-2211,-831,-4685,-8,-5524,-143,-609,-1,-752,2817840,418949,2463,3239252,414548,61634,362,476544
