0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
6,Commercial Services & Supplies,7159,200,0,7359,1008,28,0,1036,9,0,0,9,1,0,0,1,24,0,0,24,3,0,0,3,6714,200,0,6914,942,28,0,970
7,Construction Materials,50440,679,0,51119,7101,96,0,7197,-314,0,0,-314,-44,0,0,-44,-134,0,0,-134,-19,0,0,-19,49196,679,0,49875,6905,95,0,7000
8,Consumer Durables,39366,0,0,39366,5542,0,0,5542,199,0,0,199,28,0,0,28,-57,0,0,-57,-8,0,0,-8,38186,0,0,38186,5359,0,0,5359
9,Diversified2,3553,0,0,3553,500,0,0,500,-13,0,0,-13,-2,0,0,-2,-2,0,0,-2,0,0,0,0,3618,0,0,3618,508,0,0,508
10,Diversified Consumer Services,2602,0,0,2602,366,0,0,366,-3,0,0,-3,0,0,0,0,37,0,0,37,5,0,0,5,2795,0,0,2795,392,0,0,392
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",102873,662,0,103535,14482,93,0,14575,-38,0,0,-38,-5,0,0,-5,257,0,0,257,36,0,0,36,100601,662,0,101263,14119,93,0,14212
13,Forest Materials,1204,335,0,1539,169,47,0,216,-5,0,0,-5,-1,0,0,-1,-7,0,0,-7,-1,0,0,-1,1121,335,0,1456,157,47,0,204
14,General Industrials,17426,385,0,17811,2453,54,0,2507,54,0,0,54,8,0,0,8,31,0,0,31,4,0,0,4,16950,385,0,17335,2379,54,0,2433
15,Hardware Technology & Equipment,40,0,0,40,6,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,0,0,38,5,0,0,5
16,Healthcare Equipment & Supplies,96,0,0,96,14,0,0,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,95,0,0,95,13,0,0,13
17,Healthcare Services,15986,0,0,15986,2250,0,0,2250,62,0,0,62,9,0,0,9,-144,0,0,-144,-20,0,0,-20,14520,0,0,14520,2038,0,0,2038
18,"Hotels, Restaurants & Tourism",13041,4,0,13045,1836,0,0,1836,-206,0,0,-206,-29,0,0,-29,172,0,0,172,24,0,0,24,13122,4,0,13126,1842,0,0,1842
19,Household & Personal Products,104895,0,0,104895,14767,0,0,14767,132,0,0,132,19,0,0,19,-252,0,0,-252,-35,0,0,-35,101910,0,0,101910,14303,0,0,14303
20,Insurance,20956,0,0,20956,2950,0,0,2950,-64,0,0,-64,-9,0,0,-9,150,0,0,150,21,0,0,21,20978,0,0,20978,2944,0,0,2944
21,Media,23428,232,0,23660,3298,33,0,3331,949,0,0,949,134,0,0,134,838,-1,0,837,118,0,0,118,26464,232,0,26696,3714,33,0,3747
22,Metals & Mining,52690,411,0,53101,7418,58,0,7476,-128,-95,0,-223,-18,-13,0,-31,-497,0,0,-497,-70,0,0,-70,47182,411,0,47593,6622,58,0,6680
23,Oil & Gas,232534,2624,0,235158,32736,369,0,33105,1891,2,0,1893,266,0,0,266,-176,238,0,62,-25,33,0,8,230063,2866,0,232929,32289,402,0,32691
24,Pharmaceuticals & Biotechnology,116571,950,0,117521,16411,134,0,16545,600,0,0,600,84,0,0,84,680,0,0,680,95,0,0,95,114010,950,0,114960,16001,133,0,16134
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,21903,590,0,22493,3084,83,0,3167,22,0,0,22,3,0,0,3,75,0,0,75,11,0,0,11,21488,590,0,22078,3016,83,0,3099
27,Retailing,26510,300,0,26810,3732,42,0,3774,-89,0,0,-89,-13,0,0,-13,90,0,0,90,13,0,0,13,26335,300,0,26635,3696,42,0,3738
28,Software & Services,346505,0,0,346505,48781,0,0,48781,494,0,0,494,70,0,0,70,671,0,0,671,94,0,0,94,351650,0,0,351650,49353,0,0,49353
29,Telecom Services,52350,1823,0,54173,7370,257,0,7627,123,0,0,123,17,0,0,17,36,0,0,36,5,0,0,5,53202,1823,0,55025,7467,256,0,7723
30,Telecommunications Equipment,192,0,0,192,27,0,0,27,3,0,0,3,0,0,0,0,8,0,0,8,1,0,0,1,183,0,0,183,26,0,0,26
31,"Textiles, Apparels & Accessories",39695,0,0,39695,5588,0,0,5588,-303,0,0,-303,-43,0,0,-43,-12,0,0,-12,-2,0,0,-2,39573,0,0,39573,5554,0,0,5554
32,Transportation,37424,699,0,38123,5268,98,0,5366,-512,0,0,-512,-72,0,0,-72,85,0,0,85,12,0,0,12,35002,699,0,35701,4913,98,0,5011
32 a,Airlines,7086,699,0,7785,998,98,0,1096,-32,0,0,-32,-5,0,0,-5,23,0,0,23,3,0,0,3,6870,699,0,7569,964,98,0,1062
32 b,Logistics,1788,0,0,1788,252,0,0,252,-27,0,0,-27,-4,0,0,-4,-1,0,0,-1,0,0,0,0,1685,0,0,1685,236,0,0,236
32 c,Marine Port & Services,16193,0,0,16193,2280,0,0,2280,-353,0,0,-353,-50,0,0,-50,-20,0,0,-20,-3,0,0,-3,16435,0,0,16435,2307,0,0,2307
32 d,Roads & Highways,2377,0,0,2377,335,0,0,335,0,0,0,0,0,0,0,0,30,0,0,30,4,0,0,4,2350,0,0,2350,330,0,0,330
32 e,Shipping,1105,0,0,1105,156,0,0,156,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,972,0,0,972,136,0,0,136
32 f,Surface Transportation,43,0,0,43,6,0,0,6,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43,6,0,0,6
32 g,Transport Related Services,8833,0,0,8833,1243,0,0,1243,-98,0,0,-98,-14,0,0,-14,54,0,0,54,8,0,0,8,6648,0,0,6648,933,0,0,933
33,Utilities3,81958,4768,0,86726,11538,671,0,12209,5,-391,0,-386,1,-55,0,-54,316,-85,0,231,44,-12,0,32,78259,4683,0,82942,10983,657,0,11640
34,Sovereign,0,206260,0,206260,0,29037,0,29037,0,-1749,0,-1749,0,-246,0,-246,0,-2293,0,-2293,0,-322,0,-322,0,204000,0,204000,0,28631,0,28631
35,Others4,35004,132336,0,167340,4928,18630,0,23558,-694,1184,0,490,-98,167,0,69,-861,391,0,-470,-121,55,0,-66,33295,132826,0,166121,4673,18642,0,23315
,Grand Total,2681533,406918,2056,3090507,377504,57286,289,435079,-96,-1986,6,-2076,-14,-280,1,-293,5322,-248,10,5084,747,-35,1,713,2643995,406957,2041,3052993,371079,57116,287,428482
