0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,Commercial Services & Supplies,5861,0,0,0,5861,775,0,0,0,775,-17,0,0,0,-17,-2,0,0,0,-2,-45,0,0,0,-45,-6,0,0,0,-6,5889,0,0,0,5889,774,0,0,0,774
7,Construction Materials,45192,409,10,0,45611,5975,54,1,0,6030,19,0,0,0,19,3,0,0,0,3,486,0,0,0,486,64,0,0,0,64,45569,409,10,0,45988,5988,54,1,0,6043
8,Consumer Durables,47112,0,0,0,47112,6229,0,0,0,6229,378,0,0,0,378,50,0,0,0,50,489,0,0,0,489,64,0,0,0,64,47202,0,0,0,47202,6202,0,0,0,6202
9,Diversified2,5254,0,0,0,5254,695,0,0,0,695,-32,0,0,0,-32,-4,0,0,0,-4,-197,0,0,0,-197,-26,0,0,0,-26,5219,0,0,0,5219,686,0,0,0,686
10,Diversified Consumer Services,1758,0,0,0,1758,232,0,0,0,232,-6,0,0,0,-6,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,1873,0,0,0,1873,246,0,0,0,246
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Food, Beverages & Tobacco",96545,285,0,0,96830,12764,38,0,0,12802,867,-1,0,0,866,115,0,0,0,115,147,-4,0,0,143,19,0,0,0,19,95037,281,0,0,95318,12487,37,0,0,12524
13,Forest Materials,535,434,0,0,969,71,57,0,0,128,-15,0,0,0,-15,-2,0,0,0,-2,-7,0,0,0,-7,-1,0,0,0,-1,586,434,0,0,1020,77,57,0,0,134
14,General Industrials,10855,0,0,0,10855,1435,0,0,0,1435,-26,0,0,0,-26,-3,0,0,0,-3,272,0,0,0,272,36,0,0,0,36,11576,0,0,0,11576,1521,0,0,0,1521
15,Hardware Technology & Equipment,47,0,0,0,47,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,6,0,0,0,6
16,Healthcare Equipment & Supplies,68,0,0,0,68,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,67,0,0,0,67,9,0,0,0,9
17,Healthcare Services,18415,0,0,0,18415,2435,0,0,0,2435,26,0,0,0,26,3,0,0,0,3,-72,0,0,0,-72,-10,0,0,0,-10,19008,0,0,0,19008,2498,0,0,0,2498
18,"Hotels, Restaurants & Tourism",10186,104,0,0,10290,1347,14,0,0,1361,272,0,0,0,272,36,0,0,0,36,278,0,0,0,278,37,0,0,0,37,11065,104,0,0,11169,1454,14,0,0,1468
19,Household & Personal Products,125437,0,0,0,125437,16584,0,0,0,16584,-1938,0,0,0,-1938,-256,0,0,0,-256,-1146,0,0,0,-1146,-151,0,0,0,-151,123200,0,0,0,123200,16188,0,0,0,16188
20,Insurance,66936,0,0,0,66936,8850,0,0,0,8850,24,0,0,0,24,3,0,0,0,3,3790,0,0,0,3790,498,0,0,0,498,69271,0,0,0,69271,9102,0,0,0,9102
21,Media,17456,114,0,0,17570,2308,15,0,0,2323,27,0,0,0,27,4,0,0,0,4,-252,0,0,0,-252,-33,0,0,0,-33,16491,114,0,0,16605,2167,15,0,0,2182
22,Metals & Mining,27356,379,0,0,27735,3617,50,0,0,3667,-253,-54,0,0,-307,-33,-7,0,0,-40,-66,45,187,0,166,-9,6,25,0,22,28773,379,23,0,29175,3781,50,3,0,3834
23,Oil & Gas,271292,3611,521,0,275424,35868,477,69,0,36414,-249,50,24,0,-175,-33,7,3,0,-23,1673,-77,0,0,1596,220,-10,0,0,210,298482,3589,546,0,302617,39219,472,72,0,39763
24,Pharmaceuticals & Biotechnology,116816,0,2140,0,118956,15444,0,283,0,15727,-38,0,0,0,-38,-5,0,0,0,-5,762,0,-5,0,757,100,0,-1,0,99,121982,0,2135,0,124117,16028,0,281,0,16309
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,19807,560,600,0,20967,2619,74,79,0,2772,68,0,0,0,68,9,0,0,0,9,277,0,0,0,277,36,0,0,0,36,21882,560,600,0,23042,2875,74,79,0,3028
27,Retailing,34738,150,0,0,34888,4593,20,0,0,4613,136,0,0,0,136,18,0,0,0,18,796,0,0,0,796,105,0,0,0,105,37682,150,0,0,37832,4951,20,0,0,4971
28,Software & Services,296499,0,0,0,296499,39200,0,0,0,39200,-1233,0,0,0,-1233,-163,0,0,0,-163,-1084,0,0,0,-1084,-142,0,0,0,-142,302762,0,0,0,302762,39782,0,0,0,39782
29,Telecom Services,89120,380,0,0,89500,11783,50,0,0,11833,5297,0,0,0,5297,700,0,0,0,700,-4255,-1,0,0,-4256,-559,0,0,0,-559,85499,380,0,0,85879,11234,50,0,0,11284
30,Telecommunications Equipment,76,0,0,0,76,10,0,0,0,10,-6,0,0,0,-6,-1,0,0,0,-1,-7,0,0,0,-7,-1,0,0,0,-1,96,0,0,0,96,13,0,0,0,13
31,"Textiles, Apparels & Accessories",26629,0,0,0,26629,3521,0,0,0,3521,-34,0,0,0,-34,-4,0,0,0,-4,-35,0,0,0,-35,-5,0,0,0,-5,27510,0,0,0,27510,3615,0,0,0,3615
32,Transportation,28356,699,160,0,29215,3749,92,21,0,3862,99,0,0,0,99,13,0,0,0,13,165,0,-160,0,5,22,0,-21,0,1,30006,699,0,0,30705,3943,92,0,0,4035
32 a,Airlines,5194,699,0,0,5893,687,92,0,0,779,66,0,0,0,66,9,0,0,0,9,260,0,0,0,260,34,0,0,0,34,5587,699,0,0,6286,734,92,0,0,826
32 b,Logistics,1056,0,160,0,1216,140,0,21,0,161,-4,0,0,0,-4,-1,0,0,0,-1,-1,0,-160,0,-161,0,0,-21,0,-21,1167,0,0,0,1167,153,0,0,0,153
32 c,Marine Port & Services,11823,0,0,0,11823,1563,0,0,0,1563,78,0,0,0,78,10,0,0,0,10,-27,0,0,0,-27,-4,0,0,0,-4,12550,0,0,0,12550,1649,0,0,0,1649
32 d,Roads & Highways,911,0,0,0,911,120,0,0,0,120,3,0,0,0,3,0,0,0,0,0,-16,0,0,0,-16,-2,0,0,0,-2,997,0,0,0,997,131,0,0,0,131
32 e,Shipping,770,0,0,0,770,102,0,0,0,102,-10,0,0,0,-10,-1,0,0,0,-1,-20,0,0,0,-20,-3,0,0,0,-3,814,0,0,0,814,107,0,0,0,107
32 f,Surface Transportation,22,0,0,0,22,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,3,0,0,0,3
32 g,Transport Related Services,6199,0,0,0,6199,820,0,0,0,820,-40,0,0,0,-40,-5,0,0,0,-5,-39,0,0,0,-39,-5,0,0,0,-5,6269,0,0,0,6269,824,0,0,0,824
32 h,Airport Services,2382,0,0,0,2382,315,0,0,0,315,5,0,0,0,5,1,0,0,0,1,8,0,0,0,8,1,0,0,0,1,2599,0,0,0,2599,341,0,0,0,341
33,Utilities3,65767,2345,0,0,68112,8695,310,0,0,9005,-629,-15,0,0,-644,-83,-2,0,0,-85,-1451,-20,0,0,-1471,-191,-3,0,0,-194,67173,2326,0,0,69499,8826,306,0,0,9132
34,Sovereign,0,139413,2338,0,141751,0,18432,309,0,18741,0,-1581,6,0,-1575,0,-209,1,0,-208,0,-712,-30,0,-742,0,-94,-4,0,-98,0,140939,2308,0,143247,0,18519,303,0,18822
35,Others4,12545,110030,53198,5360,181133,1659,14547,7033,709,23948,-739,-3244,-113,0,-4096,-98,-429,-15,0,-542,8773,-1064,-319,0,7390,1153,-140,-42,0,971,18054,109384,53862,5360,186660,2372,14373,7077,704,24526
,Grand Total,2368500,293773,67348,14113,2743734,313141,38840,8904,1866,362751,-2794,-4095,515,7,-6367,-369,-541,68,1,-841,23335,-1989,-103,48,21291,3066,-261,-14,6,2797,2485128,293788,68384,14667,2861967,326537,38603,8985,1927,376052
