0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
17,"Hotels, Restaurants & Tourism",10619,56,0,10675,1661,9,0,1670,140,0,0,140,22,0,0,22,-17,0,0,-17,-3,0,0,-3,10672,56,0,10728,1639,9,0,1648
18,Household & Personal Products,92201,0,0,92201,14424,0,0,14424,-516,0,0,-516,-81,0,0,-81,-708,0,0,-708,-109,0,0,-109,90422,0,0,90422,13889,0,0,13889
19,Media,34989,509,0,35498,5474,80,0,5553,-33,-18,0,-51,-5,-3,0,-8,-206,-10,0,-216,-32,-2,0,-33,34296,511,0,34807,5268,78,0,5346
20,Metals & Mining,65629,714,0,66343,10267,112,0,10379,-84,0,0,-84,-13,0,0,-13,273,-1,0,272,42,0,0,42,64610,708,0,65318,9924,109,0,10033
21,Oil & Gas,203728,2096,0,205824,31871,328,0,32199,-1003,58,0,-945,-157,9,0,-148,-729,186,0,-543,-112,29,0,-83,203586,2284,0,205869,31271,351,0,31622
22,Pharmaceuticals & Biotechnology,104900,0,0,104900,16411,0,0,16411,-1034,0,0,-1034,-162,0,0,-162,-658,0,0,-658,-101,0,0,-101,102455,0,0,102455,15737,0,0,15737
23,Realty,25026,551,0,25577,3915,86,0,4001,11,0,0,11,2,0,0,2,-168,0,0,-168,-26,0,0,-26,24851,551,0,25402,3817,85,0,3902
24,Retailing,8769,0,0,8769,1372,0,0,1372,-67,0,0,-67,-11,0,0,-11,5,0,0,5,1,0,0,1,8778,0,0,8778,1348,0,0,1348
25,Software & Services,251606,0,0,251606,39361,0,0,39361,-350,0,0,-350,-55,0,0,-55,-100,0,0,-100,-15,0,0,-15,260773,0,0,260773,40055,0,0,40055
26,Telecom Services,43089,2353,0,45442,6741,368,0,7109,111,0,0,111,17,0,0,17,1177,0,0,1177,181,0,0,181,44382,2353,0,46735,6817,361,0,7179
27,Telecommunications Equipment,484,0,0,484,76,0,0,76,-6,0,0,-6,-1,0,0,-1,2,0,0,2,0,0,0,0,487,0,0,487,75,0,0,75
28,"Textiles, Apparels & Accessories",37147,9,0,37156,5811,1,0,5813,-158,0,0,-158,-25,0,0,-25,-250,0,0,-250,-38,0,0,-38,36995,9,0,37004,5683,1,0,5684
29,Transportation,33200,717,0,33917,5194,112,0,5306,-188,0,0,-188,-29,0,0,-29,-159,0,0,-159,-24,0,0,-24,32559,717,0,33276,5001,110,0,5111
29 a,Airlines,1006,699,0,1705,157,109,0,267,29,0,0,29,4,0,0,4,4,0,0,4,1,0,0,1,988,699,0,1687,152,107,0,259
29 b,Logistics,2460,0,0,2461,385,0,0,385,0,0,0,0,0,0,0,0,-32,0,0,-32,-5,0,0,-5,2401,0,0,2401,369,0,0,369
29 c,Marine Port & Services,17591,0,0,17591,2752,0,0,2752,-98,0,0,-98,-15,0,0,-15,-31,0,0,-31,-5,0,0,-5,17393,0,0,17393,2672,0,0,2672
29 d,Roads & Highways,2044,18,0,2062,320,3,0,323,4,0,0,4,1,0,0,1,14,0,0,14,2,0,0,2,2065,18,0,2082,317,3,0,320
29 e,Shipping,1607,0,0,1607,251,0,0,251,-6,0,0,-6,-1,0,0,-1,-41,0,0,-41,-6,0,0,-6,1436,0,0,1436,221,0,0,221
29 f,Surface Transportation,59,0,0,59,9,0,0,9,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,57,0,0,57,9,0,0,9
29 g,Transport Related Services,8433,0,0,8433,1319,0,0,1319,-120,0,0,-120,-19,0,0,-19,-75,0,0,-75,-12,0,0,-12,8219,0,0,8219,1262,0,0,1262
30,Utilities3,84873,6768,0,91641,13277,1059,0,14336,-1620,210,0,-1410,-253,33,0,-221,-1274,11,0,-1263,-196,2,0,-194,82970,6776,0,89747,12744,1041,0,13785
31,Sovereign,0,251678,0,251678,0,39373,0,39373,0,2528,0,2528,0,395,0,395,0,-2275,0,-2275,0,-349,0,-349,0,248777,0,248777,0,38213,0,38213
32,Others4,588358,138369,2517,729244,92043,21647,394,114084,-1165,101,5,-1059,-182,16,1,-165,-2110,-698,-2,-2810,-324,-107,0,-432,576251,137233,2543,716028,88514,21080,391,109984
,Grand Total,2792217,465879,2517,3260613,436815,72882,394,510092,-6710,3257,5,-3448,-1050,509,1,-541,-4327,-3511,-2,-7840,-664,-538,0,-1202,2777333,461448,2543,3241324,426604,70880,391,497873
