0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
13,Information Technology,539161,0,340,0,539501,67648,0,43,0,67691,1010,0,0,0,1010,127,0,0,0,127,-613,0,0,0,-613,-77,0,0,0,-77,511536,0,340,0,511876,64167,0,43,0,64210
14,"Media, Entertainment & Publication",22007,0,155,0,22162,2761,0,19,0,2780,353,0,0,0,353,44,0,0,0,44,-267,0,0,0,-267,-33,0,0,0,-33,22254,0,155,0,22409,2791,0,19,0,2810
15,Metals & Mining,145083,16,12,0,145111,18203,2,2,0,18207,590,0,0,0,590,74,0,0,0,74,8,0,0,0,8,1,0,0,0,1,150326,16,12,0,150354,18857,2,2,0,18861
16,"Oil, Gas & Consumable Fuels",563771,384,413,0,564568,70736,48,52,0,70836,-154,0,0,0,-154,-19,0,0,0,-19,1433,0,-50,0,1383,180,0,-6,0,174,572737,355,363,0,573455,71844,44,46,0,71934
17,Power,240660,1367,255,8245,250527,30195,171,32,1034,31432,400,0,0,-8,392,50,0,0,-1,49,1140,-63,0,-6,1071,143,-8,0,-1,134,263278,1306,255,8182,273021,33026,164,32,1026,34248
18,Realty,56602,126,4,18494,75226,7102,16,0,2320,9438,-380,0,0,-566,-946,-48,0,0,-71,-119,384,0,0,-923,-539,48,0,0,-116,-68,59419,126,4,17181,76730,7454,16,0,2155,9625
19,Services,76271,849,0,2569,79689,9570,107,0,322,9999,570,0,0,-12,558,72,0,0,-1,71,311,0,0,-11,300,39,0,0,-1,38,79154,849,0,2559,82562,9929,106,0,321,10356
20,Telecommunication,110564,106,0,0,110670,13872,13,0,0,13885,424,0,0,0,424,53,0,0,0,53,1622,0,0,0,1622,203,0,0,0,203,115523,106,0,0,115629,14491,13,0,0,14504
21,Textiles,21007,0,0,0,21007,2636,0,0,0,2636,23,0,0,0,23,3,0,0,0,3,-50,0,0,0,-50,-6,0,0,0,-6,21706,0,0,0,21706,2723,0,0,0,2723
22,Utilities,375,0,0,0,375,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,393,0,0,0,393,49,0,0,0,49
23,Sovereign,0,133413,4660,0,138073,0,16740,585,0,17324,0,1411,-293,0,1118,0,177,-37,0,140,0,87,1611,0,1698,0,11,202,0,213,0,133863,6385,0,140248,0,16792,801,0,17592
24,Others,9782,81541,121600,4235,217158,1227,10230,15257,531,27245,1262,392,-233,0,1421,158,49,-29,0,178,154,2144,1873,0,4171,19,269,235,0,523,10187,85941,123708,4235,224071,1278,10781,15518,531,28107
,Grand Total,4701902,238483,135859,33543,5109787,589942,29922,17046,4209,641119,22453,1748,-546,-585,23070,2817,219,-69,-73,2894,28752,2097,3543,-940,33452,3607,263,444,-118,4196,4794095,243178,139749,32158,5209180,601371,30504,17530,4034,653439
