0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
31,"Textiles, Apparels & Accessories",39659,0,0,0,39659,5385,0,0,0,5385,365,0,0,0,365,50,0,0,0,50,384,0,0,0,384,53,0,0,0,53,42828,0,0,0,42828,5863,0,0,0,5863
32,Transportation,43124,749,750,0,44623,5855,102,102,0,6059,427,51,0,0,478,58,7,0,0,65,85,51,0,0,136,12,7,0,0,19,43448,799,750,0,44997,5947,109,103,0,6159
32 a,Airlines,11101,699,0,0,11800,1507,95,0,0,1602,317,0,0,0,317,43,0,0,0,43,94,0,0,0,94,13,0,0,0,13,11658,699,0,0,12357,1596,96,0,0,1692
32 b,Logistics,1709,0,0,0,1709,232,0,0,0,232,2,0,0,0,2,0,0,0,0,0,5,0,0,0,5,1,0,0,0,1,1746,0,0,0,1746,239,0,0,0,239
32 c,Marine Port & Services,18148,50,0,0,18198,2464,7,0,0,2471,234,51,0,0,285,32,7,0,0,39,-118,51,0,0,-67,-16,7,0,0,-9,18355,100,0,0,18455,2513,14,0,0,2527
32 d,Roads & Highways,1496,0,750,0,2246,203,0,102,0,305,7,0,0,0,7,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1539,0,750,0,2289,211,0,103,0,314
32 e,Shipping,1033,0,0,0,1033,140,0,0,0,140,11,0,0,0,11,2,0,0,0,2,-2,0,0,0,-2,0,0,0,0,0,972,0,0,0,972,133,0,0,0,133
32 f,Surface Transportation,32,0,0,0,32,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,4,0,0,0,4
32 g,Transport Related Services,5890,0,0,0,5890,800,0,0,0,800,-183,0,0,0,-183,-25,0,0,0,-25,-29,0,0,0,-29,-4,0,0,0,-4,5684,0,0,0,5684,778,0,0,0,778
32 h,Airport Services,3715,0,0,0,3715,504,0,0,0,504,39,0,0,0,39,5,0,0,0,5,132,0,0,0,132,18,0,0,0,18,3462,0,0,0,3462,474,0,0,0,474
33,Utilities3,83183,2252,250,0,85685,11294,306,34,0,11634,697,-5,0,0,692,95,-1,0,0,94,425,-5,0,0,420,58,-1,0,0,57,82502,2247,250,0,84999,11293,308,34,0,11635
34,Sovereign,0,161876,3642,0,165518,0,21978,495,0,22473,0,7097,-101,0,6996,0,964,-14,0,950,0,-3351,-455,0,-3806,0,-459,-62,0,-521,0,155964,3207,0,159171,0,21349,439,0,21788
35,Others4,21479,96250,67248,23027,208004,2916,13068,9130,3126,28240,913,-1030,619,173,675,124,-140,84,23,91,2484,1571,4427,2414,10896,340,215,606,330,1491,22465,97973,69577,11220,201235,3075,13411,9524,1536,27546
,Grand Total,3647293,293488,86684,23027,4050492,495198,39847,11769,3126,549940,41898,6036,431,173,48538,5689,820,58,23,6590,20118,-1957,2032,2316,22509,2754,-268,278,317,3081,3779025,289145,88116,25929,4182215,517295,39580,12062,3549,572486
