0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6,Commercial Services & Supplies,7573,0,0,0,7573,1013,0,0,0,1013,-11,0,0,0,-11,-1,0,0,0,-1,-36,0,0,0,-36,-5,0,0,0,-5,9382,0,0,0,9382,1275,0,0,0,1275
7,Construction Materials,47747,359,50,0,48156,6386,48,7,0,6441,-140,0,0,0,-140,-19,0,0,0,-19,-29,0,0,0,-29,-4,0,0,0,-4,46750,359,50,0,47159,6352,49,7,0,6408
8,Consumer Durables,54930,0,0,0,54930,7346,0,0,0,7346,379,0,0,0,379,51,0,0,0,51,1139,0,0,0,1139,155,0,0,0,155,58584,0,0,0,58584,7960,0,0,0,7960
9,Diversified2,5942,0,0,0,5942,795,0,0,0,795,22,0,0,0,22,3,0,0,0,3,66,0,0,0,66,9,0,0,0,9,5876,0,0,0,5876,798,0,0,0,798
10,Diversified Consumer Services,2089,0,0,0,2089,279,0,0,0,279,-97,0,0,0,-97,-13,0,0,0,-13,84,0,0,0,84,11,0,0,0,11,2276,0,0,0,2276,309,0,0,0,309
11,Food & Drugs Retailing,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12,"Food, Beverages & Tobacco",102021,264,0,0,102285,13644,35,0,0,13679,328,0,0,0,328,44,0,0,0,44,-720,0,0,0,-720,-98,0,0,0,-98,99335,264,0,0,99599,13498,36,0,0,13534
13,Forest Materials,1147,434,0,0,1581,153,58,0,0,211,3,0,0,0,3,0,0,0,0,0,-80,0,0,0,-80,-11,0,0,0,-11,1144,434,0,0,1578,155,59,0,0,214
14,General Industrials,15204,0,0,0,15204,2033,0,0,0,2033,147,0,0,0,147,20,0,0,0,20,64,0,0,0,64,9,0,0,0,9,15998,0,0,0,15998,2174,0,0,0,2174
15,Hardware Technology & Equipment,44,0,0,0,44,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,6,0,0,0,6
16,Healthcare Equipment & Supplies,82,0,0,0,82,11,0,0,0,11,-2,0,0,0,-2,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,81,0,0,0,81,11,0,0,0,11
17,Healthcare Services,22916,0,0,0,22916,3065,0,0,0,3065,-49,0,0,0,-49,-6,0,0,0,-6,12,0,0,0,12,2,0,0,0,2,23212,0,0,0,23212,3154,0,0,0,3154
18,"Hotels, Restaurants & Tourism",12096,104,0,0,12200,1618,14,0,0,1632,122,0,0,0,122,16,0,0,0,16,304,0,0,0,304,41,0,0,0,41,13573,104,0,0,13677,1844,14,0,0,1858
19,Household & Personal Products,130629,0,0,0,130629,17470,0,0,0,17470,178,0,0,0,178,24,0,0,0,24,-608,0,0,0,-608,-83,0,0,0,-83,126500,0,0,0,126500,17189,0,0,0,17189
20,Insurance,81196,135,0,0,81331,10859,18,0,0,10877,269,135,0,0,404,36,18,0,0,54,3,0,0,0,3,0,0,0,0,0,79269,135,0,0,79404,10771,18,0,0,10789
21,Media,16722,113,0,0,16835,2236,15,0,0,2251,224,0,0,0,224,30,0,0,0,30,273,-3,0,0,270,37,0,0,0,37,20498,102,0,0,20600,2785,14,0,0,2799
22,Metals & Mining,37758,532,80,0,38370,5050,71,11,0,5132,166,-41,-110,0,15,22,-5,-15,0,2,561,-95,0,0,466,76,-13,0,0,63,38963,514,80,0,39557,5294,70,11,0,5375
23,Oil & Gas,381051,3512,501,0,385064,50962,470,67,0,51499,448,-85,16,0,379,60,-11,2,0,51,358,-255,-101,0,2,49,-35,-14,0,0,375625,3216,400,0,379241,51039,437,54,0,51530
24,Pharmaceuticals & Biotechnology,146016,0,4416,0,150432,19528,0,591,0,20119,520,0,0,0,520,70,0,0,0,70,810,0,0,0,810,110,0,0,0,110,140435,0,4416,0,144851,19082,0,600,0,19682
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,22714,118,0,0,22832,3038,16,0,0,3054,22,0,0,0,22,3,0,0,0,3,329,0,0,0,329,45,0,0,0,45,25567,118,0,0,25685,3474,16,0,0,3490
27,Retailing,40908,150,0,0,41058,5471,20,0,0,5491,126,0,0,0,126,17,0,0,0,17,616,0,0,0,616,84,0,0,0,84,43299,150,0,0,43449,5883,20,0,0,5903
28,Software & Services,376658,0,0,0,376658,50374,0,0,0,50374,351,0,0,0,351,47,0,0,0,47,-305,0,0,0,-305,-41,0,0,0,-41,374865,0,0,0,374865,50936,0,0,0,50936
29,Telecom Services,80284,375,0,0,80659,10737,50,0,0,10787,-193,0,0,0,-193,-26,0,0,0,-26,50,0,0,0,50,7,0,0,0,7,78933,375,0,0,79308,10725,51,0,0,10776
30,Telecommunications Equipment,105,0,0,0,105,14,0,0,0,14,-3,0,0,0,-3,0,0,0,0,0,-2,0,0,0,-2,0,0,0,0,0,106,0,0,0,106,14,0,0,0,14
31,"Textiles, Apparels & Accessories",30444,0,0,0,30444,4072,0,0,0,4072,108,0,0,0,108,14,0,0,0,14,66,0,0,0,66,9,0,0,0,9,30692,0,0,0,30692,4170,0,0,0,4170
32,Transportation,31344,699,750,0,32793,4192,93,100,0,4385,72,0,0,0,72,10,0,0,0,10,7,0,0,0,7,1,0,0,0,1,32838,699,750,0,34287,4462,95,102,0,4659
32 a,Airlines,6232,699,0,0,6931,834,93,0,0,927,69,0,0,0,69,9,0,0,0,9,62,0,0,0,62,8,0,0,0,8,6714,699,0,0,7413,912,95,0,0,1007
32 b,Logistics,1191,0,0,0,1191,159,0,0,0,159,-8,0,0,0,-8,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,1402,0,0,0,1402,190,0,0,0,190
32 c,Marine Port & Services,12750,0,0,0,12750,1705,0,0,0,1705,90,0,0,0,90,12,0,0,0,12,84,0,0,0,84,11,0,0,0,11,13141,0,0,0,13141,1786,0,0,0,1786
32 d,Roads & Highways,1467,0,750,0,2217,196,0,100,0,296,9,0,0,0,9,1,0,0,0,1,-46,0,0,0,-46,-6,0,0,0,-6,1481,0,750,0,2231,201,0,102,0,303
32 e,Shipping,940,0,0,0,940,126,0,0,0,126,-31,0,0,0,-31,-4,0,0,0,-4,-9,0,0,0,-9,-1,0,0,0,-1,911,0,0,0,911,124,0,0,0,124
32 f,Surface Transportation,27,0,0,0,27,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,4,0,0,0,4
32 g,Transport Related Services,6096,0,0,0,6096,815,0,0,0,815,-87,0,0,0,-87,-12,0,0,0,-12,-85,0,0,0,-85,-12,0,0,0,-12,6196,0,0,0,6196,842,0,0,0,842
32 h,Airport Services,2640,0,0,0,2640,353,0,0,0,353,29,0,0,0,29,4,0,0,0,4,2,0,0,0,2,0,0,0,0,0,2966,0,0,0,2966,403,0,0,0,403
33,Utilities3,66491,2312,0,0,68803,8892,309,0,0,9201,74,-78,0,0,-4,10,-10,0,0,0,240,-5,0,0,235,33,-1,0,0,32,68803,2308,0,0,71111,9349,314,0,0,9663
34,Sovereign,0,145188,3428,0,148616,0,19417,459,0,19876,0,1801,165,0,1966,0,241,22,0,263,0,258,-310,0,-52,0,35,-42,0,-7,0,143539,3128,0,146667,0,19504,425,0,19929
35,Others4,36944,105562,56942,20129,219577,4941,14118,7615,2692,29366,15407,-889,382,3033,17933,2060,-119,51,406,2398,13375,-3174,1635,314,12150,1817,-431,222,43,1651,21466,102573,58779,20476,203294,2917,13937,7987,2782,27623
,Grand Total,2855983,290592,75332,20129,3242036,381958,38864,10075,2692,433589,26147,896,1160,3033,31236,3497,120,155,406,4178,20933,-4205,1602,314,18644,2844,-571,218,43,2534,2935288,284720,77322,20476,3317806,398843,38687,10506,2782,450818
