0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
8,Diversified,4010,179,0,0,4189,482,22,0,0,504,-19,0,0,0,-19,-2,0,0,0,-2,75,0,0,0,75,9,0,0,0,9,4560,179,0,0,4739,549,22,0,0,571
9,Fast Moving Consumer Goods,396010,144,0,0,396154,47609,17,0,0,47626,315,0,0,0,315,38,0,0,0,38,180,0,0,0,180,22,0,0,0,22,419522,144,0,0,419666,50474,17,0,0,50491
10,Financial Services,1941167,19267,5371,0,1965805,233369,2316,646,0,236331,22891,686,-14,0,23561,2752,82,-2,0,2832,6277,1092,-165,0,7204,755,132,-20,0,867,1947278,19855,5591,0,1972724,234283,2389,673,0,237345
11,Forest Materials,2566,487,0,0,3053,309,59,0,0,368,-36,-10,0,0,-46,-4,-1,0,0,-5,16,0,0,0,16,2,0,0,0,2,2639,487,0,0,3126,317,59,0,0,376
12,Healthcare,322262,406,0,0,322668,38743,49,0,0,38792,3449,0,0,0,3449,415,0,0,0,415,227,0,0,0,227,27,0,0,0,27,333871,406,0,0,334277,40169,49,0,0,40218
13,Information Technology,602397,0,385,0,602782,72421,0,46,0,72467,1422,0,0,0,1422,171,0,0,0,171,3763,0,0,0,3763,453,0,0,0,453,600018,0,385,0,600403,72190,0,46,0,72236
14,"Media, Entertainment & Publication",19242,0,115,0,19357,2313,0,14,0,2327,-1211,0,0,0,-1211,-146,0,0,0,-146,-37,0,-10,0,-47,-4,0,-1,0,-5,19058,0,105,0,19163,2293,0,13,0,2306
15,Metals & Mining,182300,71,1500,0,183871,21916,8,180,0,22104,12,0,0,0,12,1,0,0,0,1,1299,0,0,0,1299,156,0,0,0,156,188163,71,1500,0,189734,22638,8,180,0,22826
16,"Oil, Gas & Consumable Fuels",497284,418,0,0,497702,59784,50,0,0,59834,-3954,0,0,0,-3954,-475,0,0,0,-475,3412,0,0,0,3412,411,0,0,0,411,519314,418,0,0,519732,62480,50,0,0,62530
17,Power,245237,3665,105,6525,255532,29483,441,13,784,30721,91,0,0,-26,65,11,0,0,-3,8,960,0,0,-40,920,116,0,0,-5,111,248719,3665,105,6534,259023,29924,441,13,786,31164
18,Realty,106470,139,667,13935,121211,12800,17,80,1675,14572,-103,0,0,101,-2,-12,0,0,12,0,-561,0,111,4134,3684,-68,0,13,497,442,108114,139,777,18098,127128,13007,17,94,2177,15295
19,Services,109971,1014,0,4046,115031,13221,122,0,486,13829,919,0,0,-3,916,111,0,0,0,111,43,0,0,27,70,5,0,0,3,8,110353,1014,0,4067,115434,13277,122,0,489,13888
20,Telecommunication,159541,308,0,3894,163743,19180,37,0,468,19685,2675,-30,0,0,2645,322,-4,0,0,318,-264,43,0,0,-221,-32,5,0,0,-27,164846,375,0,3894,169115,19833,45,0,468,20346
21,Textiles,19382,363,0,0,19745,2330,44,0,0,2374,-85,0,0,0,-85,-10,0,0,0,-10,-53,0,0,0,-53,-6,0,0,0,-6,19261,363,0,0,19624,2317,44,0,0,2361
22,Utilities,1109,100,0,0,1209,133,12,0,0,145,15,0,0,0,15,2,0,0,0,2,-27,0,0,0,-27,-3,0,0,0,-3,1102,100,0,0,1202,133,12,0,0,145
23,Sovereign,0,184245,1314,0,185559,0,22150,158,0,22308,0,7716,199,0,7915,0,928,24,0,952,0,6867,-144,0,6723,0,826,-17,0,809,0,191366,1195,0,192561,0,23024,144,0,23168
24,Others,18495,71140,137063,4561,231259,2223,8553,16478,548,27802,4089,635,86,54,4866,492,76,10,7,585,1645,694,-4053,0,-1714,198,83,-488,0,-207,18210,71860,133281,4561,227912,2191,8646,16035,549,27421
,Grand Total,6019242,284552,149810,32961,6486565,723639,34209,18010,3963,779821,42733,8937,-10,127,51787,5137,1074,-1,15,6225,23401,9366,-4136,4120,32751,2815,1127,-498,496,3940,6132155,293716,146353,37153,6609377,737779,35338,17608,4470,795195
