0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
20,Insurance,21471,0,0,21471,3016,0,0,3016,128,0,0,128,18,0,0,18,6780,0,0,6780,980,0,0,980,30485,0,0,30485,4404,0,0,4404
21,Media,28602,240,0,28842,4017,34,0,4051,-167,0,0,-167,-23,0,0,-23,-285,-61,0,-346,-41,-9,0,-50,28494,169,0,28663,4117,24,0,4141
22,Metals & Mining,50763,411,0,51174,7130,58,0,7188,77,0,0,77,11,0,0,11,208,0,0,208,30,0,0,30,52739,411,0,53150,7620,59,0,7679
23,Oil & Gas,233284,2855,0,236139,32767,401,0,33168,224,-9,0,215,31,-1,0,30,2937,3218,0,6155,424,465,0,889,255253,6130,0,261383,36879,886,0,37765
24,Pharmaceuticals & Biotechnology,116800,950,0,117750,16406,133,0,16539,-209,0,0,-209,-29,0,0,-29,1138,0,0,1138,164,0,0,164,122462,950,0,123412,17693,137,0,17830
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,22285,590,0,22875,3130,83,0,3213,15,0,0,15,2,0,0,2,-23,0,0,-23,-3,0,0,-3,24390,590,0,24980,3524,85,0,3609
27,Retailing,26577,300,0,26877,3733,42,0,3775,-199,0,0,-199,-28,0,0,-28,75,0,0,75,11,0,0,11,28157,300,0,28457,4068,43,0,4111
28,Software & Services,348777,0,0,348777,48989,0,0,48989,13,0,0,13,2,0,0,2,856,0,0,856,124,0,0,124,347896,0,0,347896,50264,0,0,50264
29,Telecom Services,53795,1823,0,55618,7556,256,0,7812,235,0,0,235,33,0,0,33,676,0,0,676,98,0,0,98,58009,1823,0,59832,8381,263,0,8644
30,Telecommunications Equipment,183,0,0,183,26,0,0,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,197,28,0,0,28
31,"Textiles, Apparels & Accessories",39766,0,0,39766,5586,0,0,5586,-108,0,0,-108,-15,0,0,-15,157,0,0,157,23,0,0,23,42671,0,0,42671,6165,0,0,6165
32,Transportation,35481,699,0,36180,4984,98,0,5082,135,0,0,135,19,0,0,19,321,0,0,321,46,0,0,46,40313,699,0,41012,5824,101,0,5925
32 a,Airlines,6679,699,0,7378,938,98,0,1036,-53,0,0,-53,-7,0,0,-7,-33,0,0,-33,-5,0,0,-5,7615,699,0,8314,1100,101,0,1201
32 b,Logistics,1693,0,0,1693,238,0,0,238,-27,0,0,-27,-4,0,0,-4,-2,0,0,-2,0,0,0,0,1900,0,0,1900,275,0,0,275
32 c,Marine Port & Services,15580,0,0,15580,2188,0,0,2188,174,0,0,174,24,0,0,24,142,0,0,142,21,0,0,21,17731,0,0,17731,2562,0,0,2562
32 d,Roads & Highways,2415,0,0,2415,339,0,0,339,-5,0,0,-5,-1,0,0,-1,21,0,0,21,3,0,0,3,2974,0,0,2974,430,0,0,430
32 e,Shipping,994,0,0,994,140,0,0,140,-3,0,0,-3,0,0,0,0,3,0,0,3,0,0,0,0,1062,0,0,1062,153,0,0,153
32 f,Surface Transportation,44,0,0,44,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,7,0,0,7
32 g,Transport Related Services,8076,0,0,8076,1134,0,0,1134,49,0,0,49,7,0,0,7,189,0,0,189,27,0,0,27,8985,0,0,8985,1298,0,0,1298
33,Utilities3,80539,4569,0,85108,11312,642,0,11954,555,-97,0,458,78,-14,0,64,1404,-88,0,1316,203,-13,0,190,87763,4481,0,92244,12680,647,0,13327
34,Sovereign,0,197804,0,197804,0,27783,0,27783,0,-6001,0,-6001,0,-843,0,-843,0,-3136,0,-3136,0,-453,0,-453,0,195515,0,195515,0,28248,0,28248
35,Others4,40753,131698,902,173353,5724,18498,127,24349,6157,-231,865,6791,865,-32,122,955,-6589,1972,0,-4617,-952,285,0,-667,36227,133782,902,170911,5234,19329,130,24693
,Grand Total,2686667,400012,2923,3089602,377366,56185,411,433962,11897,-5790,861,6968,1671,-813,121,979,17919,2499,-12,20406,2589,361,-2,2948,2862065,403595,2868,3268528,413515,58312,414,472241
