0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
15,Hardware Technology & Equipment,45,0,0,0,45,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,45,0,0,0,45,6,0,0,0,6
16,Healthcare Equipment & Supplies,103,0,0,0,103,14,0,0,0,14,3,0,0,0,3,0,0,0,0,0,22,0,0,0,22,3,0,0,0,3,117,0,0,0,117,16,0,0,0,16
17,Healthcare Services,24644,0,0,0,24644,3357,0,0,0,3357,491,0,0,0,491,67,0,0,0,67,552,0,0,0,552,75,0,0,0,75,28035,0,0,0,28035,3799,0,0,0,3799
18,"Hotels, Restaurants & Tourism",15075,104,0,0,15179,2053,14,0,0,2067,64,0,0,0,64,9,0,0,0,9,-6,0,0,0,-6,-1,0,0,0,-1,14861,104,0,0,14965,2014,14,0,0,2028
19,Household & Personal Products,128831,0,0,0,128831,17548,0,0,0,17548,-715,0,0,0,-715,-97,0,0,0,-97,783,0,0,0,783,106,0,0,0,106,128272,0,0,0,128272,17382,0,0,0,17382
20,Insurance,82096,135,0,0,82231,11182,18,0,0,11200,-83,0,0,0,-83,-11,0,0,0,-11,-404,0,0,0,-404,-55,0,0,0,-55,78507,135,0,0,78642,10638,18,0,0,10656
21,Media,23167,103,0,0,23270,3156,14,0,0,3170,462,-1,0,0,461,63,0,0,0,63,-74,0,0,0,-74,-10,0,0,0,-10,22111,100,0,0,22211,2996,14,0,0,3010
22,Metals & Mining,39258,554,80,0,39892,5347,75,11,0,5433,270,41,0,0,311,37,6,0,0,43,-1064,0,0,0,-1064,-144,0,0,0,-144,36970,554,80,0,37604,5010,75,11,0,5096
23,Oil & Gas,415787,2883,400,0,419070,56634,393,54,0,57081,2881,-396,0,0,2485,392,-54,0,0,338,-1691,-139,-50,0,-1880,-229,-19,-7,0,-255,396632,2747,350,0,399729,53746,372,47,0,54165
24,Pharmaceuticals & Biotechnology,147580,0,4416,0,151996,20102,0,601,0,20703,364,0,0,0,364,50,0,0,0,50,-516,0,0,0,-516,-70,0,0,0,-70,146553,0,4416,0,150969,19859,0,598,0,20457
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,25407,117,0,0,25524,3461,16,0,0,3477,-149,0,0,0,-149,-20,0,0,0,-20,-128,-3,0,0,-131,-17,0,0,0,-17,24263,115,0,0,24378,3288,16,0,0,3304
27,Retailing,43774,150,0,0,43924,5962,20,0,0,5982,-571,0,0,0,-571,-78,0,0,0,-78,-128,0,0,0,-128,-17,0,0,0,-17,43650,150,0,0,43800,5915,20,0,0,5935
28,Software & Services,408307,0,0,0,408307,55615,0,0,0,55615,218,0,0,0,218,30,0,0,0,30,411,0,0,0,411,56,0,0,0,56,416167,0,0,0,416167,56393,0,0,0,56393
29,Telecom Services,73368,375,0,0,73743,9993,51,0,0,10044,-3810,0,0,0,-3810,-519,0,0,0,-519,-2140,0,0,0,-2140,-290,0,0,0,-290,61740,375,0,0,62115,8366,51,0,0,8417
30,Telecommunications Equipment,107,0,0,0,107,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,-24,0,0,0,-24,-3,0,0,0,-3,81,0,0,0,81,11,0,0,0,11
31,"Textiles, Apparels & Accessories",31993,0,0,0,31993,4358,0,0,0,4358,-64,0,0,0,-64,-9,0,0,0,-9,-187,0,0,0,-187,-25,0,0,0,-25,32886,0,0,0,32886,4456,0,0,0,4456
32,Transportation,33616,699,750,0,35065,4579,95,102,0,4776,38,0,0,0,38,5,0,0,0,5,-186,0,0,0,-186,-25,0,0,0,-25,31905,0,750,0,32655,4323,0,102,0,4425
32 a,Airlines,7628,699,0,0,8327,1039,95,0,0,1134,171,0,0,0,171,23,0,0,0,23,34,0,0,0,34,5,0,0,0,5,7200,0,0,0,7200,976,0,0,0,976
32 b,Logistics,1449,0,0,0,1449,197,0,0,0,197,8,0,0,0,8,1,0,0,0,1,-17,0,0,0,-17,-2,0,0,0,-2,1441,0,0,0,1441,195,0,0,0,195
32 c,Marine Port & Services,12996,0,0,0,12996,1770,0,0,0,1770,-25,0,0,0,-25,-3,0,0,0,-3,25,0,0,0,25,3,0,0,0,3,12623,0,0,0,12623,1711,0,0,0,1711
32 d,Roads & Highways,1494,0,750,0,2244,204,0,102,0,306,-12,0,0,0,-12,-2,0,0,0,-2,-27,0,0,0,-27,-4,0,0,0,-4,1346,0,750,0,2096,182,0,102,0,284
32 e,Shipping,931,0,0,0,931,127,0,0,0,127,-3,0,0,0,-3,0,0,0,0,0,-6,0,0,0,-6,-1,0,0,0,-1,841,0,0,0,841,114,0,0,0,114
32 f,Surface Transportation,31,0,0,0,31,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,4,0,0,0,4
32 g,Transport Related Services,6047,0,0,0,6047,824,0,0,0,824,-125,0,0,0,-125,-17,0,0,0,-17,-194,0,0,0,-194,-26,0,0,0,-26,5491,0,0,0,5491,744,0,0,0,744
32 h,Airport Services,3040,0,0,0,3040,414,0,0,0,414,25,0,0,0,25,3,0,0,0,3,-2,0,0,0,-2,0,0,0,0,0,2933,0,0,0,2933,397,0,0,0,397
33,Utilities3,67723,2283,0,0,70006,9224,311,0,0,9535,-273,-28,0,0,-301,-37,-4,0,0,-41,-139,-11,0,0,-150,-19,-1,0,0,-20,63212,2275,0,0,65487,8566,308,0,0,8874
34,Sovereign,0,144975,3130,0,148105,0,19747,426,0,20173,0,2380,0,0,2380,0,324,0,0,324,0,2581,55,0,2636,0,350,8,0,358,0,146706,3178,0,149884,0,19879,431,0,20310
35,Others4,23005,101850,58726,22905,206486,3133,13873,7999,3120,28125,1433,-781,-167,2356,2841,195,-106,-23,321,387,781,288,527,-134,1462,106,39,71,-18,198,25227,100114,59515,22658,207514,3418,13566,8065,3070,28119
,Grand Total,3010031,285301,77264,22905,3395501,409992,38860,10524,3120,462496,-453,1237,-219,2356,2921,-62,169,-30,321,398,-7330,2720,625,-134,-4119,-993,369,85,-18,-557,2937489,284309,77938,22658,3322394,398046,38525,10561,3070,450202
