0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
,,"AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","AUC as on June 15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 01-15, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","Net Investment June 16-30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021","AUC as on June 30, 2021"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total,Equity,Debt,Debt VRR,Hybrid,Total
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Realty,45862,121,104,0,46087,6259,16,14,0,6289,1,97,0,0,98,0,13,0,0,13,-104,0,0,0,-104,-14,0,0,0,-14,44119,121,104,0,44344,5934,16,14,0,5964
27,Retailing,63371,105,0,0,63476,8648,14,0,0,8662,193,0,0,0,193,26,0,0,0,26,64,0,0,0,64,9,0,0,0,9,63138,105,0,0,63243,8493,14,0,0,8507
28,Software & Services,592586,0,340,0,592926,80870,0,46,0,80916,-1016,0,0,0,-1016,-139,0,0,0,-139,2021,0,0,0,2021,272,0,0,0,272,616380,0,340,0,616720,82907,0,46,0,82953
29,Telecom Services,87947,217,0,0,88164,12002,30,0,0,12032,335,0,0,0,335,46,0,0,0,46,-724,0,0,0,-724,-97,0,0,0,-97,84052,217,0,0,84269,11306,29,0,0,11335
30,Telecommunications Equipment,193,0,0,0,193,26,0,0,0,26,1,0,0,0,1,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,255,0,0,0,255,34,0,0,0,34
31,"Textiles, Apparels & Accessories",49119,0,0,0,49119,6703,0,0,0,6703,595,0,0,0,595,81,0,0,0,81,-70,0,0,0,-70,-9,0,0,0,-9,48880,0,0,0,48880,6575,0,0,0,6575
32,Transportation,63075,1399,2928,0,67402,8608,191,400,0,9199,-1137,0,0,0,-1137,-155,0,0,0,-155,-1027,0,0,0,-1027,-138,0,0,0,-138,59168,1399,2928,0,63495,7958,188,394,0,8540
32 a,Airlines,13423,699,0,0,14122,1832,95,0,0,1927,24,0,0,0,24,3,0,0,0,3,-74,0,0,0,-74,-10,0,0,0,-10,12812,699,0,0,13511,1723,94,0,0,1817
32 b,Logistics,2852,0,0,0,2852,389,0,0,0,389,23,0,0,0,23,3,0,0,0,3,50,0,0,0,50,7,0,0,0,7,2784,0,0,0,2784,375,0,0,0,375
32 c,Marine Port & Services,27661,150,0,0,27811,3775,20,0,0,3795,-980,0,0,0,-980,-134,0,0,0,-134,-1217,0,0,0,-1217,-164,0,0,0,-164,23799,150,0,0,23949,3201,20,0,0,3221
32 d,Roads & Highways,2456,550,2928,0,5934,335,75,400,0,810,-137,0,0,0,-137,-19,0,0,0,-19,3,0,0,0,3,0,0,0,0,0,2641,550,2928,0,6119,355,74,394,0,823
32 e,Shipping,1550,0,0,0,1550,212,0,0,0,212,17,0,0,0,17,2,0,0,0,2,-11,0,0,0,-11,-1,0,0,0,-1,1491,0,0,0,1491,201,0,0,0,201
32 f,Surface Transportation,92,0,0,0,92,12,0,0,0,12,12,0,0,0,12,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,89,0,0,0,89,12,0,0,0,12
32 g,Transport Related Services,10432,0,0,0,10432,1424,0,0,0,1424,-115,0,0,0,-115,-16,0,0,0,-16,93,0,0,0,93,13,0,0,0,13,10731,0,0,0,10731,1443,0,0,0,1443
32 h,Airport Services,4610,0,0,0,4610,629,0,0,0,629,20,0,0,0,20,3,0,0,0,3,126,0,0,0,126,17,0,0,0,17,4821,0,0,0,4821,648,0,0,0,648
33,Utilities3,135579,1796,250,0,137625,18502,245,34,0,18781,418,-46,0,0,372,57,-6,0,0,51,-373,0,0,0,-373,-50,0,0,0,-50,122550,1797,250,0,124597,16484,242,34,0,16760
34,Sovereign,0,146447,3260,0,149707,0,19986,445,0,20431,0,650,124,0,774,0,89,17,0,106,0,-637,4,0,-633,0,-86,1,0,-85,0,144978,3256,0,148234,0,19501,438,0,19939
35,Others4,30726,88470,89975,28903,238074,4193,12073,12279,3944,32489,1294,-863,563,-267,727,177,-118,77,-36,100,103,-359,813,-29,528,15,-48,109,-4,72,27724,87532,90951,28735,234942,3729,11774,12233,3865,31601
,Grand Total,4467296,265942,108772,28903,4870913,609649,36293,14844,3944,664730,16433,-2636,221,-267,13751,2243,-360,30,-36,1877,782,-2193,662,-29,-778,105,-295,89,-4,-105,4397960,263121,109899,28735,4799715,591556,35392,14782,3865,645595
