0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
8,Diversified,4074,179,0,0,4253,489,22,0,0,511,-88,-12,0,0,-100,-11,-1,0,0,-12,-16,0,0,0,-16,-2,0,0,0,-2,3788,179,0,0,3967,455,22,0,0,477
9,Fast Moving Consumer Goods,383321,144,0,0,383465,46040,17,0,0,46057,-1184,0,-128,0,-1312,-142,0,-15,0,-157,-1608,0,0,0,-1608,-193,0,0,0,-193,373611,144,0,0,373755,44868,17,0,0,44885
10,Financial Services,1775480,17754,5233,0,1798467,213252,2132,629,0,216013,-4468,225,-381,0,-4624,-537,27,-46,0,-556,-7336,46,-15,0,-7305,-881,5,-2,0,-878,1714522,17615,5073,0,1737210,205901,2115,609,0,208625
11,Forest Materials,2724,475,0,0,3199,327,57,0,0,384,37,-20,0,0,17,4,-2,0,0,2,-8,0,0,0,-8,-1,0,0,0,-1,2565,475,0,0,3040,308,57,0,0,365
12,Healthcare,294723,406,0,0,295129,35399,49,0,0,35448,-144,0,0,0,-144,-17,0,0,0,-17,-937,0,0,0,-937,-113,0,0,0,-113,282862,406,0,0,283268,33970,49,0,0,34019
13,Information Technology,534828,0,385,0,535213,64238,0,46,0,64284,-1539,0,0,0,-1539,-185,0,0,0,-185,-1723,0,0,0,-1723,-207,0,0,0,-207,513289,0,385,0,513674,61642,0,46,0,61688
14,"Media, Entertainment & Publication",20772,0,115,0,20887,2495,0,14,0,2509,-208,0,0,0,-208,-25,0,0,0,-25,-414,0,0,0,-414,-50,0,0,0,-50,19632,0,115,0,19747,2358,0,14,0,2372
15,Metals & Mining,157902,21,1500,0,159423,18966,2,180,0,19148,-310,0,-9,0,-319,-37,0,-1,0,-38,-48,50,0,0,2,-6,6,0,0,0,149208,71,1500,0,150779,17919,9,180,0,18108
16,"Oil, Gas & Consumable Fuels",461229,394,0,0,461623,55398,47,0,0,55445,-1438,0,0,0,-1438,-173,0,0,0,-173,-1575,0,0,0,-1575,-189,0,0,0,-189,445116,393,0,0,445509,53455,47,0,0,53502
17,Power,188249,3717,105,6903,198974,22611,446,13,829,23899,-2069,0,0,-14,-2083,-248,0,0,-2,-250,-800,-51,0,-25,-876,-96,-6,0,-3,-105,185421,3667,105,6819,196012,22268,440,13,819,23540
18,Realty,85510,139,667,13162,99478,10271,17,80,1581,11949,100,15,0,-36,79,12,2,0,-4,10,-596,0,0,-34,-630,-72,0,0,-4,-76,83649,139,667,13242,97697,10046,17,80,1590,11733
19,Services,94010,1022,0,4059,99091,11291,123,0,488,11902,271,0,0,-3,268,33,0,0,0,33,-1040,-8,0,-3,-1051,-125,-1,0,0,-126,88260,1014,0,4059,93333,10599,122,0,487,11208
20,Telecommunication,150525,198,0,3885,154608,18080,24,0,467,18571,1755,-5,0,0,1750,211,-1,0,0,210,13,0,0,0,13,2,0,0,0,2,143209,198,0,3894,147301,17198,24,0,468,17690
21,Textiles,19068,363,0,0,19431,2290,44,0,0,2334,44,0,0,0,44,5,0,0,0,5,140,0,0,0,140,17,0,0,0,17,19034,363,0,0,19397,2286,44,0,0,2330
22,Utilities,889,100,0,0,989,107,12,0,0,119,-24,0,0,0,-24,-3,0,0,0,-3,-39,0,0,0,-39,-5,0,0,0,-5,868,100,0,0,968,104,12,0,0,116
23,Sovereign,0,160509,1208,0,161717,0,19279,145,0,19424,0,2837,-175,0,2662,0,341,-21,0,320,0,2453,-16,0,2437,0,295,-2,0,293,0,162948,1192,0,164140,0,19569,143,0,19712
24,Others,14470,70805,136167,4561,226003,1738,8504,16355,548,27145,3568,793,735,0,5096,429,95,88,0,612,1530,-92,473,0,1911,184,-11,57,0,230,15043,70251,136319,4561,226174,1807,8437,16371,548,27163
,Grand Total,5433486,259384,148950,32570,5874390,652613,31154,17890,3912,705569,-9784,4006,-36,-53,-5867,-1175,481,-4,-6,-704,-14764,2375,442,-63,-12010,-1773,285,53,-8,-1443,5237268,260860,148927,32574,5679629,628956,31327,17885,3912,682080
