0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,ReportDate
7,Consumer Services,353707,1099,670,0,0,0,0,0,0,0,0,355476,42214,131,80,0,0,0,0,0,0,0,0,42425,-2784,0,0,0,0,0,0,0,0,0,0,-2784,-332,0,0,0,0,0,0,0,0,0,0,-332,-4633,0,0,0,0,0,0,0,0,0,0,-4633,-551,0,0,0,0,0,0,0,0,0,0,-551,351865,1099,670,0,0,0,0,0,0,0,0,353634,41852,131,80,0,0,0,0,0,0,0,0,42063,"October 15, 2024"
8,Diversified,7736,206,30,0,0,0,0,0,0,0,0,7972,923,25,4,0,0,0,0,0,0,0,0,952,-21,-12,30,0,0,0,0,0,0,0,0,-3,-3,-1,4,0,0,0,0,0,0,0,0,0,21,0,-30,0,0,0,0,0,0,0,0,-9,2,0,-4,0,0,0,0,0,0,0,0,-2,7153,206,0,0,0,0,0,0,0,0,0,7359,851,25,0,0,0,0,0,0,0,0,0,876,"October 15, 2024"
9,Fast Moving Consumer Goods,487906,115,285,0,0,0,0,0,0,0,0,488306,58231,14,34,0,0,0,0,0,0,0,0,58279,3528,0,0,0,0,0,0,0,0,0,0,3528,421,0,0,0,0,0,0,0,0,0,0,421,-6818,0,0,0,0,0,0,0,0,0,0,-6818,-811,0,0,0,0,0,0,0,0,0,0,-811,461311,115,285,0,0,0,0,0,0,0,0,461711,54870,14,34,0,0,0,0,0,0,0,0,54918,"October 15, 2024"
10,Financial Services,2169396,23145,17075,0,0,0,0,0,0,318,0,2209934,258912,2762,2038,0,0,0,0,0,0,38,0,263750,14947,714,569,0,0,0,0,0,0,-1,0,16229,1784,85,68,0,0,0,0,0,0,0,0,1937,-23274,-70,61,0,0,0,0,0,0,0,0,-23283,-2768,-8,7,0,0,0,0,0,0,0,0,-2769,2095824,22931,17162,0,0,0,0,0,0,308,0,2136225,249284,2728,2041,0,0,0,0,0,0,37,0,254090,"October 15, 2024"
11,Forest Materials,4570,424,0,0,0,0,0,0,0,0,0,4994,545,51,0,0,0,0,0,0,0,0,0,596,-14,-33,0,0,0,0,0,0,0,0,0,-47,-2,-4,0,0,0,0,0,0,0,0,0,-6,9,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,4685,424,0,0,0,0,0,0,0,0,0,5109,557,50,0,0,0,0,0,0,0,0,0,607,"October 15, 2024"
12,Healthcare,491059,213,0,0,0,0,0,0,0,0,0,491272,58607,25,0,0,0,0,0,0,0,0,0,58632,2987,0,0,0,0,0,0,0,0,0,0,2987,356,0,0,0,0,0,0,0,0,0,0,356,-2376,0,0,0,0,0,0,0,0,0,0,-2376,-283,0,0,0,0,0,0,0,0,0,0,-283,493423,213,0,0,0,0,0,0,0,0,0,493636,58689,25,0,0,0,0,0,0,0,0,0,58714,"October 15, 2024"
13,Information Technology,703359,0,21,0,0,0,0,0,0,0,0,703380,83944,0,3,0,0,0,0,0,0,0,0,83947,-1267,0,0,0,0,0,0,0,0,0,0,-1267,-151,0,0,0,0,0,0,0,0,0,0,-151,-2727,0,-11,0,0,0,0,0,0,0,0,-2738,-324,0,-1,0,0,0,0,0,0,0,0,-325,712646,0,11,0,0,0,0,0,0,0,0,712657,84765,0,1,0,0,0,0,0,0,0,0,84766,"October 15, 2024"
14,"Media, Entertainment & Publication",14900,0,45,0,0,0,0,0,0,0,0,14945,1778,0,5,0,0,0,0,0,0,0,0,1783,-25,0,0,0,0,0,0,0,0,0,0,-25,-3,0,0,0,0,0,0,0,0,0,0,-3,-85,0,0,0,0,0,0,0,0,0,0,-85,-10,0,0,0,0,0,0,0,0,0,0,-10,14195,0,45,0,0,0,0,0,0,0,0,14240,1688,0,5,0,0,0,0,0,0,0,0,1693,"October 15, 2024"
15,Metals & Mining,231908,166,1250,0,0,0,0,0,0,0,0,233324,27678,20,149,0,0,0,0,0,0,0,0,27847,3012,45,0,0,0,0,0,0,0,0,0,3057,359,5,0,0,0,0,0,0,0,0,0,364,222,0,0,0,0,0,0,0,0,0,0,222,26,0,0,0,0,0,0,0,0,0,0,26,222784,165,1250,0,0,0,0,0,0,0,0,224199,26499,20,149,0,0,0,0,0,0,0,0,26668,"October 15, 2024"
16,"Oil, Gas & Consumable Fuels",623963,390,0,0,0,0,0,0,0,0,0,624353,74469,47,0,0,0,0,0,0,0,0,0,74516,-2312,-25,0,0,0,0,0,0,0,0,0,-2337,-276,-3,0,0,0,0,0,0,0,0,0,-279,-12371,0,0,0,0,0,0,0,0,0,0,-12371,-1471,0,0,0,0,0,0,0,0,0,0,-1471,566033,391,0,0,0,0,0,0,0,0,0,566424,67326,46,0,0,0,0,0,0,0,0,0,67372,"October 15, 2024"
17,Power,338772,3359,209,0,5351,0,0,0,0,0,0,347691,40432,401,25,0,639,0,0,0,0,0,0,41497,242,-46,0,0,6,0,0,0,0,0,0,202,29,-5,0,0,1,0,0,0,0,0,0,25,-2678,-20,-14,0,-14,0,0,0,0,0,0,-2726,-319,-2,-2,0,-2,0,0,0,0,0,0,-325,319763,3339,95,0,6048,0,0,0,0,0,0,329245,38034,397,11,0,719,0,0,0,0,0,0,39161,"October 15, 2024"
18,Realty,169409,985,860,0,25080,0,0,0,0,0,0,196334,20219,118,103,0,2993,0,0,0,0,0,0,23433,2472,65,134,0,170,0,0,0,0,0,0,2841,295,8,16,0,20,0,0,0,0,0,0,339,-953,-10,0,0,358,0,0,0,0,0,0,-605,-113,-1,0,0,43,0,0,0,0,0,0,-71,165605,981,858,0,25567,0,0,0,0,0,0,193011,19698,117,102,0,3041,0,0,0,0,0,0,22958,"October 15, 2024"
19,Services,162266,2792,999,0,3940,0,0,0,0,0,0,169997,19366,333,119,0,470,0,0,0,0,0,0,20288,2147,0,0,0,21,0,0,0,0,0,0,2168,256,0,0,0,2,0,0,0,0,0,0,259,-937,0,0,0,-2,0,0,0,0,0,0,-939,-111,0,0,0,0,0,0,0,0,0,0,-111,158726,2793,1002,0,3925,0,0,0,0,0,0,166446,18879,332,119,0,467,0,0,0,0,0,0,19797,"October 15, 2024"
20,Telecommunication,306128,190,7900,0,12478,0,0,0,0,0,0,326696,36536,23,943,0,1489,0,0,0,0,0,0,38991,236,0,0,0,0,0,0,0,0,0,0,236,28,0,0,0,0,0,0,0,0,0,0,28,-1603,-731,726,0,0,0,0,0,0,0,0,-1608,-191,-87,86,0,0,0,0,0,0,0,0,-192,302851,184,7900,0,12906,0,0,0,0,0,0,323841,36022,22,940,0,1535,0,0,0,0,0,0,38519,"October 15, 2024"
21,Textiles,23976,460,0,0,0,0,0,0,0,0,0,24436,2861,55,0,0,0,0,0,0,0,0,0,2916,85,0,0,0,0,0,0,0,0,0,0,85,10,0,0,0,0,0,0,0,0,0,0,10,-68,0,0,0,0,0,0,0,0,0,0,-68,-8,0,0,0,0,0,0,0,0,0,0,-8,24362,460,0,0,0,0,0,0,0,0,0,24822,2898,55,0,0,0,0,0,0,0,0,0,2953,"October 15, 2024"
22,Utilities,2919,94,0,0,0,0,0,0,0,0,0,3013,348,11,0,0,0,0,0,0,0,0,0,359,239,0,0,0,0,0,0,0,0,0,0,239,29,0,0,0,0,0,0,0,0,0,0,29,127,0,0,0,0,0,0,0,0,0,0,127,15,0,0,0,0,0,0,0,0,0,0,15,3192,94,0,0,0,0,0,0,0,0,0,3286,380,11,0,0,0,0,0,0,0,0,0,391,"October 15, 2024"
23,Sovereign,0,70665,605,230545,0,0,0,0,0,0,0,301815,0,8434,72,27515,0,0,0,0,0,0,0,36021,0,684,205,8152,0,0,0,0,0,0,0,9041,0,82,24,973,0,0,0,0,0,0,0,1079,0,-1742,66,2635,0,0,0,0,0,0,0,959,0,-207,8,313,0,0,0,0,0,0,0,114,0,68019,670,234949,0,0,0,0,0,0,0,303638,0,8090,80,27946,0,0,0,0,0,0,0,36116,"October 15, 2024"
24,Others,25106,76211,131435,0,9517,6933,2498,275,0,1446,35,253456,2996,9096,15686,0,1136,827,298,33,0,173,4,30249,2032,-104,130,0,0,15,364,-2,0,-368,0,2067,243,-12,16,0,0,2,43,0,0,-44,0,247,4271,-165,-1525,-30,567,10,-179,0,0,-8,0,2941,508,-20,-181,-4,67,1,-21,0,0,-1,0,349,25579,76095,130638,0,9517,6938,2419,250,0,1449,25,252910,3042,9051,15539,0,1132,825,288,30,0,172,3,30082,"October 15, 2024"
,Grand Total,7796273,182827,162407,230545,56449,6933,2498,275,0,1765,35,8440007,930467,21820,19383,27515,6737,827,298,33,0,211,4,1007295,29861,1247,1067,8152,194,15,364,-2,0,-369,0,40529,3564,149,127,973,23,2,43,0,0,-44,0,4837,-66301,-2885,-728,2605,908,10,-179,0,0,-8,0,-66578,-7886,-343,-87,310,108,1,-21,0,0,-1,0,-7919,7565297,179676,161609,234949,58045,6938,2419,250,0,1757,25,8210965,899842,21371,19222,27946,6904,825,288,30,0,209,3,976640,"October 15, 2024"
