0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,3788,179,0,0,3967,455,22,0,0,477,-16,0,0,0,-16,-2,0,0,0,-2,-20,0,0,0,-20,-2,0,0,0,-2,3953,179,0,0,4132,476,22,0,0,498,"Novemeber 15, 2023"
9,Fast Moving Consumer Goods,373611,144,0,0,373755,44868,17,0,0,44885,-1608,0,0,0,-1608,-193,0,0,0,-193,-1056,0,0,0,-1056,-127,0,0,0,-127,381977,144,0,0,382121,45951,17,0,0,45968,"Novemeber 15, 2023"
10,Financial Services,1714522,17615,5073,0,1737210,205901,2115,609,0,208625,-7336,-7,-15,0,-7358,-881,-1,-2,0,-884,-1566,349,518,0,-699,-188,42,62,0,-84,1773124,18164,5673,0,1796961,213303,2185,682,0,216170,"Novemeber 15, 2023"
11,Forest Materials,2565,475,0,0,3040,308,57,0,0,365,-8,0,0,0,-8,-1,0,0,0,-1,-23,22,0,0,-1,-3,3,0,0,0,2627,497,0,0,3124,316,60,0,0,376,"Novemeber 15, 2023"
12,Healthcare,282862,406,0,0,283268,33970,49,0,0,34019,-937,0,0,0,-937,-113,0,0,0,-113,1133,0,0,0,1133,136,0,0,0,136,301921,406,0,0,302327,36320,49,0,0,36369,"Novemeber 15, 2023"
13,Information Technology,513289,0,385,0,513674,61642,0,46,0,61688,-1723,0,0,0,-1723,-207,0,0,0,-207,-1179,0,0,0,-1179,-142,0,0,0,-142,525643,0,385,0,526028,63234,0,46,0,63280,"Novemeber 15, 2023"
14,"Media, Entertainment & Publication",19632,0,115,0,19747,2358,0,14,0,2372,-414,0,0,0,-414,-50,0,0,0,-50,-198,0,0,0,-198,-24,0,0,0,-24,19606,0,115,0,19721,2359,0,14,0,2373,"Novemeber 15, 2023"
15,Metals & Mining,149208,71,1500,0,150779,17919,9,180,0,18108,-48,50,0,0,2,-6,6,0,0,0,140,0,0,0,140,17,0,0,0,17,155482,71,1500,0,157053,18704,9,180,0,18893,"Novemeber 15, 2023"
16,"Oil, Gas & Consumable Fuels",445116,393,0,0,445509,53455,47,0,0,53502,-1575,0,0,0,-1575,-189,0,0,0,-189,-660,25,0,0,-635,-79,3,0,0,-76,462764,418,0,0,463182,55669,50,0,0,55719,"Novemeber 15, 2023"
17,Power,185421,3667,105,6819,196012,22268,440,13,819,23540,-800,-51,0,-25,-876,-96,-6,0,-3,-105,-1389,0,0,-23,-1412,-167,0,0,-3,-170,192907,3667,105,6689,203368,23206,441,13,805,24465,"Novemeber 15, 2023"
18,Realty,83649,139,667,13242,97697,10046,17,80,1590,11733,-596,0,0,-34,-630,-72,0,0,-4,-76,252,0,0,12,264,30,0,0,1,31,94523,139,667,13514,108843,11371,17,80,1626,13094,"Novemeber 15, 2023"
19,Services,88260,1014,0,4059,93333,10599,122,0,487,11208,-1040,-8,0,-3,-1051,-125,-1,0,0,-126,-303,0,0,0,-303,-36,0,0,0,-36,92446,1014,0,4054,97514,11121,122,0,488,11731,"Novemeber 15, 2023"
20,Telecommunication,143209,198,0,3894,147301,17198,24,0,468,17690,13,0,0,0,13,2,0,0,0,2,16,250,0,0,266,2,30,0,0,32,149174,418,0,3894,153486,17945,50,0,468,18463,"Novemeber 15, 2023"
21,Textiles,19034,363,0,0,19397,2286,44,0,0,2330,140,0,0,0,140,17,0,0,0,17,-34,0,0,0,-34,-4,0,0,0,-4,19135,363,0,0,19498,2302,44,0,0,2346,"Novemeber 15, 2023"
22,Utilities,868,100,0,0,968,104,12,0,0,116,-39,0,0,0,-39,-5,0,0,0,-5,-32,0,0,0,-32,-4,0,0,0,-4,1011,100,0,0,1111,122,12,0,0,134,"Novemeber 15, 2023"
23,Sovereign,0,162948,1192,0,164140,0,19569,143,0,19712,0,2453,-16,0,2437,0,295,-2,0,293,0,9323,-100,0,9223,0,1122,-12,0,1110,0,172068,1092,0,173160,0,20699,131,0,20830,"Novemeber 15, 2023"
24,Others,15043,70251,136319,4561,226174,1807,8437,16371,548,27163,1527,-39,473,0,1961,183,-5,57,0,235,5400,127,1198,0,6725,650,15,144,0,809,16747,70135,137684,4561,229127,2015,8437,16563,549,27564,"Novemeber 15, 2023"
,Grand Total,5237268,260860,148927,32574,5679629,628956,31327,17885,3912,682080,-14764,2375,442,-63,-12010,-1773,285,53,-8,-1443,-1416,9630,1616,-12,9818,-170,1158,194,-1,1181,5451396,270454,150792,32712,5905354,655790,32535,18140,3935,710400,"Novemeber 15, 2023"
