0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
10,Financial Services,1842078,19946,7112,0,1869136,221722,2401,856,0,224979,-31261,258,899,0,-30104,-3763,31,108,0,-3624,-7536,819,-92,0,-6809,-908,98,-11,0,-820,1820341,20486,7022,0,1847849,219287,2468,846,0,222601,"February 15, 2024"
11,Forest Materials,3017,487,0,0,3504,363,59,0,0,422,22,-190,0,0,-168,3,-23,0,0,-20,-4,0,0,0,-4,-1,0,0,0,-1,2806,487,0,0,3293,338,59,0,0,397,"February 15, 2024"
12,Healthcare,358917,406,0,0,359323,43201,49,0,0,43250,-58,0,0,0,-58,-7,0,0,0,-7,4212,0,0,0,4212,507,0,0,0,507,378196,406,0,0,378602,45559,49,0,0,45608,"February 15, 2024"
13,Information Technology,626303,0,385,0,626688,75385,0,46,0,75431,4977,0,0,0,4977,599,0,0,0,599,3240,0,0,0,3240,390,0,0,0,390,654279,0,385,0,654664,78818,0,46,0,78864,"February 15, 2024"
14,"Media, Entertainment & Publication",14822,0,100,0,14922,1784,0,12,0,1796,-731,0,0,0,-731,-88,0,0,0,-88,4,0,-5,0,-1,1,0,-1,0,0,14901,0,100,0,15001,1795,0,12,0,1807,"February 15, 2024"
15,Metals & Mining,187824,71,1500,0,189395,22607,8,181,0,22796,-1949,0,0,0,-1949,-235,0,0,0,-235,-1067,0,0,0,-1067,-129,0,0,0,-129,185714,71,1500,0,187285,22372,8,181,0,22561,"February 15, 2024"
16,"Oil, Gas & Consumable Fuels",579667,444,0,0,580111,69772,53,0,0,69825,2012,0,0,0,2012,242,0,0,0,242,1035,0,0,0,1035,125,0,0,0,125,617639,444,0,0,618083,74404,53,0,0,74457,"February 15, 2024"
17,Power,270052,3625,105,6710,280492,32505,436,13,808,33762,1521,8,0,-18,1511,183,1,0,-2,182,-2895,0,0,-15,-2910,-349,0,0,-2,-351,282996,3625,105,6613,293339,34091,437,13,797,35338,"February 15, 2024"
18,Realty,118260,139,777,19508,138684,14234,17,94,2348,16693,-595,0,0,74,-521,-72,0,0,9,-63,574,45,-61,140,698,69,5,-7,17,84,120938,184,707,20138,141967,14569,22,85,2426,17102,"February 15, 2024"
19,Services,117408,1056,0,4079,122543,14132,127,0,491,14750,-2006,42,0,1,-1963,-241,5,0,0,-236,1976,0,0,3,1979,238,0,0,0,238,124752,1056,0,4057,129865,15028,127,0,489,15644,"February 15, 2024"
20,Telecommunication,186443,307,0,3930,190680,22441,37,0,473,22951,2033,0,0,0,2033,245,0,0,0,245,-3766,-146,0,6701,2789,-454,-18,0,807,335,176274,162,0,10644,187080,21235,20,0,1282,22537,"February 15, 2024"
21,Textiles,19735,363,0,0,20098,2375,44,0,0,2419,108,0,0,0,108,13,0,0,0,13,353,0,0,0,353,42,0,0,0,42,19460,363,0,0,19823,2344,44,0,0,2388,"February 15, 2024"
22,Utilities,1175,100,0,0,1275,141,12,0,0,153,-27,0,0,0,-27,-3,0,0,0,-3,3,0,0,0,3,0,0,0,0,0,1164,100,0,0,1264,140,12,0,0,152,"February 15, 2024"
23,Sovereign,0,209630,1562,0,211192,0,25232,188,0,25420,0,9213,381,0,9594,0,1109,46,0,1155,0,13800,145,0,13945,0,1662,18,0,1680,0,224160,1707,0,225867,0,27003,206,0,27209,"February 15, 2024"
24,Others,20271,71989,130651,4561,227472,2440,8665,15726,549,27380,1057,-20,303,0,1340,127,-3,36,0,160,443,1183,-593,0,1034,53,142,-71,0,124,20959,72794,130289,4561,228603,2525,8769,15695,549,27538,"February 15, 2024"
,Grand Total,6199452,312249,146506,38787,6696994,746198,37584,17634,4669,806085,-29177,9312,2198,58,-17609,-3512,1121,265,7,-2119,-4919,15701,-606,6830,17006,-593,1891,-73,823,2048,6283985,328025,146129,46013,6804152,756998,39515,17603,5543,819659,"February 15, 2024"
