0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
11,"Food,  Beverages & Tobacco",76108,76,76185,13958,14,13972,788,0,788,145,0,145,457,0,457,84,0,84,76583,76,76659,14081,14,14095,"December 15, 2012"
12,Forest  Materials,471,0,471,86,0,86,5,0,5,1,0,1,1,0,1,0,0,0,456,0,456,84,0,84,"December 15, 2012"
13,General  Industrials,6184,0,6184,1134,0,1134,-59,0,-59,-11,0,-11,34,0,34,6,0,6,6418,0,6418,1180,0,1180,"December 15, 2012"
14,Hardware  Technology & Equipment,240,0,240,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,233,0,233,43,0,43,"December 15, 2012"
15,Healthcare  Equipment & Supplies,1008,0,1008,185,0,185,-41,0,-41,-7,0,-7,-12,0,-12,-2,0,-2,970,0,970,178,0,178,"December 15, 2012"
16,Healthcare  Services,4496,125,4621,825,23,848,-120,0,-120,-22,0,-22,48,0,48,9,0,9,4373,125,4498,804,23,827,"December 15, 2012"
17,"Hotels,  Restaurants & Tourism",4694,0,4694,861,0,861,56,0,56,10,0,10,42,0,42,8,0,8,4971,0,4971,914,0,914,"December 15, 2012"
18,Household  & Personal Products,46692,0,46692,8563,0,8563,240,0,240,44,0,44,581,41,623,107,8,114,46049,45,46094,8467,8,8475,"December 15, 2012"
19,Media,13612,190,13802,2496,35,2531,48,0,48,9,0,9,174,0,174,32,0,32,14178,190,14368,2607,35,2642,"December 15, 2012"
20,Metals  & Mining,37683,250,37933,6911,46,6957,-205,-161,-366,-38,-30,-67,2326,478,2804,428,88,516,41514,735,42249,7633,135,7768,"December 15, 2012"
21,Oil  & Gas,72979,7385,80364,13384,1354,14739,202,17,219,37,3,40,427,-380,47,78,-70,9,75562,7125,82687,13893,1310,15203,"December 15, 2012"
22,Pharmaceuticals  & Biotechnology,61580,302,61883,11294,55,11349,246,220,466,45,40,86,714,-221,493,131,-41,91,62815,82,62897,11549,15,11565,"December 15, 2012"
23,Realty,17271,255,17526,3167,47,3214,86,0,86,16,0,16,-119,0,-119,-22,0,-22,17844,255,18099,3281,47,3328,"December 15, 2012"
24,Retailing,2980,0,2980,546,0,546,14,0,14,3,0,3,0,0,0,0,0,0,3077,0,3077,566,0,566,"December 15, 2012"
25,Software  & Services,128009,0,128009,23476,0,23476,603,0,603,111,0,111,1430,0,1430,263,0,263,123007,0,123007,22616,0,22616,"December 15, 2012"
26,Telecom  Services,28364,1400,29764,5202,257,5459,571,0,571,105,0,105,301,0,301,55,0,55,27126,1400,28526,4988,257,5245,"December 15, 2012"
27,Telecommunications  Equipment,149,0,149,27,0,27,6,0,6,1,0,1,9,0,9,2,0,2,146,0,146,27,0,27,"December 15, 2012"
28,"Textiles,  Apparels & Accessories",17327,0,17327,3178,0,3178,61,0,61,11,0,11,17,0,17,3,0,3,16497,0,16497,3033,0,3033,"December 15, 2012"
29,Transportation,10225,0,10225,1875,0,1875,109,0,109,20,0,20,-9,0,-9,-2,0,-2,10424,0,10424,1917,0,1917,"December 15, 2012"
29 a,Airlines,320,0,320,59,0,59,4,0,4,1,0,1,33,0,33,6,0,6,363,0,363,67,0,67,"December 15, 2012"
29 b,Logistics,822,0,822,151,0,151,87,0,87,16,0,16,0,0,0,0,0,0,817,0,817,150,0,150,"December 15, 2012"
29 c,Marine Port & Services,3615,0,3615,663,0,663,13,0,13,2,0,2,-3,0,-3,-1,0,-1,3768,0,3768,693,0,693,"December 15, 2012"
29 d,Roads & Highways,1203,0,1203,221,0,221,24,0,24,4,0,4,5,0,5,1,0,1,1266,0,1266,233,0,233,"December 15, 2012"
29 e,Shipping,1014,0,1014,186,0,186,7,0,7,1,0,1,1,0,1,0,0,0,1031,0,1031,190,0,190,"December 15, 2012"
29 f,Surface Transportation,36,0,36,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,8,0,8,"December 15, 2012"
29 g,Transport Related Services,3215,0,3215,590,0,590,-26,0,-26,-5,0,-5,-44,0,-44,-8,0,-8,3137,0,3137,577,0,577,"December 15, 2012"
30,Utilities3,37765,618,38383,6926,113,7039,199,5,204,36,1,37,334,35,369,61,6,68,37692,652,38345,6930,120,7050,"December 15, 2012"
31,Sovereign,0,72460,72460,0,13289,13289,0,-78,-78,0,-14,-14,0,1201,1201,0,221,221,0,73614,73614,0,13535,13535,"December 15, 2012"
32,Others4,15709,50150,65860,2881,9197,12078,710,-1896,-1186,130,-348,-218,2007,549,2556,369,101,470,16477,51101,67578,3029,9396,12425,"December 15, 2012"
,Grand  Total,1119389,170223,1289611,205293,31218,236511,6142,-1798,4344,1126,-330,797,13282,338,13619,2442,62,2504,1138538,171455,1309993,209336,31524,240861,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)","1 ""Other  Financial Services"" includes Financial Sector  other than ""Bank"". Sub-category under ""Other Financial Services"" are as  follows:  - Financial Institutions  - Holding Companies  - Housing Finance Companies  - Investment Companies  - Other Finance companies (including  NBFCs)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Mercator Limited,Mercator Limited,Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
SVARTCORP,SVARTCORP,SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
KESORAM IND,KESORAM IND,KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)","3Sub-category under ""Utilities"" are as follows:  - Electric Utilities  - Other Utilities (Including  Pipelines)",,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,4AUC of Top 10 companies under Others Category in Debt is as below,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
Sr. No.,Companies,"As on December  15, 2012 in INR Cr.",Companies,"As on November  30, 2012 in INR Cr.",,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
1,NABARD,9134,NABARD,9149,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
2,Exim Bank,8104,Exim Bank,7684,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
3,National Housing Bank,3870,National Housin,3945,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
4,EMGFL Ltd,2907,EMGFL Ltd,2332,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
5,J.P.MORGAN CP,2000,J.P.MORGAN,2000,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
6,SIDBI,1715,SIDBI,1865,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
7,WIRELESS BUSINESS  SERVICES PVT LTD,1335,WIRELESS BU,1335,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
8,SISTEMA SHYAM TELESER,1280,SISTEMA SHY,1280,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
9,WIRELESS BROAD BUS  SER DELHI RESET RTN,1120,WIRELESS BR,1120,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
10,KOTAK MAHINDRA PRIME  LTD,1066,KOTAK MAHI,1001,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,Total,32531,Total,31711,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,"AUC as on December 15, 2012",54.388,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,"Net Investment  December 1-15, 2012",54.388,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,"AUC as on  November 30, 2012",54.5265,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,"Net Investment  November 16-30, 2012",54.5265,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FII net Investment details on SEBI  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
"Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".","Note: BSE had classified more than 3400 number of  issuers into 31 sectors. SEBI has decided to rely on the BSE classification.  Any FII investment outside those 3400 issueres, is classified under  ""Others"".",,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
,,,,,,,,,,,,,,,,,,,,,,,,,,"December 15, 2012"
