0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
13,Forest Materials,2195,450,0,0,2645,290,59,0,0,349,45,0,0,0,45,6,0,0,0,6,39,0,0,0,39,5,0,0,0,5,2193,450,0,0,2643,290,60,0,0,350,"February 28, 2022"
14,General Industrials,36649,55,0,0,36704,4844,7,0,0,4851,-308,0,0,0,-308,-41,0,0,0,-41,-572,0,0,0,-572,-76,0,0,0,-76,35218,55,0,0,35273,4665,7,0,0,4672,"February 28, 2022"
15,Hardware Technology & Equipment,87,0,0,0,87,12,0,0,0,12,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,10,0,0,0,10,"February 28, 2022"
16,Healthcare Equipment & Supplies,1563,0,0,0,1563,207,0,0,0,207,19,0,0,0,19,3,0,0,0,3,-1,0,0,0,-1,0,0,0,0,0,1584,0,0,0,1584,210,0,0,0,210,"February 28, 2022"
17,Healthcare Services,58672,0,0,0,58672,7755,0,0,0,7755,-163,0,0,0,-163,-22,0,0,0,-22,-482,0,0,0,-482,-64,0,0,0,-64,58171,0,0,0,58171,7706,0,0,0,7706,"February 28, 2022"
18,"Hotels, Restaurants & Tourism",31785,100,125,0,32010,4201,13,16,0,4230,-798,0,25,0,-773,-106,0,3,0,-103,-666,0,0,0,-666,-88,0,0,0,-88,29971,100,125,0,30196,3970,13,17,0,4000,"February 28, 2022"
19,Household & Personal Products,148630,0,0,0,148630,19644,0,0,0,19644,-962,0,0,0,-962,-127,0,0,0,-127,-999,0,0,0,-999,-132,0,0,0,-132,142949,0,0,0,142949,18937,0,0,0,18937,"February 28, 2022"
20,Insurance,103454,95,0,0,103549,13673,13,0,0,13686,-1496,0,0,0,-1496,-198,0,0,0,-198,-1170,0,0,0,-1170,-155,0,0,0,-155,96240,95,0,0,96335,12749,13,0,0,12762,"February 28, 2022"
21,Media,20238,56,165,0,20459,2675,7,22,0,2704,-518,0,0,0,-518,-68,0,0,0,-68,-282,0,0,0,-282,-37,0,0,0,-37,17467,56,165,0,17688,2314,7,22,0,2343,"February 28, 2022"
22,Metals & Mining,111365,280,0,0,111645,14719,37,0,0,14756,1696,0,0,0,1696,224,0,0,0,224,1006,0,0,0,1006,133,0,0,0,133,115121,280,0,0,115401,15250,37,0,0,15287,"February 28, 2022"
23,Oil & Gas,496673,621,538,0,497832,65644,82,71,0,65797,-2091,0,-306,0,-2397,-276,0,-40,0,-316,-1676,0,-50,0,-1726,-222,0,-7,0,-229,479755,621,488,0,480864,63554,82,65,0,63701,"February 28, 2022"
24,Pharmaceuticals & Biotechnology,159340,135,0,0,159475,21060,18,0,0,21078,1376,135,0,0,1511,182,18,0,0,200,-84,0,0,0,-84,-11,0,0,0,-11,153432,135,0,0,153567,20325,18,0,0,20343,"February 28, 2022"
25,Real Estate Investment,0,0,0,21429,21429,0,0,0,2832,2832,0,0,0,108,108,0,0,0,14,14,0,0,0,27,27,0,0,0,4,4,0,0,0,21003,21003,0,0,0,2782,2782,"February 28, 2022"
26,Realty,59887,99,87,0,60073,7915,13,11,0,7939,-603,0,0,0,-603,-80,0,0,0,-80,-203,0,0,0,-203,-27,0,0,0,-27,57520,99,108,0,57727,7620,13,14,0,7647,"February 28, 2022"
27,Retailing,81293,105,0,0,81398,10744,14,0,0,10758,280,0,0,0,280,37,0,0,0,37,-412,0,0,0,-412,-55,0,0,0,-55,80639,105,0,0,80744,10682,14,0,0,10696,"February 28, 2022"
28,Software & Services,669891,0,340,0,670231,88538,0,45,0,88583,-5626,0,0,0,-5626,-744,0,0,0,-744,-5358,0,0,0,-5358,-710,0,0,0,-710,641185,0,340,0,641525,84938,0,45,0,84983,"February 28, 2022"
29,Telecom Services,115172,132,0,0,115304,15222,17,0,0,15239,-172,0,0,0,-172,-23,0,0,0,-23,633,0,0,0,633,84,0,0,0,84,108790,132,0,0,108922,14412,17,0,0,14429,"February 28, 2022"
30,Telecommunications Equipment,813,0,0,0,813,107,0,0,0,107,-2,0,0,0,-2,0,0,0,0,0,-8,0,0,0,-8,-1,0,0,0,-1,738,0,0,0,738,98,0,0,0,98,"February 28, 2022"
31,"Textiles, Apparels & Accessories",75200,0,0,0,75200,9939,0,0,0,9939,439,0,0,0,439,58,0,0,0,58,-31,0,0,0,-31,-4,0,0,0,-4,74662,0,0,0,74662,9891,0,0,0,9891,"February 28, 2022"
32,Transportation,60911,1290,2178,0,64379,8050,171,288,0,8509,-53,-109,0,0,-162,-7,-14,0,0,-21,-459,0,0,0,-459,-61,0,0,0,-61,56854,1290,2178,0,60322,7532,171,289,0,7992,"February 28, 2022"
32 a,Airlines,15455,699,0,0,16154,2043,92,0,0,2135,107,0,0,0,107,14,0,0,0,14,-111,0,0,0,-111,-15,0,0,0,-15,13095,699,0,0,13794,1735,93,0,0,1828,"February 28, 2022"
32 b,Logistics,2448,0,0,0,2448,324,0,0,0,324,-56,0,0,0,-56,-7,0,0,0,-7,-32,0,0,0,-32,-4,0,0,0,-4,2254,0,0,0,2254,299,0,0,0,299,"February 28, 2022"
32 c,Marine Port & Services,23724,150,0,0,23874,3136,20,0,0,3156,73,0,0,0,73,10,0,0,0,10,-235,0,0,0,-235,-31,0,0,0,-31,23079,150,0,0,23229,3057,20,0,0,3077,"February 28, 2022"
32 d,Roads & Highways,2238,441,2178,0,4857,296,58,288,0,642,11,-109,0,0,-98,1,-14,0,0,-13,30,0,0,0,30,4,0,0,0,4,1988,441,2178,0,4607,263,58,289,0,610,"February 28, 2022"
32 e,Shipping,1281,0,0,0,1281,169,0,0,0,169,3,0,0,0,3,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,1299,0,0,0,1299,172,0,0,0,172,"February 28, 2022"
32 f,Surface Transportation,127,0,0,0,127,17,0,0,0,17,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,125,0,0,0,125,17,0,0,0,17,"February 28, 2022"
32 g,Transport Related Services,8923,0,0,0,8923,1179,0,0,0,1179,-101,0,0,0,-101,-13,0,0,0,-13,-114,0,0,0,-114,-15,0,0,0,-15,8825,0,0,0,8825,1169,0,0,0,1169,"February 28, 2022"
32 h,Airport Services,6715,0,0,0,6715,887,0,0,0,887,-93,0,0,0,-93,-12,0,0,0,-12,5,0,0,0,5,1,0,0,0,1,6189,0,0,0,6189,820,0,0,0,820,"February 28, 2022"
33,Utilities3,190683,1504,250,8341,200778,25202,199,33,1102,26536,-764,-63,0,-27,-854,-101,-8,0,-4,-113,161,-30,0,-9,122,21,-4,0,-1,16,195759,1474,250,8337,205820,25932,195,33,1104,27264,"February 28, 2022"
34,Sovereign,0,148824,6466,0,155290,0,19670,855,0,20525,0,-1425,-1585,0,-3010,0,-188,-210,0,-398,0,-1209,2105,0,896,0,-160,279,0,119,0,148166,8563,0,156729,0,19628,1134,0,20762,"February 28, 2022"
35,Others4,16925,87653,105776,4166,214520,2237,11585,13980,551,28353,48,-372,91,0,-233,6,-49,12,0,-31,1278,382,-60,12,1612,169,51,-8,2,214,15938,88289,106035,4166,214428,2111,11696,14047,552,28406,"February 28, 2022"
,Grand Total,4728861,260335,123274,33936,5146406,625006,34408,16293,4485,680192,-12873,-2347,-2015,81,-17154,-1701,-310,-266,11,-2266,-22719,-726,2502,29,-20914,-3010,-96,331,4,-2771,4554857,260425,126081,33506,4974869,603387,34499,16702,4439,659027,"February 28, 2022"
