0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,ReportDate
17,Healthcare Services,17956,0,0,17956,2531,0,0,2531,773,0,0,773,109,0,0,109,-128,0,0,-128,-18,0,0,-18,18413,0,0,18413,2605,0,0,2605,"September 30, 2019"
18,"Hotels, Restaurants & Tourism",11231,104,0,11335,1583,15,0,1598,37,0,0,37,5,0,0,5,-12,0,0,-12,-2,0,0,-2,12174,104,0,12278,1722,15,0,1737,"September 30, 2019"
19,Household & Personal Products,103174,0,0,103174,14544,0,0,14544,11,0,0,11,2,0,0,2,648,0,0,648,92,0,0,92,112020,0,0,112020,15848,0,0,15848,"September 30, 2019"
20,Insurance,54480,0,0,54480,7680,0,0,7680,2600,0,0,2600,367,0,0,367,1412,0,0,1412,200,0,0,200,62586,0,0,62586,8854,0,0,8854,"September 30, 2019"
21,Media,23799,207,0,24006,3355,29,0,3384,44,0,0,44,6,0,0,6,52,-1,0,51,7,0,0,7,19572,204,0,19776,2769,29,0,2798,"September 30, 2019"
22,Metals & Mining,41335,562,0,41897,5827,79,0,5906,-164,0,0,-164,-23,0,0,-23,182,0,0,182,26,0,0,26,41410,562,0,41972,5858,80,0,5938,"September 30, 2019"
23,Oil & Gas,242669,6032,0,248701,34208,850,0,35058,-1329,-44,0,-1373,-187,-6,0,-193,652,52,0,704,92,7,0,99,262295,6078,0,268373,37108,860,0,37968,"September 30, 2019"
24,Pharmaceuticals & Biotechnology,104804,950,0,105754,14774,134,0,14908,-130,0,0,-130,-18,0,0,-18,-787,-491,0,-1278,-111,-69,0,-180,98410,500,0,98910,13922,71,0,13993,"September 30, 2019"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"September 30, 2019"
26,Realty,29092,577,0,29669,4101,81,0,4182,-210,0,0,-210,-30,0,0,-30,-74,0,0,-74,-10,0,0,-10,27766,577,0,28343,3928,82,0,4010,"September 30, 2019"
27,Retailing,28626,300,0,28926,4035,42,0,4077,-139,0,0,-139,-20,0,0,-20,161,0,0,161,23,0,0,23,30957,300,0,31257,4380,42,0,4422,"September 30, 2019"
28,Software & Services,348092,0,0,348092,49069,0,0,49069,-1490,0,0,-1490,-210,0,0,-210,-1242,0,0,-1242,-176,0,0,-176,341283,0,0,341283,48282,0,0,48282,"September 30, 2019"
29,Telecom Services,58167,668,0,58835,8200,94,0,8294,4,0,0,4,1,0,0,1,-612,-104,0,-716,-87,-15,0,-102,60258,564,0,60822,8525,80,0,8605,"September 30, 2019"
30,Telecommunications Equipment,180,0,0,180,25,0,0,25,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,164,0,0,164,23,0,0,23,"September 30, 2019"
31,"Textiles, Apparels & Accessories",40427,0,0,40427,5699,0,0,5699,-94,0,0,-94,-13,0,0,-13,91,0,0,91,13,0,0,13,44778,0,0,44778,6335,0,0,6335,"September 30, 2019"
32,Transportation,41422,699,0,42121,5839,99,0,5938,-90,0,0,-90,-13,0,0,-13,-254,0,0,-254,-36,0,0,-36,45373,699,0,46072,6419,99,0,6518,"September 30, 2019"
32 a,Airlines,10696,699,0,11395,1508,99,0,1607,-11,0,0,-11,-2,0,0,-2,-27,0,0,-27,-4,0,0,-4,11693,699,0,12392,1654,99,0,1753,"September 30, 2019"
32 b,Logistics,1726,0,0,1726,243,0,0,243,0,0,0,0,0,0,0,0,-12,0,0,-12,-2,0,0,-2,1741,0,0,1741,246,0,0,246,"September 30, 2019"
32 c,Marine Port & Services,16888,0,0,16888,2381,0,0,2381,-117,0,0,-117,-16,0,0,-16,-232,0,0,-232,-33,0,0,-33,18590,0,0,18590,2630,0,0,2630,"September 30, 2019"
32 d,Roads & Highways,1848,0,0,1848,261,0,0,261,0,0,0,0,0,0,0,0,13,0,0,13,2,0,0,2,1743,0,0,1743,247,0,0,247,"September 30, 2019"
32 e,Shipping,1018,0,0,1018,144,0,0,144,-2,0,0,-2,0,0,0,0,-29,0,0,-29,-4,0,0,-4,1069,0,0,1069,151,0,0,151,"September 30, 2019"
32 f,Surface Transportation,42,0,0,42,6,0,0,6,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,45,0,0,45,6,0,0,6,"September 30, 2019"
32 g,Transport Related Services,9203,0,0,9203,1297,0,0,1297,38,0,0,38,5,0,0,5,34,0,0,34,5,0,0,5,10493,0,0,10493,1484,0,0,1484,"September 30, 2019"
33,Utilities3,85610,4048,0,89658,12068,571,0,12639,-256,-111,0,-367,-36,-16,0,-52,-28,20,0,-8,-4,3,0,-1,84334,4061,0,88395,11931,575,0,12506,"September 30, 2019"
34,Sovereign,0,215302,0,215302,0,30350,0,30350,0,3255,0,3255,0,459,0,459,0,-4686,0,-4686,0,-663,0,-663,0,211159,0,211159,0,29873,0,29873,"September 30, 2019"
35,Others4,12114,152674,2961,167749,1708,21522,417,23647,-615,608,0,-7,-87,86,0,-1,7459,1607,0,9066,1055,227,0,1282,219222,153577,2961,375760,31014,21727,419,53160,"September 30, 2019"
,Grand Total,2758080,438828,12151,3209059,388798,61860,1713,452371,-2031,3872,5,1846,-286,546,1,261,9579,-4862,19,4736,1355,-688,3,670,2845384,434054,12265,3291703,402544,61407,1735,465686,"September 30, 2019"
