0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,ReportDate
19,Household & Personal Products,98473,0,0,98473,14746,0,0,14746,-183,0,0,-183,-27,0,0,-27,-694,0,0,-694,-103,0,0,-103,96366,0,0,96366,14270,0,0,14270,"May 15, 2018"
20,Insurance,8354,0,0,8354,1251,0,0,1251,280,0,0,280,42,0,0,42,279,0,0,279,41,0,0,41,8708,0,0,8708,1290,0,0,1290,"May 15, 2018"
21,Media,36965,340,0,37305,5535,51,0,5586,-438,0,0,-438,-66,0,0,-66,11,0,0,11,2,0,0,2,36194,339,0,36533,5360,50,0,5410,"May 15, 2018"
22,Metals & Mining,75797,676,0,76473,11350,101,0,11451,-1066,-2,0,-1068,-160,0,0,-160,-619,0,0,-619,-92,0,0,-92,74390,678,0,75068,11016,100,0,11116,"May 15, 2018"
23,Oil & Gas,210100,1957,0,212057,31461,293,0,31754,-147,-250,0,-397,-22,-37,0,-59,139,-38,0,101,21,-6,0,15,214122,1915,0,216037,31708,284,0,31992,"May 15, 2018"
24,Pharmaceuticals & Biotechnology,118580,0,0,118580,17757,0,0,17757,-552,0,0,-552,-83,0,0,-83,-281,0,0,-281,-42,0,0,-42,109906,0,0,109906,16275,0,0,16275,"May 15, 2018"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"May 15, 2018"
26,Realty,27579,489,0,28068,4130,73,0,4203,-52,0,0,-52,-8,0,0,-8,17,-30,0,-13,3,-4,0,-2,26131,522,0,26653,3870,77,0,3947,"May 15, 2018"
27,Retailing,26898,300,0,27198,4028,45,0,4073,283,0,0,283,42,0,0,42,-24,0,0,-24,-4,0,0,-4,25219,300,0,25519,3735,44,0,3779,"May 15, 2018"
28,Software & Services,324241,0,0,324241,48554,0,0,48554,1509,0,0,1509,226,0,0,226,934,0,0,934,138,0,0,138,316429,0,0,316429,46858,0,0,46858,"May 15, 2018"
29,Telecom Services,67250,2265,0,69515,10070,339,0,10409,-392,20,0,-372,-59,3,0,-56,-13,0,0,-13,-2,0,0,-2,62814,2265,0,65079,9302,335,0,9637,"May 15, 2018"
30,Telecommunications Equipment,320,0,0,320,48,0,0,48,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,294,44,0,0,44,"May 15, 2018"
31,"Textiles, Apparels & Accessories",45625,0,0,45625,6832,0,0,6832,-446,0,0,-446,-67,0,0,-67,-691,0,0,-691,-102,0,0,-102,43195,0,0,43195,6397,0,0,6397,"May 15, 2018"
32,Transportation,43262,699,0,43961,6478,105,0,6583,-39,-7,0,-46,-6,-1,0,-7,63,0,0,63,9,0,0,9,41989,699,0,42688,6218,104,0,6322,"May 15, 2018"
32 a,Airlines,8254,699,0,8953,1236,105,0,1341,218,0,0,218,33,0,0,33,-74,0,0,-74,-11,0,0,-11,6976,699,0,7675,1033,104,0,1137,"May 15, 2018"
32 b,Logistics,2249,0,0,2249,337,0,0,337,-59,0,0,-59,-9,0,0,-9,-19,0,0,-19,-3,0,0,-3,2065,0,0,2065,306,0,0,306,"May 15, 2018"
32 c,Marine Port & Services,17520,0,0,17520,2624,0,0,2624,-75,0,0,-75,-11,0,0,-11,240,0,0,240,36,0,0,36,17640,0,0,17640,2612,0,0,2612,"May 15, 2018"
32 d,Roads & Highways,5155,0,0,5155,772,0,0,772,-119,-7,0,-126,-18,-1,0,-19,0,0,0,0,0,0,0,0,4931,0,0,4931,730,0,0,730,"May 15, 2018"
32 e,Shipping,1615,0,0,1615,242,0,0,242,-8,0,0,-8,-1,0,0,-1,0,0,0,0,0,0,0,0,1529,0,0,1529,226,0,0,226,"May 15, 2018"
32 f,Surface Transportation,62,0,0,62,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,57,8,0,0,8,"May 15, 2018"
32 g,Transport Related Services,8407,0,0,8407,1259,0,0,1259,4,0,0,4,1,0,0,1,-85,0,0,-85,-13,0,0,-13,8790,0,0,8790,1302,0,0,1302,"May 15, 2018"
33,Utilities3,82295,6956,0,89251,12323,1042,0,13365,-417,-31,0,-448,-62,-5,0,-67,-260,-121,0,-381,-39,-18,0,-56,80470,6823,0,87293,11916,1010,0,12926,"May 15, 2018"
34,Sovereign,0,233792,0,233792,0,35009,0,35009,0,-9716,0,-9716,0,-1455,0,-1455,0,-5609,0,-5609,0,-831,0,-831,0,227970,0,227970,0,33759,0,33759,"May 15, 2018"
35,Others4,46961,126647,2656,176264,7032,18965,398,26395,-140,-3052,-14,-3206,-21,-457,-2,-492,16,-3853,-21,-3858,2,-571,-3,-571,45486,123978,2543,172007,6736,18359,377,25472,"May 15, 2018"
,Grand Total,2873629,442890,2656,3319175,430312,66321,398,497031,-4468,-13971,-14,-18453,-669,-2092,-2,-2763,-3514,-11260,-21,-14795,-521,-1668,-3,-2191,2833444,432596,2543,3268583,419591,64061,377,484028,"May 15, 2018"
