0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
6,Commercial Services & Supplies,28209,0,0,0,28209,3838,0,0,0,3838,86,0,0,0,86,12,0,0,0,12,-5,0,0,0,-5,-1,0,0,0,-1,30068,0,0,0,30068,4000,0,0,0,4000,"April 15, 2021"
7,Construction Materials,88136,499,200,0,88835,11990,68,27,0,12085,502,0,0,0,502,68,0,0,0,68,497,0,0,0,497,66,0,0,0,66,86407,499,200,0,87106,11495,66,27,0,11588,"April 15, 2021"
8,Consumer Durables,93769,0,0,0,93769,12757,0,0,0,12757,-332,0,0,0,-332,-45,0,0,0,-45,-152,0,0,0,-152,-20,0,0,0,-20,92810,0,0,0,92810,12347,0,0,0,12347,"April 15, 2021"
9,Diversified2,9351,1149,535,0,11035,1272,156,73,0,1501,-94,949,535,0,1390,-13,129,73,0,189,-67,0,0,0,-67,-9,0,0,0,-9,9425,1149,535,0,11109,1254,153,71,0,1478,"April 15, 2021"
10,Diversified Consumer Services,3202,0,0,0,3202,436,0,0,0,436,-27,0,0,0,-27,-4,0,0,0,-4,-25,0,0,0,-25,-3,0,0,0,-3,2845,0,0,0,2845,378,0,0,0,378,"April 15, 2021"
11,Food & Drugs Retailing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"April 15, 2021"
12,"Food, Beverages & Tobacco",111730,212,0,0,111942,15200,29,0,0,15229,1189,0,0,0,1189,162,0,0,0,162,329,0,0,0,329,44,0,0,0,44,109688,212,0,0,109900,14592,28,0,0,14620,"April 15, 2021"
13,Forest Materials,1359,335,79,0,1773,185,46,11,0,242,4,0,0,0,4,1,0,0,0,1,-7,0,0,0,-7,-1,0,0,0,-1,1302,335,79,0,1716,173,45,11,0,229,"April 15, 2021"
14,General Industrials,27069,55,0,0,27124,3683,7,0,0,3690,253,0,0,0,253,34,0,0,0,34,-35,0,0,0,-35,-5,0,0,0,-5,27133,55,0,0,27188,3610,7,0,0,3617,"April 15, 2021"
15,Hardware Technology & Equipment,43,0,0,0,43,6,0,0,0,6,-1,0,0,0,-1,0,0,0,0,0,-4,0,0,0,-4,0,0,0,0,0,39,0,0,0,39,5,0,0,0,5,"April 15, 2021"
16,Healthcare Equipment & Supplies,1054,0,0,0,1054,143,0,0,0,143,16,0,0,0,16,2,0,0,0,2,5,0,0,0,5,1,0,0,0,1,1144,0,0,0,1144,152,0,0,0,152,"April 15, 2021"
17,Healthcare Services,43132,0,0,0,43132,5868,0,0,0,5868,17,0,0,0,17,2,0,0,0,2,-116,0,0,0,-116,-15,0,0,0,-15,45186,0,0,0,45186,6011,0,0,0,6011,"April 15, 2021"
18,"Hotels, Restaurants & Tourism",22682,100,0,0,22782,3086,14,0,0,3100,72,0,0,0,72,10,0,0,0,10,-19,0,0,0,-19,-3,0,0,0,-3,21266,100,0,0,21366,2829,13,0,0,2842,"April 15, 2021"
19,Household & Personal Products,149554,0,0,0,149554,20346,0,0,0,20346,1335,0,0,0,1335,182,0,0,0,182,1463,0,0,0,1463,195,0,0,0,195,153635,0,0,0,153635,20438,0,0,0,20438,"April 15, 2021"
20,Insurance,99581,87,0,0,99668,13548,12,0,0,13560,-42,0,0,0,-42,-6,0,0,0,-6,256,0,0,0,256,34,0,0,0,34,100352,87,0,0,100439,13350,12,0,0,13362,"April 15, 2021"
21,Media,20701,52,230,0,20983,2816,7,31,0,2854,-242,0,0,0,-242,-33,0,0,0,-33,-165,0,0,0,-165,-22,0,0,0,-22,19618,53,230,0,19901,2610,7,31,0,2648,"April 15, 2021"
22,Metals & Mining,74858,539,70,0,75467,10184,73,9,0,10266,-649,0,0,0,-649,-88,0,0,0,-88,1417,-90,0,0,1327,188,-12,0,0,176,85339,449,72,0,85860,11353,60,10,0,11423,"April 15, 2021"
23,Oil & Gas,392757,2581,143,0,395481,53433,351,19,0,53803,-1288,0,0,0,-1288,-175,0,0,0,-175,-1631,-582,0,0,-2213,-217,-77,0,0,-294,384569,2218,143,0,386930,51160,295,19,0,51474,"April 15, 2021"
24,Pharmaceuticals & Biotechnology,152231,0,0,0,152231,20710,0,0,0,20710,-1051,0,0,0,-1051,-143,0,0,0,-143,435,0,0,0,435,58,0,0,0,58,161761,0,0,0,161761,21519,0,0,0,21519,"April 15, 2021"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"April 15, 2021"
26,Realty,41341,135,0,0,41476,5624,18,0,0,5642,3330,0,0,0,3330,453,0,0,0,453,-144,-1,0,0,-145,-19,0,0,0,-19,38541,26,106,0,38673,5127,3,14,0,5144,"April 15, 2021"
27,Retailing,57029,300,0,0,57329,7759,41,0,0,7800,-134,0,0,0,-134,-18,0,0,0,-18,-292,0,0,0,-292,-39,0,0,0,-39,58060,300,0,0,58360,7724,40,0,0,7764,"April 15, 2021"
28,Software & Services,554810,0,0,0,554810,75480,0,0,0,75480,-1189,0,0,0,-1189,-162,0,0,0,-162,-599,0,0,0,-599,-80,0,0,0,-80,557647,0,0,0,557647,74185,0,0,0,74185,"April 15, 2021"
29,Telecom Services,83312,322,0,0,83634,11334,44,0,0,11378,2818,-38,0,0,2780,383,-5,0,0,378,414,-27,0,0,387,55,-4,0,0,51,86894,297,0,0,87191,11560,40,0,0,11600,"April 15, 2021"
30,Telecommunications Equipment,103,0,0,0,103,14,0,0,0,14,10,0,0,0,10,1,0,0,0,1,-2,0,0,0,-2,0,0,0,0,0,97,0,0,0,97,13,0,0,0,13,"April 15, 2021"
31,"Textiles, Apparels & Accessories",44204,0,0,0,44204,6014,0,0,0,6014,685,0,0,0,685,93,0,0,0,93,11,0,0,0,11,1,0,0,0,1,44067,0,0,0,44067,5862,0,0,0,5862,"April 15, 2021"
32,Transportation,56275,849,2928,0,60052,7656,115,398,0,8169,257,0,0,0,257,35,0,0,0,35,-224,0,0,0,-224,-30,0,0,0,-30,57295,849,2928,0,61072,7622,113,390,0,8125,"April 15, 2021"
32 a,Airlines,11754,699,0,0,12453,1599,95,0,0,1694,523,0,0,0,523,71,0,0,0,71,261,0,0,0,261,35,0,0,0,35,11748,699,0,0,12447,1563,93,0,0,1656,"April 15, 2021"
32 b,Logistics,2299,0,0,0,2299,313,0,0,0,313,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2205,0,0,0,2205,293,0,0,0,293,"April 15, 2021"
32 c,Marine Port & Services,26575,150,0,0,26725,3615,20,0,0,3635,-529,0,0,0,-529,-72,0,0,0,-72,-708,0,0,0,-708,-94,0,0,0,-94,28064,150,0,0,28214,3733,20,0,0,3753,"April 15, 2021"
32 d,Roads & Highways,2298,0,2928,0,5226,313,0,398,0,711,-13,0,0,0,-13,-2,0,0,0,-2,7,0,0,0,7,1,0,0,0,1,2189,0,2928,0,5117,291,0,390,0,681,"April 15, 2021"
32 e,Shipping,1029,0,0,0,1029,140,0,0,0,140,4,0,0,0,4,1,0,0,0,1,30,0,0,0,30,4,0,0,0,4,997,0,0,0,997,133,0,0,0,133,"April 15, 2021"
32 f,Surface Transportation,36,0,0,0,36,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38,0,0,0,38,5,0,0,0,5,"April 15, 2021"
32 g,Transport Related Services,8797,0,0,0,8797,1197,0,0,0,1197,221,0,0,0,221,30,0,0,0,30,55,0,0,0,55,7,0,0,0,7,8497,0,0,0,8497,1130,0,0,0,1130,"April 15, 2021"
32 h,Airport Services,3488,0,0,0,3488,475,0,0,0,475,47,0,0,0,47,6,0,0,0,6,129,0,0,0,129,17,0,0,0,17,3558,0,0,0,3558,473,0,0,0,473,"April 15, 2021"
33,Utilities3,106322,1989,250,0,108561,14465,271,34,0,14770,109,-27,0,0,82,15,-4,0,0,11,259,0,0,0,259,34,0,0,0,34,105683,1990,250,0,107923,14059,265,33,0,14357,"April 15, 2021"
34,Sovereign,0,145284,3270,0,148554,0,19765,445,0,20210,0,4349,38,0,4387,0,592,5,0,597,0,-1644,-109,0,-1753,0,-219,-15,0,-234,0,144888,3159,0,148047,0,19275,420,0,19695,"April 15, 2021"
35,Others4,23684,89952,85467,25879,224982,3222,12238,11627,3521,30608,555,-1458,9241,-70,8268,76,-198,1257,-10,1125,269,1471,457,-35,2162,36,196,61,-5,288,22489,90884,86320,25040,224733,2992,12090,11483,3331,29896,"April 15, 2021"
,Grand Total,4059793,270951,106280,25879,4462903,552317,36862,14459,3521,607159,7122,3529,10162,-70,20743,969,480,1383,-10,2822,-3830,-1007,520,-35,-4352,-510,-134,69,-5,-580,4036149,271350,107159,25040,4439698,536937,36098,14256,3331,590622,"April 15, 2021"
