0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,ReportDate
7,Consumer Services,288542,930,50,0,0,0,0,0,0,0,0,289522,33756,109,6,0,0,0,0,0,0,0,0,33871,-1731,0,0,0,0,0,0,0,0,0,0,-1731,-203,0,0,0,0,0,0,0,0,0,0,-203,-1461,0,0,0,0,0,0,0,0,0,0,-1461,-170,0,0,0,0,0,0,0,0,0,0,-170,289708,930,50,0,0,0,0,0,0,0,0,290688,33649,108,6,0,0,0,0,0,0,0,0,33763,"June 15,2025"
8,Diversified,4763,179,0,0,0,0,0,0,0,0,0,4942,557,21,0,0,0,0,0,0,0,0,0,578,-111,0,0,0,0,0,0,0,0,0,0,-111,-13,0,0,0,0,0,0,0,0,0,0,-13,-353,0,0,0,0,0,0,0,0,0,0,-353,-41,0,0,0,0,0,0,0,0,0,0,-41,4652,179,0,0,0,0,0,0,0,0,0,4831,540,21,0,0,0,0,0,0,0,0,0,561,"June 15,2025"
9,Fast Moving Consumer Goods,386868,104,285,0,0,0,0,0,0,0,0,387257,45259,12,33,0,0,0,0,0,0,0,0,45304,1872,0,0,0,0,0,0,0,0,0,0,1872,219,0,0,0,0,0,0,0,0,0,0,219,-3626,0,0,0,0,0,0,0,0,0,0,-3626,-421,0,0,0,0,0,0,0,0,0,0,-421,377744,104,285,0,0,0,0,0,0,0,0,378133,43874,12,33,0,0,0,0,0,0,0,0,43919,"June 15,2025"
10,Financial Services,2257620,16684,15437,0,0,0,0,0,0,480,0,2290221,264118,1952,1806,0,0,0,0,0,0,56,0,267932,-700,660,1009,0,0,0,0,0,0,0,0,969,-82,77,118,0,0,0,0,0,0,0,0,113,4685,-700,-740,0,0,0,0,0,0,-10,0,3235,544,-81,-86,0,0,0,0,0,0,-1,0,376,2137234,16109,14966,0,0,0,0,0,0,470,0,2168779,248233,1871,1738,0,0,0,0,0,0,55,0,251897,"June 15,2025"
11,Forest Materials,3448,484,0,0,0,0,0,0,0,0,0,3932,403,57,0,0,0,0,0,0,0,0,0,460,21,-10,0,0,0,0,0,0,0,0,0,11,2,-1,0,0,0,0,0,0,0,0,0,1,-15,0,0,0,0,0,0,0,0,0,0,-15,-2,0,0,0,0,0,0,0,0,0,0,-2,3734,484,0,0,0,0,0,0,0,0,0,4218,434,56,0,0,0,0,0,0,0,0,0,490,"June 15,2025"
12,Healthcare,468729,477,1300,0,0,0,0,0,0,0,0,470506,54836,56,152,0,0,0,0,0,0,0,0,55044,-2008,0,0,0,0,0,0,0,0,0,0,-2008,-235,0,0,0,0,0,0,0,0,0,0,-235,39,0,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,5,485293,460,1300,0,0,0,0,0,0,0,0,487053,56365,53,151,0,0,0,0,0,0,0,0,56569,"June 15,2025"
13,Information Technology,587238,0,0,0,0,0,0,0,0,0,0,587238,68701,0,0,0,0,0,0,0,0,0,0,68701,-2725,0,0,0,0,0,0,0,0,0,0,-2725,-319,0,0,0,0,0,0,0,0,0,0,-319,-1713,0,0,0,0,0,0,0,0,0,0,-1713,-199,0,0,0,0,0,0,0,0,0,0,-199,599627,0,0,0,0,0,0,0,0,0,0,599627,69645,0,0,0,0,0,0,0,0,0,0,69645,"June 15,2025"
14,"Media, Entertainment & Publication",13236,0,0,0,0,0,0,0,0,0,0,13236,1549,0,0,0,0,0,0,0,0,0,0,1549,45,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,0,5,108,0,0,0,0,0,0,0,0,0,0,108,13,0,0,0,0,0,0,0,0,0,0,13,13534,0,0,0,0,0,0,0,0,0,0,13534,1572,0,0,0,0,0,0,0,0,0,0,1572,"June 15,2025"
15,Metals & Mining,197119,110,1250,0,0,0,0,0,0,0,0,198479,23061,13,146,0,0,0,0,0,0,0,0,23220,-34,-5,0,0,0,0,0,0,0,0,0,-39,-4,-1,0,0,0,0,0,0,0,0,0,-5,-558,100,0,0,0,0,0,0,0,0,0,-458,-65,12,0,0,0,0,0,0,0,0,0,-53,196666,211,1250,0,0,0,0,0,0,0,0,198127,22842,25,145,0,0,0,0,0,0,0,0,23012,"June 15,2025"
16,"Oil, Gas & Consumable Fuels",514852,697,0,0,0,0,0,0,0,0,0,515549,60232,82,0,0,0,0,0,0,0,0,0,60314,390,0,0,0,0,0,0,0,0,0,0,390,46,0,0,0,0,0,0,0,0,0,0,46,1199,-278,0,0,0,0,0,0,0,0,0,921,139,-32,0,0,0,0,0,0,0,0,0,107,515705,422,0,0,0,0,0,0,0,0,0,516127,59897,49,0,0,0,0,0,0,0,0,0,59946,"June 15,2025"
17,Power,245918,3477,5,0,5404,0,0,0,0,0,0,254804,28770,407,1,0,632,0,0,0,0,0,0,29810,-1774,0,0,0,-18,0,0,0,0,0,0,-1792,-208,0,0,0,-2,0,0,0,0,0,0,-210,-3120,0,-5,0,-28,0,0,0,0,0,0,-3153,-362,0,-1,0,-3,0,0,0,0,0,0,-366,243253,3477,0,0,5637,0,0,0,0,0,0,252367,28253,404,0,0,655,0,0,0,0,0,0,29312,"June 15,2025"
18,Realty,147493,980,1040,0,23377,0,0,0,0,0,0,172890,17255,115,122,0,2735,0,0,0,0,0,0,20227,-822,0,0,0,-668,0,0,0,0,0,0,-1490,-96,0,0,0,-78,0,0,0,0,0,0,-174,431,-2,0,0,109,0,0,0,0,0,0,538,50,0,0,0,13,0,0,0,0,0,0,63,156167,979,1033,0,24329,0,0,0,0,0,0,182508,18138,114,120,0,2826,0,0,0,0,0,0,21198,"June 15,2025"
19,Services,161268,3455,2874,0,3383,0,0,0,0,0,0,170980,18867,404,336,0,396,0,0,0,0,0,0,20003,6210,0,0,0,-7,0,0,0,0,0,0,6203,727,0,0,0,-1,0,0,0,0,0,0,726,403,0,0,0,0,0,0,0,0,0,0,403,47,0,0,0,0,0,0,0,0,0,0,47,161120,3455,2874,0,3445,0,0,0,0,0,0,170894,18714,401,334,0,400,0,0,0,0,0,0,19849,"June 15,2025"
20,Telecommunication,338241,121,7900,0,11935,0,0,0,0,0,0,358197,39571,14,924,0,1396,0,0,0,0,0,0,41905,7052,0,0,0,0,0,0,0,0,0,0,7052,825,0,0,0,0,0,0,0,0,0,0,825,-887,0,0,0,0,0,0,0,0,0,0,-887,-103,0,0,0,0,0,0,0,0,0,0,-103,333911,121,7900,0,12096,0,0,0,0,0,0,354028,38783,14,918,0,1405,0,0,0,0,0,0,41120,"June 15,2025"
21,Textiles,24946,460,0,0,0,0,0,0,0,0,0,25406,2918,54,0,0,0,0,0,0,0,0,0,2972,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,209,24,0,0,0,0,0,0,0,0,0,0,24,24798,460,0,0,0,0,0,0,0,0,0,25258,2880,53,0,0,0,0,0,0,0,0,0,2933,"June 15,2025"
22,Utilities,2668,78,0,0,0,0,0,0,0,0,0,2746,312,9,0,0,0,0,0,0,0,0,0,321,16,-6,0,0,0,0,0,0,0,0,0,10,2,-1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2582,78,0,0,0,0,0,0,0,0,0,2660,300,9,0,0,0,0,0,0,0,0,0,309,"June 15,2025"
23,Sovereign,0,54686,460,267856,0,0,0,0,0,0,0,323002,0,6398,54,31336,0,0,0,0,0,0,0,37788,0,-3572,-295,-7883,0,0,0,0,0,0,0,-11750,0,-418,-35,-922,0,0,0,0,0,0,0,-1375,0,1319,36,-13221,0,0,0,0,0,0,0,-11866,0,153,4,-1536,0,0,0,0,0,0,0,-1379,0,55830,447,252524,0,0,0,0,0,0,0,308801,0,6484,52,29330,0,0,0,0,0,0,0,35866,"June 15,2025"
24,Others,52539,98012,129330,0,9605,5904,1893,256,0,2796,25,300360,6147,11466,15130,0,1124,691,221,30,0,327,3,35139,-540,28564,9,0,0,99,1,63,0,22,0,28218,-63,3342,1,0,0,12,0,7,0,3,0,3302,-348,-7757,-5812,0,0,258,67,-4,0,26,0,-13570,-40,-901,-675,0,0,30,8,0,0,3,0,-1575,179804,91065,131869,0,9605,6281,1922,252,0,2937,25,423760,20884,10577,15316,0,1116,730,223,29,0,341,3,49219,"June 15,2025"
,Grand Total,7126360,182936,160713,267856,53811,5904,1893,256,0,3276,25,7803030,833709,21402,18802,31336,6295,691,221,30,0,383,3,912872,6987,25627,723,-7883,-693,99,1,63,0,21,0,24945,817,2998,85,-922,-81,12,0,7,0,3,0,2919,-5402,-7322,-6521,-13221,81,258,67,-4,0,16,0,-32048,-627,-850,-757,-1536,9,30,8,0,0,2,0,-3721,7151924,176360,162756,252524,55202,6281,1922,252,0,3408,25,7810654,830673,20484,18904,29330,6412,730,223,29,0,396,3,907184,"June 15,2025"
