0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
6,Commercial Services & Supplies,14398,0,0,0,14398,1971,0,0,0,1971,19,0,0,0,19,3,0,0,0,3,-11,0,0,0,-11,-2,0,0,0,-2,15596,0,0,0,15596,2136,0,0,0,2136,"January 15, 2021"
7,Construction Materials,65068,229,200,0,65497,8907,31,27,0,8965,1105,-125,0,0,980,151,-17,0,0,134,902,0,0,0,902,124,0,0,0,124,69233,229,200,0,69662,9481,31,27,0,9539,"January 15, 2021"
8,Consumer Durables,92619,0,0,0,92619,12678,0,0,0,12678,653,0,0,0,653,89,0,0,0,89,-213,0,0,0,-213,-29,0,0,0,-29,90588,0,0,0,90588,12405,0,0,0,12405,"January 15, 2021"
9,Diversified2,8982,200,0,0,9182,1229,27,0,0,1256,38,0,0,0,38,5,0,0,0,5,15,0,0,0,15,2,0,0,0,2,9406,200,0,0,9606,1288,27,0,0,1315,"January 15, 2021"
10,Diversified Consumer Services,2612,0,0,0,2612,358,0,0,0,358,-2,0,0,0,-2,0,0,0,0,0,-11,0,0,0,-11,-2,0,0,0,-2,2607,0,0,0,2607,357,0,0,0,357,"January 15, 2021"
11,Food & Drugs Retailing,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"January 15, 2021"
12,"Food, Beverages & Tobacco",112023,214,0,0,112237,15334,29,0,0,15363,814,0,0,0,814,111,0,0,0,111,320,0,0,0,320,44,0,0,0,44,114748,214,0,0,114962,15714,29,0,0,15743,"January 15, 2021"
13,Forest Materials,1234,434,0,0,1668,169,59,0,0,228,-8,0,0,0,-8,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1332,434,0,0,1766,182,59,0,0,241,"January 15, 2021"
14,General Industrials,22487,55,0,0,22542,3078,8,0,0,3086,99,0,0,0,99,14,0,0,0,14,372,0,0,0,372,51,0,0,0,51,23988,55,0,0,24043,3285,8,0,0,3293,"January 15, 2021"
15,Hardware Technology & Equipment,43,0,0,0,43,6,0,0,0,6,-2,0,0,0,-2,0,0,0,0,0,-8,0,0,0,-8,-1,0,0,0,-1,40,0,0,0,40,5,0,0,0,5,"January 15, 2021"
16,Healthcare Equipment & Supplies,170,0,0,0,170,23,0,0,0,23,-2,0,0,0,-2,0,0,0,0,0,-4,0,0,0,-4,-1,0,0,0,-1,169,0,0,0,169,23,0,0,0,23,"January 15, 2021"
17,Healthcare Services,33952,0,0,0,33952,4647,0,0,0,4647,381,0,0,0,381,52,0,0,0,52,285,0,0,0,285,39,0,0,0,39,36469,0,0,0,36469,4994,0,0,0,4994,"January 15, 2021"
18,"Hotels, Restaurants & Tourism",21394,100,0,0,21494,2929,14,0,0,2943,-139,-4,0,0,-143,-19,0,0,0,-19,140,0,0,0,140,19,0,0,0,19,21283,100,0,0,21383,2915,14,0,0,2929,"January 15, 2021"
19,Household & Personal Products,145962,0,0,0,145962,19980,0,0,0,19980,647,0,0,0,647,89,0,0,0,89,1042,0,0,0,1042,143,0,0,0,143,147513,0,0,0,147513,20201,0,0,0,20201,"January 15, 2021"
20,Insurance,94315,80,0,0,94395,12910,11,0,0,12921,626,0,0,0,626,86,0,0,0,86,907,0,0,0,907,124,0,0,0,124,97514,80,0,0,97594,13354,11,0,0,13365,"January 15, 2021"
21,Media,20956,110,0,0,21066,2869,15,0,0,2884,524,0,0,0,524,72,0,0,0,72,-21,0,0,0,-21,-3,0,0,0,-3,21238,109,0,0,21347,2908,15,0,0,2923,"January 15, 2021"
22,Metals & Mining,56559,315,69,0,56943,7742,43,9,0,7794,293,-5,-10,0,278,40,-1,-1,0,38,1986,-67,0,0,1919,272,-9,0,0,263,61699,247,71,0,62017,8449,34,10,0,8493,"January 15, 2021"
23,Oil & Gas,368353,2667,55,0,371075,50422,365,8,0,50795,382,0,0,0,382,52,0,0,0,52,-842,18,0,0,-824,-115,3,0,0,-112,362631,2685,55,0,365371,49659,368,8,0,50035,"January 15, 2021"
24,Pharmaceuticals & Biotechnology,164256,0,0,0,164256,22484,0,0,0,22484,1462,0,0,0,1462,200,0,0,0,200,996,0,0,0,996,136,0,0,0,136,166625,0,0,0,166625,22818,0,0,0,22818,"January 15, 2021"
25,Real Estate Investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"January 15, 2021"
26,Realty,35275,103,0,0,35378,4829,14,0,0,4843,185,0,0,0,185,25,0,0,0,25,114,-2,0,0,112,16,0,0,0,16,37690,101,0,0,37791,5161,14,0,0,5175,"January 15, 2021"
27,Retailing,56567,150,0,0,56717,7743,21,0,0,7764,241,0,0,0,241,33,0,0,0,33,285,0,0,0,285,39,0,0,0,39,58436,150,0,0,58586,8002,21,0,0,8023,"January 15, 2021"
28,Software & Services,505607,0,0,0,505607,69210,0,0,0,69210,2378,0,0,0,2378,326,0,0,0,326,825,0,0,0,825,113,0,0,0,113,555587,0,0,0,555587,76083,0,0,0,76083,"January 15, 2021"
29,Telecom Services,76235,420,0,0,76655,10435,57,0,0,10492,231,25,0,0,256,32,3,0,0,35,1804,51,0,0,1855,247,7,0,0,254,90142,470,0,0,90612,12344,64,0,0,12408,"January 15, 2021"
30,Telecommunications Equipment,86,0,0,0,86,12,0,0,0,12,1,0,0,0,1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,105,0,0,0,105,14,0,0,0,14,"January 15, 2021"
31,"Textiles, Apparels & Accessories",42828,0,0,0,42828,5863,0,0,0,5863,384,0,0,0,384,53,0,0,0,53,-47,0,0,0,-47,-6,0,0,0,-6,41718,0,0,0,41718,5713,0,0,0,5713,"January 15, 2021"
32,Transportation,43448,799,750,0,44997,5947,109,103,0,6159,85,51,0,0,136,12,7,0,0,19,509,0,0,0,509,70,0,0,0,70,45494,799,750,0,47043,6230,109,103,0,6442,"January 15, 2021"
32 a,Airlines,11658,699,0,0,12357,1596,96,0,0,1692,94,0,0,0,94,13,0,0,0,13,6,0,0,0,6,1,0,0,0,1,11053,699,0,0,11752,1514,96,0,0,1610,"January 15, 2021"
32 b,Logistics,1746,0,0,0,1746,239,0,0,0,239,5,0,0,0,5,1,0,0,0,1,-8,0,0,0,-8,-1,0,0,0,-1,1733,0,0,0,1733,237,0,0,0,237,"January 15, 2021"
32 c,Marine Port & Services,18355,100,0,0,18455,2513,14,0,0,2527,-118,51,0,0,-67,-16,7,0,0,-9,311,0,0,0,311,43,0,0,0,43,20196,100,0,0,20296,2766,14,0,0,2780,"January 15, 2021"
32 d,Roads & Highways,1539,0,750,0,2289,211,0,103,0,314,2,0,0,0,2,0,0,0,0,0,217,0,0,0,217,30,0,0,0,30,1810,0,750,0,2560,248,0,103,0,351,"January 15, 2021"
32 e,Shipping,972,0,0,0,972,133,0,0,0,133,-2,0,0,0,-2,0,0,0,0,0,6,0,0,0,6,1,0,0,0,1,1013,0,0,0,1013,139,0,0,0,139,"January 15, 2021"
32 f,Surface Transportation,31,0,0,0,31,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,4,0,0,0,4,"January 15, 2021"
32 g,Transport Related Services,5684,0,0,0,5684,778,0,0,0,778,-29,0,0,0,-29,-4,0,0,0,-4,-27,0,0,0,-27,-4,0,0,0,-4,6100,0,0,0,6100,835,0,0,0,835,"January 15, 2021"
32 h,Airport Services,3462,0,0,0,3462,474,0,0,0,474,132,0,0,0,132,18,0,0,0,18,4,0,0,0,4,1,0,0,0,1,3559,0,0,0,3559,487,0,0,0,487,"January 15, 2021"
33,Utilities3,82502,2247,250,0,84999,11293,308,34,0,11635,425,-5,0,0,420,58,-1,0,0,57,1608,-55,0,0,1553,220,-8,0,0,212,89070,2196,250,0,91516,12197,301,34,0,12532,"January 15, 2021"
34,Sovereign,0,155964,3207,0,159171,0,21349,439,0,21788,0,-3351,-455,0,-3806,0,-459,-62,0,-521,0,-2042,-29,0,-2071,0,-280,-4,0,-284,0,155075,3200,0,158275,0,21236,438,0,21674,"January 15, 2021"
35,Others4,22465,97972,69577,11220,201234,3075,13411,9524,1536,27546,2484,1571,4427,2414,10896,340,215,606,330,1491,-42,-44,-872,-3,-961,-6,-6,-119,0,-131,22442,97060,69906,11409,200817,3073,13292,9573,1562,27500,"January 15, 2021"
,Grand Total,3779025,289144,88116,25929,4182214,517295,39580,12062,3549,572486,20118,-1957,2032,2316,22509,2754,-268,278,317,3081,18490,-2192,-1432,-28,14838,2532,-300,-196,-4,2032,3924626,287067,88135,26689,4326517,537441,39311,12069,3655,592476,"January 15, 2021"
