0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
9,Fast Moving Consumer Goods,370221,156,128,0,370505,44779,19,15,0,44813,1571,0,0,0,1571,190,0,0,0,190,810,0,0,0,810,99,0,0,0,99,360501,156,128,0,360785,43858,19,16,0,43893,"June 15, 2023"
10,Financial Services,1646306,17264,7392,0,1670962,199124,2088,894,0,202106,9289,723,548,0,10560,1123,87,66,0,1276,5523,-131,139,0,5531,672,-16,17,0,673,1643927,17098,7524,0,1668549,199995,2080,915,0,202990,"June 15, 2023"
11,Forest Materials,2044,400,0,0,2444,247,48,0,0,295,-4,-10,0,0,-14,0,-1,0,0,-1,-15,0,0,0,-15,-2,0,0,0,-2,1995,400,0,0,2395,243,49,0,0,292,"June 15, 2023"
12,Healthcare,245375,406,0,0,245781,29679,49,0,0,29728,912,-33,0,0,879,110,-4,0,0,106,1233,0,0,0,1233,150,0,0,0,150,261029,406,0,0,261435,31756,49,0,0,31805,"June 15, 2023"
13,Information Technology,487869,0,340,0,488209,59009,0,41,0,59050,-746,0,0,0,-746,-90,0,0,0,-90,-3139,0,0,0,-3139,-382,0,0,0,-382,476913,0,340,0,477253,58020,0,41,0,58061,"June 15, 2023"
14,"Media, Entertainment & Publication",16096,0,135,0,16231,1947,0,16,0,1963,-384,0,0,0,-384,-46,0,0,0,-46,-220,0,0,0,-220,-27,0,0,0,-27,15982,0,135,0,16117,1944,0,16,0,1960,"June 15, 2023"
15,Metals & Mining,150237,16,1512,0,151765,18172,2,183,0,18357,-942,0,0,0,-942,-114,0,0,0,-114,-2243,0,0,0,-2243,-273,0,0,0,-273,153785,16,1512,0,155313,18709,2,184,0,18895,"June 15, 2023"
16,"Oil, Gas & Consumable Fuels",476503,321,285,0,477109,57634,39,34,0,57707,410,20,0,0,430,50,2,0,0,52,-919,0,0,0,-919,-112,0,0,0,-112,487424,321,285,0,488030,59299,39,35,0,59373,"June 15, 2023"
17,Power,152006,2186,205,7410,161807,18385,264,25,896,19570,-479,-19,0,-27,-525,-58,-2,0,-3,-63,-968,0,0,-21,-989,-118,0,0,-3,-121,158417,2186,205,7391,168199,19273,266,25,899,20463,"June 15, 2023"
18,Realty,58352,126,510,15934,74922,7058,15,62,1927,9062,453,0,0,-104,349,55,0,0,-13,42,545,-1,-30,-640,-126,66,0,-4,-78,-16,69694,125,480,15073,85372,8479,15,58,1834,10386,"June 15, 2023"
19,Services,87557,150,0,2762,90469,10590,18,0,334,10942,-366,0,0,-3,-369,-44,0,0,0,-44,-313,0,0,-1,-314,-38,0,0,0,-38,89825,150,0,4084,94059,10928,18,0,497,11443,"June 15, 2023"
20,Telecommunication,127474,162,0,0,127636,15418,20,0,0,15438,190,0,0,0,190,23,0,0,0,23,339,0,0,0,339,41,0,0,0,41,127033,162,0,0,127195,15454,20,0,0,15474,"June 15, 2023"
21,Textiles,16706,342,0,0,17048,2021,41,0,0,2062,-109,0,0,0,-109,-13,0,0,0,-13,-107,0,0,0,-107,-13,0,0,0,-13,17093,342,0,0,17435,2079,42,0,0,2121,"June 15, 2023"
22,Utilities,707,0,0,0,707,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,744,0,0,0,744,91,0,0,0,91,"June 15, 2023"
23,Sovereign,0,149349,3541,0,152891,0,18064,428,0,18492,0,4041,-710,0,3331,0,489,-86,0,403,0,494,96,0,590,0,60,12,0,72,0,149631,3654,0,153285,0,18204,445,0,18649,"June 15, 2023"
24,Others,11277,68996,125750,4237,210261,1364,8346,15209,513,25432,231,-338,1401,0,1294,28,-41,169,0,156,416,674,718,986,2794,51,82,87,120,340,23392,68515,128070,4237,224214,2846,8335,15581,516,27278,"June 15, 2023"
,Grand Total,4879628,242399,143374,30344,5295745,590202,29319,17341,3670,640532,19099,4359,1287,-134,24611,2310,527,156,-16,2977,13124,972,923,324,15343,1597,118,112,39,1866,4974456,241947,145911,30786,5393100,605178,29435,17751,3745,656109,"June 15, 2023"
