0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,3825,191,0,0,4016,460,23,0,0,483,-17,0,0,0,-17,-2,0,0,0,-2,-37,0,0,0,-37,-4,0,0,0,-4,3853,191,0,0,4044,464,23,0,0,487,"September 30, 2023"
9,Fast Moving Consumer Goods,381633,144,128,0,381905,45949,17,15,0,45981,-651,0,0,0,-651,-78,0,0,0,-78,-1140,0,0,0,-1140,-137,0,0,0,-137,378489,144,0,0,378633,45569,17,0,0,45586,"September 30, 2023"
10,Financial Services,1839105,17640,5866,0,1862611,221430,2124,706,0,224260,6410,-489,-245,0,5676,772,-59,-30,0,683,-3549,-40,-295,0,-3884,-427,-5,-35,0,-467,1774155,17543,5578,0,1797276,213604,2112,672,0,216388,"September 30, 2023"
11,Forest Materials,2532,495,0,0,3027,305,60,0,0,365,58,0,0,0,58,7,0,0,0,7,57,0,0,0,57,7,0,0,0,7,2607,495,0,0,3102,314,60,0,0,374,"September 30, 2023"
12,Healthcare,295769,406,0,0,296175,35611,49,0,0,35660,411,0,0,0,411,49,0,0,0,49,-134,0,0,0,-134,-16,0,0,0,-16,296757,406,0,0,297163,35729,49,0,0,35778,"September 30, 2023"
13,Information Technology,555824,0,385,0,556209,66922,0,46,0,66968,1438,0,0,0,1438,173,0,0,0,173,448,0,0,0,448,54,0,0,0,54,533829,0,385,0,534214,64272,0,46,0,64318,"September 30, 2023"
14,"Media, Entertainment & Publication",21324,0,115,0,21439,2567,0,14,0,2581,-246,0,0,0,-246,-30,0,0,0,-30,-153,0,0,0,-153,-18,0,0,0,-18,20687,0,115,0,20802,2491,0,14,0,2505,"September 30, 2023"
15,Metals & Mining,164687,21,1512,0,166220,19828,2,182,0,20012,-4556,0,0,0,-4556,-549,0,0,0,-549,-500,0,0,0,-500,-60,0,0,0,-60,159296,21,1500,0,160817,19179,2,181,0,19362,"September 30, 2023"
16,"Oil, Gas & Consumable Fuels",480491,395,0,0,480886,57852,48,0,0,57900,-2687,0,-50,0,-2737,-324,0,-6,0,-330,-2544,0,0,0,-2544,-306,0,0,0,-306,461509,394,0,0,461903,55565,47,0,0,55612,"September 30, 2023"
17,Power,184077,3722,205,7118,195122,22163,448,25,857,23493,-4153,-100,0,-26,-4279,-500,-12,0,-3,-515,-5578,-5,0,-1,-5584,-672,-1,0,0,-673,195336,3717,205,7039,206297,23518,448,25,847,24838,"September 30, 2023"
18,Realty,81577,124,670,13380,95751,9822,15,81,1611,11529,789,0,-29,32,792,95,0,-3,4,96,-26,0,0,-102,-128,-3,0,0,-12,-15,80489,124,670,13057,94340,9691,15,81,1572,11359,"September 30, 2023"
19,Services,93819,1022,0,4092,98933,11296,123,0,493,11912,-3706,-150,0,8,-3848,-446,-18,0,1,-463,-695,0,0,3,-692,-84,0,0,0,-84,91973,1022,0,4065,97060,11073,123,0,489,11685,"September 30, 2023"
20,Telecommunication,146164,203,0,3984,150351,17598,24,0,480,18102,-1204,-50,0,50,-1204,-145,-6,0,6,-145,735,0,0,0,735,89,0,0,0,89,145857,203,0,3885,149945,17561,24,0,468,18053,"September 30, 2023"
21,Textiles,19323,363,0,0,19686,2327,44,0,0,2371,-55,0,0,0,-55,-7,0,0,0,-7,57,0,0,0,57,7,0,0,0,7,18652,363,0,0,19015,2246,44,0,0,2290,"September 30, 2023"
22,Utilities,793,100,0,0,893,96,12,0,0,108,-32,0,0,0,-32,-4,0,0,0,-4,74,0,0,0,74,9,0,0,0,9,886,100,0,0,986,107,12,0,0,119,"September 30, 2023"
23,Sovereign,0,159065,1508,0,160573,0,19152,182,0,19334,0,2631,151,0,2782,0,317,18,0,335,0,-921,-126,0,-1047,0,-111,-15,0,-126,0,157457,1308,0,158765,0,18957,157,0,19114,"September 30, 2023"
24,Others,32855,71639,133161,4561,242216,3956,8625,16033,549,29163,432,-549,-113,0,-230,52,-66,-14,0,-28,1016,-117,760,0,1659,122,-14,92,0,200,16233,71238,134700,4561,226732,1954,8577,16218,549,27298,"September 30, 2023"
,Grand Total,5533884,258515,147199,33136,5972734,666286,31126,17723,3990,719125,-4768,2022,-286,64,-2968,-574,243,-34,8,-357,-9999,-1084,340,-99,-10842,-1204,-130,41,-12,-1305,5408654,256389,148110,32607,5845760,651190,30869,17832,3926,703817,"September 30, 2023"
