0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
6,Commercial Services & Supplies,39956,0,0,0,39956,5330,0,0,0,5330,-146,0,0,0,-146,-20,0,0,0,-20,-23,-200,0,0,-223,-3,-26,0,0,-29,40629,0,0,0,40629,5370,0,0,0,5370,"February 15, 2022"
7,Construction Materials,90271,1202,795,0,92268,12041,160,106,0,12307,-750,0,0,0,-750,-100,0,0,0,-100,-8,0,0,0,-8,-1,0,0,0,-1,89911,1202,795,0,91908,11883,159,105,0,12147,"February 15, 2022"
8,Consumer Durables,132957,0,0,0,132957,17735,0,0,0,17735,-1983,0,0,0,-1983,-264,0,0,0,-264,-481,0,0,0,-481,-64,0,0,0,-64,132628,0,0,0,132628,17529,0,0,0,17529,"February 15, 2022"
9,Diversified2,14881,0,0,0,14881,1985,0,0,0,1985,-6,0,0,0,-6,-1,0,0,0,-1,296,0,0,0,296,39,0,0,0,39,15543,0,0,0,15543,2054,0,0,0,2054,"February 15, 2022"
10,Diversified Consumer Services,6985,0,0,0,6985,932,0,0,0,932,-12,0,0,0,-12,-2,0,0,0,-2,-84,0,0,0,-84,-11,0,0,0,-11,6343,0,0,0,6343,838,0,0,0,838,"February 15, 2022"
11,Food & Drugs Retailing,433,0,0,0,433,58,0,0,0,58,-13,0,0,0,-13,-2,0,0,0,-2,-34,0,0,0,-34,-5,0,0,0,-5,392,0,0,0,392,52,0,0,0,52,"February 15, 2022"
12,"Food, Beverages & Tobacco",121968,587,220,0,122775,16270,78,29,0,16377,87,0,0,0,87,12,0,0,0,12,63,-25,0,0,38,8,-3,0,0,5,120466,562,220,0,121248,15922,74,29,0,16025,"February 15, 2022"
13,Forest Materials,2237,450,0,0,2687,298,60,0,0,358,18,0,-79,0,-61,2,0,-11,0,-9,45,0,0,0,45,6,0,0,0,6,2195,450,0,0,2645,290,59,0,0,349,"February 15, 2022"
14,General Industrials,38862,55,0,0,38917,5184,7,0,0,5191,-187,0,0,0,-187,-25,0,0,0,-25,-308,0,0,0,-308,-41,0,0,0,-41,36649,55,0,0,36704,4844,7,0,0,4851,"February 15, 2022"
15,Hardware Technology & Equipment,96,0,0,0,96,13,0,0,0,13,-3,0,0,0,-3,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,87,0,0,0,87,12,0,0,0,12,"February 15, 2022"
16,Healthcare Equipment & Supplies,1805,0,0,0,1805,241,0,0,0,241,-4,0,0,0,-4,-1,0,0,0,-1,19,0,0,0,19,3,0,0,0,3,1563,0,0,0,1563,207,0,0,0,207,"February 15, 2022"
17,Healthcare Services,58816,0,0,0,58816,7845,0,0,0,7845,-1938,0,0,0,-1938,-259,0,0,0,-259,-163,0,0,0,-163,-22,0,0,0,-22,58672,0,0,0,58672,7755,0,0,0,7755,"February 15, 2022"
18,"Hotels, Restaurants & Tourism",34225,100,100,0,34425,4565,13,13,0,4591,-632,0,0,0,-632,-84,0,0,0,-84,-798,0,25,0,-773,-106,0,3,0,-103,31785,100,125,0,32010,4201,13,16,0,4230,"February 15, 2022"
19,Household & Personal Products,149290,0,0,0,149290,19914,0,0,0,19914,-800,0,0,0,-800,-107,0,0,0,-107,-962,0,0,0,-962,-127,0,0,0,-127,148630,0,0,0,148630,19644,0,0,0,19644,"February 15, 2022"
20,Insurance,113983,95,0,0,114078,15204,13,0,0,15217,-805,0,0,0,-805,-107,0,0,0,-107,-1496,0,0,0,-1496,-198,0,0,0,-198,103454,95,0,0,103549,13673,13,0,0,13686,"February 15, 2022"
21,Media,21637,56,165,0,21858,2886,7,22,0,2915,-192,0,0,0,-192,-26,0,0,0,-26,-518,0,0,0,-518,-68,0,0,0,-68,20238,56,165,0,20459,2675,7,22,0,2704,"February 15, 2022"
22,Metals & Mining,101487,280,0,0,101767,13538,37,0,0,13575,1028,-46,0,0,982,137,-6,0,0,131,1696,0,0,0,1696,224,0,0,0,224,111365,280,0,0,111645,14719,37,0,0,14756,"February 15, 2022"
23,Oil & Gas,499576,621,843,0,501040,66639,83,112,0,66834,-1736,0,262,0,-1474,-232,0,35,0,-197,-2091,0,-306,0,-2397,-276,0,-40,0,-316,496673,621,538,0,497832,65644,82,71,0,65797,"February 15, 2022"
24,Pharmaceuticals & Biotechnology,156935,0,0,0,156935,20934,0,0,0,20934,-1352,0,0,0,-1352,-180,0,0,0,-180,1376,135,0,0,1511,182,18,0,0,200,159340,135,0,0,159475,21060,18,0,0,21078,"February 15, 2022"
25,Real Estate Investment,0,0,0,20867,20867,0,0,0,2783,2783,0,0,0,-27,-27,0,0,0,-4,-4,0,0,0,108,108,0,0,0,14,14,0,0,0,21429,21429,0,0,0,2832,2832,"February 15, 2022"
26,Realty,64304,99,87,0,64490,8578,13,12,0,8603,-985,-6,0,0,-991,-131,-1,0,0,-132,-603,0,0,0,-603,-80,0,0,0,-80,59887,99,87,0,60073,7915,13,11,0,7939,"February 15, 2022"
27,Retailing,83304,105,0,0,83409,11112,14,0,0,11126,-2754,0,0,0,-2754,-367,0,0,0,-367,280,0,0,0,280,37,0,0,0,37,81293,105,0,0,81398,10744,14,0,0,10758,"February 15, 2022"
28,Software & Services,674361,0,340,0,674701,89954,0,45,0,89999,-12928,0,0,0,-12928,-1724,0,0,0,-1724,-5626,0,0,0,-5626,-744,0,0,0,-744,669891,0,340,0,670231,88538,0,45,0,88583,"February 15, 2022"
29,Telecom Services,117878,132,0,0,118010,15724,18,0,0,15742,-479,-75,0,0,-554,-64,-10,0,0,-74,-172,0,0,0,-172,-23,0,0,0,-23,115172,132,0,0,115304,15222,17,0,0,15239,"February 15, 2022"
30,Telecommunications Equipment,822,0,0,0,822,110,0,0,0,110,-31,0,0,0,-31,-4,0,0,0,-4,-2,0,0,0,-2,0,0,0,0,0,813,0,0,0,813,107,0,0,0,107,"February 15, 2022"
31,"Textiles, Apparels & Accessories",74072,0,0,0,74072,9881,0,0,0,9881,-840,0,0,0,-840,-112,0,0,0,-112,439,0,0,0,439,58,0,0,0,58,75200,0,0,0,75200,9939,0,0,0,9939,"February 15, 2022"
32,Transportation,60550,1399,2178,0,64127,8077,187,291,0,8555,-482,0,0,0,-482,-64,0,0,0,-64,-53,-109,0,0,-162,-7,-14,0,0,-21,60911,1290,2178,0,64379,8050,171,288,0,8509,"February 15, 2022"
32 a,Airlines,13143,699,0,0,13842,1753,93,0,0,1846,-325,0,0,0,-325,-43,0,0,0,-43,107,0,0,0,107,14,0,0,0,14,15455,699,0,0,16154,2043,92,0,0,2135,"February 15, 2022"
32 b,Logistics,3327,0,0,0,3327,444,0,0,0,444,13,0,0,0,13,2,0,0,0,2,-56,0,0,0,-56,-7,0,0,0,-7,2448,0,0,0,2448,324,0,0,0,324,"February 15, 2022"
32 c,Marine Port & Services,23617,150,0,0,23767,3150,20,0,0,3170,-48,0,0,0,-48,-6,0,0,0,-6,73,0,0,0,73,10,0,0,0,10,23724,150,0,0,23874,3136,20,0,0,3156,"February 15, 2022"
32 d,Roads & Highways,2301,550,2178,0,5029,307,73,291,0,671,-66,0,0,0,-66,-9,0,0,0,-9,11,-109,0,0,-98,1,-14,0,0,-13,2238,441,2178,0,4857,296,58,288,0,642,"February 15, 2022"
32 e,Shipping,1306,0,0,0,1306,174,0,0,0,174,8,0,0,0,8,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,1281,0,0,0,1281,169,0,0,0,169,"February 15, 2022"
32 f,Surface Transportation,138,0,0,0,138,18,0,0,0,18,9,0,0,0,9,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,127,0,0,0,127,17,0,0,0,17,"February 15, 2022"
32 g,Transport Related Services,9752,0,0,0,9752,1301,0,0,0,1301,-82,0,0,0,-82,-11,0,0,0,-11,-101,0,0,0,-101,-13,0,0,0,-13,8923,0,0,0,8923,1179,0,0,0,1179,"February 15, 2022"
32 h,Airport Services,6966,0,0,0,6966,929,0,0,0,929,8,0,0,0,8,1,0,0,0,1,-93,0,0,0,-93,-12,0,0,0,-12,6715,0,0,0,6715,887,0,0,0,887,"February 15, 2022"
33,Utilities3,196674,1568,250,8454,206946,26235,209,33,1128,27605,597,0,0,-20,577,80,0,0,-3,77,-764,-63,0,-27,-854,-101,-8,0,-4,-113,190683,1504,250,8341,200778,25202,199,33,1102,26536,"February 15, 2022"
34,Sovereign,0,150132,7999,0,158131,0,20026,1067,0,21093,0,4712,-331,0,4381,0,629,-44,0,585,0,-1425,-1585,0,-3010,0,-188,-210,0,-398,0,148824,6466,0,155290,0,19670,855,0,20525,"February 15, 2022"
35,Others4,17636,88105,106663,4166,216570,2352,11752,14228,556,28888,-314,-162,-238,0,-714,-42,-22,-32,0,-96,48,-372,91,0,-233,6,-49,12,0,-31,16925,87653,105776,4166,214520,2237,11585,13980,551,28353,"February 15, 2022"
,Grand Total,4790976,262452,126199,33486,5213113,639075,35009,16834,4467,695385,-35160,4281,-718,-47,-31644,-4690,571,-96,-6,-4221,-12873,-2347,-2015,81,-17154,-1701,-310,-266,11,-2266,4728861,260335,123274,33936,5146406,625006,34408,16293,4485,680192,"February 15, 2022"
