0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
16,"Oil, Gas & Consumable Fuels",496204,402,197,0,496803,60330,49,24,0,60403,448,25,0,0,473,54,3,0,0,57,-450,0,0,0,-450,-54,0,0,0,-54,496930,402,197,0,497529,59906,48,24,0,59978,"August 15, 2023"
17,Power,180594,2186,205,7456,190441,21957,266,25,907,23155,105,0,0,-25,80,13,0,0,-3,10,2206,0,0,-25,2181,266,0,0,-3,263,173429,2186,205,7201,183021,20907,264,25,868,22064,"August 15, 2023"
18,Realty,77502,125,469,12732,90828,9423,15,57,1548,11043,247,0,0,1,248,30,0,0,0,30,280,-1,209,-82,406,33,0,25,-10,48,72169,124,699,13291,86283,8700,15,84,1602,10401,"August 15, 2023"
19,Services,94576,1172,0,4063,99811,11499,142,0,494,12135,140,-8,0,-6,126,17,-1,0,-1,15,-79,0,0,-5,-84,-10,0,0,-1,-11,93404,1172,0,4032,98608,11260,141,0,486,11887,"August 15, 2023"
20,Telecommunication,140026,227,0,2524,142777,17025,28,0,307,17360,943,65,0,0,1008,115,8,0,0,123,174,0,0,22,196,21,0,0,3,24,136665,227,0,2546,139438,16475,27,0,307,16809,"August 15, 2023"
21,Textiles,17389,363,0,0,17752,2114,44,0,0,2158,67,0,0,0,67,8,0,0,0,8,342,0,0,0,342,41,0,0,0,41,18698,363,0,0,19061,2254,44,0,0,2298,"August 15, 2023"
22,Utilities,914,0,0,0,914,111,0,0,0,111,-8,0,0,0,-8,-1,0,0,0,-1,-12,0,0,0,-12,-1,0,0,0,-1,869,0,0,0,869,105,0,0,0,105,"August 15, 2023"
23,Sovereign,0,151612,1838,0,153450,0,18433,224,0,18657,0,1226,-96,0,1130,0,149,-12,0,137,0,3351,0,0,3351,0,404,0,0,404,0,154855,1839,0,156694,0,18668,222,0,18890,"August 15, 2023"
24,Others,13136,71421,133749,4237,222543,1597,8684,16262,515,27058,1991,156,1413,0,3560,242,19,172,0,433,65,421,-280,690,896,8,51,-34,83,108,14557,71869,133805,4241,224472,1755,8664,16130,511,27060,"August 15, 2023"
,Grand Total,5324288,248664,149389,31013,5753354,647345,30233,18163,3771,699512,15958,2650,918,-29,19497,1940,322,112,-4,2370,737,4122,-542,599,4916,89,497,-65,72,593,5252150,252684,149377,31310,5685521,633155,30461,18008,3774,685398,"August 15, 2023"
