0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,1582,200,0,0,1782,198,25,0,0,223,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,-4,-1,0,0,0,-1,1609,200,0,0,1809,203,25,0,0,228,"July 31, 2022"
9,Fast Moving Consumer Goods,295155,281,128,0,295564,36950,35,16,0,37001,2085,0,0,0,2085,261,0,0,0,261,2190,-97,0,0,2093,276,-12,0,0,264,303776,181,128,0,304085,38249,23,16,0,38288,"July 31, 2022"
10,Financial Services,1335966,16601,4831,0,1357398,167247,2078,605,0,169930,-1008,-111,-1744,0,-2863,-126,-14,-218,0,-358,2022,648,-20,0,2650,255,82,-3,0,334,1442606,17236,4838,0,1464680,181642,2170,609,0,184421,"July 31, 2022"
11,Forest Materials,1214,440,0,0,1654,152,55,0,0,207,-4,0,0,0,-4,0,0,0,0,0,8,0,0,0,8,1,0,0,0,1,1330,440,0,0,1770,168,55,0,0,223,"July 31, 2022"
12,Healthcare,202246,222,0,0,202468,25319,28,0,0,25347,818,0,0,0,818,102,0,0,0,102,-611,0,0,0,-611,-77,0,0,0,-77,208520,222,0,0,208742,26255,28,0,0,26283,"July 31, 2022"
13,Information Technology,483542,0,340,0,483882,60534,0,43,0,60577,-3213,0,0,0,-3213,-402,0,0,0,-402,-1452,0,0,0,-1452,-183,0,0,0,-183,523255,0,340,0,523595,65884,0,43,0,65927,"July 31, 2022"
14,"Media, Entertainment & Publication",20012,0,155,0,20167,2505,0,19,0,2524,100,0,0,0,100,13,0,0,0,13,317,0,0,0,317,40,0,0,0,40,22028,0,155,0,22183,2774,0,19,0,2793,"July 31, 2022"
15,Metals & Mining,119349,16,12,0,119377,14941,2,1,0,14944,-1418,0,0,0,-1418,-178,0,0,0,-178,133,0,0,0,133,17,0,0,0,17,134069,16,12,0,134097,16881,2,2,0,16885,"July 31, 2022"
16,"Oil, Gas & Consumable Fuels",512787,385,413,0,513585,64195,48,52,0,64295,-4531,-55,0,0,-4586,-567,-7,0,0,-574,-749,0,0,0,-749,-94,0,0,0,-94,537275,385,413,0,538073,67650,49,52,0,67751,"July 31, 2022"
17,Power,212955,1412,255,8047,222669,26659,177,32,1007,27875,1039,0,0,-12,1027,130,0,0,-2,128,585,-46,0,0,539,74,-6,0,0,68,223753,1366,255,8084,233458,28173,172,32,1018,29395,"July 31, 2022"
18,Realty,54132,99,4,18745,72980,6777,12,0,2347,9136,-54,0,-102,-36,-192,-7,0,-13,-5,-25,113,26,-2,-119,18,14,3,0,-15,2,57943,126,4,18560,76633,7296,16,0,2337,9649,"July 31, 2022"
19,Services,71151,849,0,0,72000,8907,106,0,0,9013,-31,0,0,0,-31,-4,0,0,0,-4,207,0,0,-6,201,26,0,0,-1,25,74405,849,0,2577,77831,9368,107,0,324,9799,"July 31, 2022"
20,Telecommunication,100453,132,0,0,100585,12576,16,0,0,12592,-481,-25,0,0,-506,-60,-3,0,0,-63,5046,0,0,0,5046,636,0,0,0,636,107869,106,0,0,107975,13582,13,0,0,13595,"July 31, 2022"
21,Textiles,19126,0,0,0,19126,2394,0,0,0,2394,-53,0,0,0,-53,-7,0,0,0,-7,23,0,0,0,23,3,0,0,0,3,20812,0,0,0,20812,2621,0,0,0,2621,"July 31, 2022"
22,Utilities,347,0,0,0,347,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,362,0,0,0,362,46,0,0,0,46,"July 31, 2022"
23,Sovereign,0,133953,5039,0,138992,0,16770,631,0,17401,0,-292,-227,0,-519,0,-37,-28,0,-65,0,-2124,-13,0,-2137,0,-267,-2,0,-269,0,131929,5030,0,136959,0,16611,633,0,17244,"July 31, 2022"
24,Others,10412,83879,120452,4235,218978,1303,10501,15079,530,27413,-54,-298,1054,0,702,-7,-37,132,0,88,-23,415,269,0,661,-3,52,34,0,83,9674,84362,120845,4235,219116,1218,10622,15216,533,27589,"July 31, 2022"
,Grand Total,4246649,241150,134784,33616,4656199,531631,30189,16873,4208,582901,-7432,-879,-1019,-52,-9382,-930,-110,-128,-6,-1174,12421,-1177,234,-125,11353,1564,-148,29,-16,1429,4522458,240099,135146,33457,4931160,569434,30231,17017,4213,620895,"July 31, 2022"
