0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,ReportDate
7,Consumer Services,259165,1089,50,50,0,0,0,0,0,0,0,260354,29761,125,6,6,0,0,0,0,0,0,0,29898,-1900,0,0,0,0,0,0,0,0,0,0,-1900,-218,0,0,0,0,0,0,0,0,0,0,-218,-1158,0,0,0,0,0,0,0,0,0,0,-1158,-135,0,0,0,0,0,0,0,0,0,0,-135,270821,1089,50,0,0,0,0,0,0,0,0,271960,31645,127,6,0,0,0,0,0,0,0,0,31778,"March 31, 2025"
8,Diversified,5807,291,0,0,0,0,0,0,0,0,0,6098,667,33,0,0,0,0,0,0,0,0,0,700,-279,0,0,0,0,0,0,0,0,0,0,-279,-32,0,0,0,0,0,0,0,0,0,0,-32,-38,-111,0,0,0,0,0,0,0,0,0,-149,-4,-13,0,0,0,0,0,0,0,0,0,-17,4697,179,0,0,0,0,0,0,0,0,0,4876,549,21,0,0,0,0,0,0,0,0,0,570,"March 31, 2025"
9,Fast Moving Consumer Goods,350161,104,285,0,0,0,0,0,0,0,0,350550,40210,12,33,0,0,0,0,0,0,0,0,40255,-5106,-1,0,0,0,0,0,0,0,0,0,-5107,-586,0,0,0,0,0,0,0,0,0,0,-586,-487,0,0,0,0,0,0,0,0,0,0,-487,-57,0,0,0,0,0,0,0,0,0,0,-57,367410,104,285,0,0,0,0,0,0,0,0,367799,42931,12,33,0,0,0,0,0,0,0,0,42976,"March 31, 2025"
10,Financial Services,1920389,19744,18294,3909,0,0,0,0,0,419,0,1962755,220523,2267,2101,449,0,0,0,0,0,48,0,225388,-3311,2172,661,0,0,0,0,0,0,151,0,-327,-380,249,76,0,0,0,0,0,0,17,0,-38,17585,2000,430,0,0,0,0,0,0,7,0,20022,2055,234,50,0,0,0,0,0,0,1,0,2340,2088398,21390,18885,0,0,0,0,0,0,443,0,2129116,244025,2499,2207,0,0,0,0,0,0,52,0,248783,"March 31, 2025"
11,Forest Materials,2833,493,0,0,0,0,0,0,0,0,0,3326,325,57,0,0,0,0,0,0,0,0,0,382,-22,78,0,0,0,0,0,0,0,0,0,56,-3,9,0,0,0,0,0,0,0,0,0,6,40,-33,0,0,0,0,0,0,0,0,0,7,5,-4,0,0,0,0,0,0,0,0,0,1,3102,459,0,0,0,0,0,0,0,0,0,3561,363,54,0,0,0,0,0,0,0,0,0,417,"March 31, 2025"
12,Healthcare,434873,477,1450,0,0,0,0,0,0,0,0,436800,49938,55,167,0,0,0,0,0,0,0,0,50160,-2049,0,0,0,0,0,0,0,0,0,0,-2049,-235,0,0,0,0,0,0,0,0,0,0,-235,2138,0,0,0,0,0,0,0,0,0,0,2138,250,0,0,0,0,0,0,0,0,0,0,250,462709,477,1450,0,0,0,0,0,0,0,0,464636,54066,56,169,0,0,0,0,0,0,0,0,54291,"March 31, 2025"
13,Information Technology,588526,0,10,0,0,0,0,0,0,0,0,588536,67582,0,1,0,0,0,0,0,0,0,0,67583,-6934,0,0,0,0,0,0,0,0,0,0,-6934,-796,0,0,0,0,0,0,0,0,0,0,-796,-1517,0,0,0,0,0,0,0,0,0,0,-1517,-177,0,0,0,0,0,0,0,0,0,0,-177,599150,0,0,0,0,0,0,0,0,0,0,599150,70009,0,0,0,0,0,0,0,0,0,0,70009,"March 31, 2025"
14,"Media, Entertainment & Publication",10715,0,0,0,0,0,0,0,0,0,0,10715,1230,0,0,0,0,0,0,0,0,0,0,1230,143,0,0,0,0,0,0,0,0,0,0,143,16,0,0,0,0,0,0,0,0,0,0,16,303,0,0,0,0,0,0,0,0,0,0,303,35,0,0,0,0,0,0,0,0,0,0,35,11290,0,0,0,0,0,0,0,0,0,0,11290,1319,0,0,0,0,0,0,0,0,0,0,1319,"March 31, 2025"
15,Metals & Mining,194087,175,1250,0,0,0,0,0,0,0,0,195512,22288,20,144,0,0,0,0,0,0,0,0,22452,1179,0,0,0,0,0,0,0,0,0,0,1179,135,0,0,0,0,0,0,0,0,0,0,135,722,-55,0,0,0,0,0,0,0,0,0,667,84,-6,0,0,0,0,0,0,0,0,0,78,200316,120,1250,0,0,0,0,0,0,0,0,201686,23406,14,146,0,0,0,0,0,0,0,0,23566,"March 31, 2025"
16,"Oil, Gas & Consumable Fuels",453365,440,0,0,0,0,0,0,0,0,0,453805,52061,50,0,0,0,0,0,0,0,0,0,52111,-970,0,0,0,0,0,0,0,0,0,0,-970,-111,0,0,0,0,0,0,0,0,0,0,-111,-2449,150,0,0,0,0,0,0,0,0,0,-2299,-286,18,0,0,0,0,0,0,0,0,0,-268,467424,590,0,0,0,0,0,0,0,0,0,468014,54617,69,0,0,0,0,0,0,0,0,0,54686,"March 31, 2025"
17,Power,227392,3170,5,0,5329,0,0,0,0,0,0,235896,26112,364,1,0,612,0,0,0,0,0,0,27089,-1867,52,-20,0,-91,0,0,0,0,0,0,-1926,-214,6,-2,0,-10,0,0,0,0,0,0,-220,1627,34,0,0,-8,0,0,0,0,0,0,1653,190,4,0,0,-1,0,0,0,0,0,0,193,247897,3205,5,0,5321,0,0,0,0,0,0,256428,28966,374,1,0,622,0,0,0,0,0,0,29963,"March 31, 2025"
18,Realty,127246,981,1058,435,23071,0,0,0,0,0,0,152791,14612,113,122,50,2649,0,0,0,0,0,0,17546,-27,0,0,0,-61,0,0,0,0,0,0,-88,-3,0,0,0,-7,0,0,0,0,0,0,-10,612,-2,0,0,147,0,0,0,0,0,0,757,71,0,0,0,17,0,0,0,0,0,0,88,136352,980,1054,0,23198,0,0,0,0,0,0,161584,15932,115,123,0,2711,0,0,0,0,0,0,18881,"March 31, 2025"
19,Services,130022,3465,2620,655,3400,0,0,0,0,0,0,140162,14931,398,301,75,390,0,0,0,0,0,0,16095,305,912,-432,0,0,0,0,0,0,0,0,785,35,105,-50,0,0,0,0,0,0,0,0,90,273,0,0,0,-4,0,0,0,0,0,0,269,32,0,0,0,0,0,0,0,0,0,0,32,138893,3466,2622,0,3343,0,0,0,0,0,0,148324,16229,405,306,0,391,0,0,0,0,0,0,17331,"March 31, 2025"
20,Telecommunication,281477,121,7900,820,11935,0,0,0,0,0,0,302253,32323,14,907,94,1370,0,0,0,0,0,0,34708,-340,0,0,0,0,0,0,0,0,0,0,-340,-39,0,0,0,0,0,0,0,0,0,0,-39,3413,0,0,0,0,0,0,0,0,0,0,3413,399,0,0,0,0,0,0,0,0,0,0,399,301272,121,7900,0,11713,0,0,0,0,0,0,321006,35203,14,923,0,1369,0,0,0,0,0,0,37509,"March 31, 2025"
21,Textiles,21798,460,0,0,0,0,0,0,0,0,0,22258,2503,53,0,0,0,0,0,0,0,0,0,2556,-23,0,0,0,0,0,0,0,0,0,0,-23,-3,0,0,0,0,0,0,0,0,0,0,-3,-53,0,0,0,0,0,0,0,0,0,0,-53,-6,0,0,0,0,0,0,0,0,0,0,-6,22595,460,0,0,0,0,0,0,0,0,0,23055,2640,54,0,0,0,0,0,0,0,0,0,2694,"March 31, 2025"
22,Utilities,2537,83,0,0,0,0,0,0,0,0,0,2620,291,10,0,0,0,0,0,0,0,0,0,301,-7,0,0,0,0,0,0,0,0,0,0,-7,-1,0,0,0,0,0,0,0,0,0,0,-1,26,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,3,2339,83,0,0,0,0,0,0,0,0,0,2422,273,10,0,0,0,0,0,0,0,0,0,283,"March 31, 2025"
23,Sovereign,0,64752,2753,256162,0,0,0,0,0,0,0,323667,0,7436,316,29416,0,0,0,0,0,0,0,37168,0,1076,296,16673,0,0,0,0,0,0,0,18045,0,124,34,1915,0,0,0,0,0,0,0,2073,0,-1936,-1766,12371,0,0,0,0,0,0,0,8669,0,-226,-206,1446,0,0,0,0,0,0,0,1014,0,63974,988,283628,0,0,0,0,0,0,0,348590,0,7475,116,33141,0,0,0,0,0,0,0,40732,"March 31, 2025"
24,Others,40176,81391,131908,32520,9605,5552,1906,255,0,2416,25,305754,4614,9346,15147,3734,1103,638,219,29,0,277,3,35110,771,3105,-495,0,0,27,-538,-2,0,14,0,2882,89,357,-57,0,0,3,-62,0,0,2,0,332,1466,2234,702,0,0,-96,-338,-55,0,11,0,3924,171,261,82,0,0,-11,-40,-6,0,1,0,458,44180,83500,131036,0,9605,5838,1540,260,0,2569,25,278553,5162,9757,15311,0,1122,682,180,30,0,300,3,32547,"March 31, 2025"
,Grand Total,6286022,179306,168131,294551,53453,5552,1906,255,0,2835,25,6992036,721840,20590,19307,33824,6138,638,219,29,0,326,3,802914,-30015,7355,-325,16673,-149,27,-538,-2,0,165,0,-6809,-3447,845,-37,1915,-17,3,-62,0,0,19,0,-781,26042,2356,-641,12371,134,-96,-338,-55,0,17,0,39790,3043,275,-75,1446,16,-11,-40,-6,0,2,0,4650,6680481,182341,166079,283628,53291,5838,1540,260,0,3012,25,7376495,780600,21306,19406,33141,6227,682,180,30,0,352,3,861927,"March 31, 2025"
