0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,ReportDate
8,Diversified,1658,200,0,0,1858,208,25,0,0,233,19,0,0,0,19,2,0,0,0,2,10,0,0,0,10,1,0,0,0,1,1680,200,0,0,1880,211,25,0,0,236,"September 15, 2022"
9,Fast Moving Consumer Goods,317335,177,128,0,317640,39807,22,16,0,39845,1533,-5,0,0,1528,192,-1,0,0,191,1997,0,0,0,1997,251,0,0,0,251,319797,177,128,0,320102,40184,22,16,0,40222,"September 15, 2022"
10,Financial Services,1519470,16921,5114,0,1541505,190602,2122,642,0,193366,6117,-67,-51,0,5999,767,-8,-6,0,753,5335,-696,-2,0,4637,670,-88,0,0,582,1549879,16365,5113,0,1571357,194750,2056,643,0,197449,"September 15, 2022"
11,Forest Materials,1666,440,0,0,2106,209,55,0,0,264,27,0,0,0,27,3,0,0,0,3,63,0,0,0,63,8,0,0,0,8,1758,440,0,0,2198,221,55,0,0,276,"September 15, 2022"
12,Healthcare,219816,222,0,0,220038,27574,28,0,0,27602,8610,0,0,0,8610,1080,0,0,0,1080,1737,0,0,0,1737,218,0,0,0,218,222421,222,0,0,222643,27948,28,0,0,27976,"September 15, 2022"
13,Information Technology,511536,0,340,0,511876,64167,0,43,0,64210,-613,0,0,0,-613,-77,0,0,0,-77,-3998,0,0,0,-3998,-502,0,0,0,-502,493146,0,340,0,493486,61966,0,43,0,62009,"September 15, 2022"
14,"Media, Entertainment & Publication",22254,0,155,0,22409,2791,0,19,0,2810,-267,0,0,0,-267,-33,0,0,0,-33,311,0,0,0,311,39,0,0,0,39,23545,0,155,0,23700,2958,0,19,0,2977,"September 15, 2022"
15,Metals & Mining,150326,16,12,0,150354,18857,2,2,0,18861,8,0,0,0,8,1,0,0,0,1,307,0,0,0,307,39,0,0,0,39,161649,16,12,0,161677,20312,2,2,0,20316,"September 15, 2022"
16,"Oil, Gas & Consumable Fuels",572737,355,363,0,573455,71844,44,46,0,71934,1433,0,-50,0,1383,180,0,-6,0,174,-366,-30,0,0,-396,-46,-4,0,0,-50,553669,356,363,0,554388,69571,45,46,0,69662,"September 15, 2022"
17,Power,263278,1306,255,8182,273021,33026,164,32,1026,34248,1140,-63,0,-6,1071,143,-8,0,-1,134,109,-105,0,-8,-4,14,-13,0,-1,0,266904,1207,255,8228,276594,33538,152,32,1034,34756,"September 15, 2022"
18,Realty,59419,126,4,17181,76730,7454,16,0,2155,9625,384,0,0,-923,-539,48,0,0,-116,-68,-574,0,0,287,-287,-72,0,0,36,-36,59695,126,4,17571,77396,7501,16,0,2208,9725,"September 15, 2022"
19,Services,79154,849,0,2559,82562,9929,106,0,321,10356,311,0,0,-11,300,39,0,0,-1,38,1132,0,0,-8,1124,142,0,0,-1,141,85936,849,0,2604,89389,10798,107,0,327,11232,"September 15, 2022"
20,Telecommunication,115523,106,0,0,115629,14491,13,0,0,14504,1622,0,0,0,1622,203,0,0,0,203,852,0,0,0,852,107,0,0,0,107,124057,106,0,0,124163,15588,13,0,0,15601,"September 15, 2022"
21,Textiles,21706,0,0,0,21706,2723,0,0,0,2723,-50,0,0,0,-50,-6,0,0,0,-6,-231,0,0,0,-231,-29,0,0,0,-29,21421,0,0,0,21421,2692,0,0,0,2692,"September 15, 2022"
22,Utilities,393,0,0,0,393,49,0,0,0,49,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,414,0,0,0,414,52,0,0,0,52,"September 15, 2022"
23,Sovereign,0,133863,6385,0,140248,0,16792,801,0,17592,0,87,1611,0,1698,0,11,202,0,213,0,1991,-459,0,1532,0,250,-58,0,193,0,135190,5934,0,141124,0,16988,746,0,17733,"September 15, 2022"
24,Others,10187,85941,123708,4235,224071,1278,10781,15518,531,28107,154,2144,1873,0,4171,19,269,235,0,523,108,-238,-741,0,-871,14,-30,-93,0,-110,11983,85723,123381,4235,225322,1506,10772,15504,532,28314,"September 15, 2022"
,Grand Total,4794095,243178,139749,32158,5209180,601371,30504,17530,4034,653439,28752,2097,3543,-940,33452,3607,263,444,-118,4196,12764,903,-1202,271,12736,1604,114,-151,34,1601,4851755,243616,138970,32638,5266979,609647,30612,17462,4101,661822,"September 15, 2022"
